Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWL_M_R
11517,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
11518,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
11519,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
11520,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11521,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11522,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
11523,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
11524,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
11525,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11526,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
11527,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
11528,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11529,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland,Wetland
11530,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
11531,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
11532,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
11533,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
11534,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11535,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11536,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11537,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
11538,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11539,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
11540,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Bareland
11541,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
11542,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11543,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
11544,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
11545,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
11546,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
11547,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11548,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
11549,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
11550,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11551,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11552,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11553,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
11554,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11555,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11556,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11557,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
11558,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
11559,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Bareland
11560,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
11561,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
11562,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
11563,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
11564,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Bareland
11565,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
11566,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
11567,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11568,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
11569,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11570,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11571,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11572,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Wetland
11573,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
11574,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
11575,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
11576,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
11577,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11578,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
11579,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11580,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11581,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11582,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11583,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
11584,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11585,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
11586,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
11587,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
11588,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
11589,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
11590,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
11591,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
11592,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
11593,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
11594,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
11595,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11596,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11597,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11598,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11599,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
11600,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
11601,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Bareland
11602,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11603,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Wetland
11604,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11605,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
11606,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
11607,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
11608,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11609,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
11610,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
11611,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
11612,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11613,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
11614,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
11615,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11616,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
11617,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11618,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
11619,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
11620,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
11621,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Bareland
11622,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11623,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
11624,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
11625,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
11626,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
11627,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Wetland
11628,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
11629,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
11630,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
11631,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
11632,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
11633,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
11634,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
11635,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
11636,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
11637,Bareland,NULL,Water,NULL,NULL,NULL,Bareland,Grassland
11638,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
11639,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
11640,Bareland,NULL,Water,Non_Water,Water,Bareland,Bareland,Wetland
11641,Bareland,NULL,Water,Non_Water,Water,Bareland,Built-up,Bareland
11642,Bareland,NULL,Water,Water,NULL,Bareland,Bareland,Grassland
11643,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
11644,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Wetland
11645,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Bareland
11646,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Water
11647,Bareland,NULL,Water,Water,Water,Bareland,Built-up,Bareland
11648,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
11649,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
11650,Bareland,NULL,Water,Water,Water,Water,Bareland,Water
11651,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11652,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11653,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11654,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11655,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11656,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
11657,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11658,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11659,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
11660,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Water
11661,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11662,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
11663,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11664,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
11665,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11666,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11667,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11668,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11669,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11670,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11671,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
11672,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11673,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11674,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11675,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11676,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11677,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11678,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11679,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11680,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11681,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
11682,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
11683,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
11684,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11685,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
11686,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11687,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11688,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11689,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
11690,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11691,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11692,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
11693,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11694,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11695,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
11696,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11697,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11698,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11699,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11700,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11701,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11702,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Water,Wetland
11703,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11704,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11705,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11706,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11707,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11708,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11709,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11710,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11711,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
11712,Bareland,NULL,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11713,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Bareland
11714,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
11715,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
11716,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Wetland
11717,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
11718,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11719,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11720,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
11721,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11722,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11723,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11724,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11725,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11726,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11727,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
11728,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11729,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
11730,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11731,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11732,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
11733,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
11734,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
11735,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11736,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
11737,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
11738,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
11739,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
11740,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
11741,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
11742,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
11743,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11744,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11745,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11746,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11747,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11748,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11749,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11750,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11751,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11752,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11753,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
11754,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11755,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11756,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
11757,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11758,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11759,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11760,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11761,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11762,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11763,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11764,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11765,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11766,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
11767,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11768,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
11769,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
11770,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
11771,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11772,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
11773,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11774,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11775,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11776,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11777,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11778,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11779,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11780,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
11781,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11782,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11783,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11784,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11785,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11786,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11787,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11788,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11789,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11790,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11791,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11792,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11793,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11794,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11795,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11796,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
11797,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11798,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11799,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11800,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
11801,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11802,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
11803,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11804,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11805,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11806,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11807,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11808,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
11809,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
11810,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11811,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
11812,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
11813,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
11814,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11815,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
11816,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
11817,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
11818,Bareland,Cropland,Wetland,NULL,Wetland,Built-up,Bareland,Bareland
11819,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
11820,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
11821,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
11822,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
11823,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11824,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
11825,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11826,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
11827,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11828,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
11829,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
