Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
1881,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1882,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1883,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1884,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1885,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
1886,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
1887,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1888,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1889,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1890,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1891,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1892,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1893,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1894,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1895,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1896,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
1897,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1898,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1899,NULL,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
1900,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1901,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1902,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1903,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1904,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1905,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1906,NULL,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1907,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1908,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1909,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1910,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1911,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1912,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1913,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1914,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1915,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1916,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1917,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1918,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1919,NULL,Water,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
1920,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
1921,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1922,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
1923,NULL,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
1924,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Built-up,NULL
1925,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1926,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
1927,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
1928,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1929,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Bareland
1930,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1931,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
1932,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1933,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1934,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1935,NULL,Water,Bareland,Water,Non_Wetland,Built-up,Water,Bareland
1936,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1937,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1938,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1939,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1940,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1941,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
1942,NULL,Water,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
1943,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1944,NULL,Water,Water,Water,Water,Shrubland,Water,Grassland
1945,NULL,Water,Water,Water,Water,Wetland,Built-up,Wetland
1946,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1947,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1948,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1949,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1950,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
1951,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1952,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1953,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1954,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1955,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1956,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1957,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1958,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1959,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1960,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1961,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1962,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1963,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1964,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1965,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1966,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1967,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1968,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1969,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1970,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1971,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1972,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1973,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1974,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1975,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1976,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1977,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1978,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1979,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1980,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1981,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1982,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1983,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1984,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1985,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1986,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1987,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
1988,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1989,NULL,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
1990,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1991,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
1992,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1993,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
1994,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1995,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1996,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1997,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1998,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1999,NULL,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
2000,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
2001,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2002,NULL,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
2003,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2004,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2005,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
2006,NULL,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
2007,NULL,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
2008,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2009,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2010,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2011,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2012,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2013,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2014,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2015,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2016,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2017,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2018,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2020,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2021,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2022,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
2023,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2024,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2025,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2026,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2027,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2028,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2029,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2030,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2031,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2032,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2033,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2034,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2035,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2036,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2037,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2038,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2039,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2040,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
2041,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2042,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2043,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
2044,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
2045,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2046,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2047,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2048,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
2049,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2050,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2051,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2052,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
2053,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2054,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2056,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2057,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2058,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2059,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2060,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2061,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2062,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2063,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2064,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2065,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2066,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2067,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2068,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2069,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2070,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2071,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2072,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2073,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2074,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2075,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2076,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2077,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2078,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2079,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2080,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2081,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
2082,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
2083,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2084,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2085,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2086,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2087,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2088,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2089,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2090,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2091,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2092,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2093,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2094,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2095,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2096,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2097,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2098,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2099,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2100,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2101,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2102,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2103,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2104,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2105,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2106,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2107,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2108,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2109,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2110,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2111,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2112,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2113,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2114,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2115,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2116,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2117,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2118,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2119,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2120,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2121,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2122,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2123,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2124,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2125,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2126,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
2127,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2128,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2129,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2130,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2131,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2132,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2133,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2134,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2135,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2136,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2137,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2138,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2139,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2140,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2141,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2142,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2143,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2144,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2145,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2146,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2147,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2148,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2149,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2150,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2151,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2152,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2153,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2154,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2155,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2156,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2157,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2158,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2159,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2160,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
2161,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2162,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
2163,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2164,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
2165,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2166,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Wetland
2167,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2168,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2169,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
2170,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2171,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2172,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2173,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2174,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2175,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
2176,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2177,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
2178,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
2179,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2180,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2181,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
2182,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
2183,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2184,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2185,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2186,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
2187,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
2188,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
2189,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2190,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2191,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2192,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2193,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2194,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
2195,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2196,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2197,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2198,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2199,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
