Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZG_M_R
2153,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2154,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2155,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2156,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2157,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2158,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2159,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2160,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2161,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2162,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2163,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2164,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
2165,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
2166,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2167,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2168,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2169,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2170,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2171,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2172,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Built-up
2173,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2174,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2175,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2176,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2177,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2178,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2179,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2180,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2181,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2182,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2183,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2184,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2185,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2186,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2187,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2188,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2189,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2190,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2191,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2192,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2193,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2194,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2195,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2196,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2197,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2198,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2199,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2200,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2201,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2202,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2203,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2204,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2205,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2206,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2207,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2208,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2209,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2210,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2211,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2212,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2213,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2214,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2215,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2216,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2217,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2218,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2219,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2220,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2221,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2222,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
2223,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2224,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2225,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2226,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
2227,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
2228,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2229,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2230,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2231,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2232,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2233,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2234,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Bareland
2235,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2236,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2237,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2238,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2239,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2240,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2241,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2242,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2243,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2244,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2245,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2246,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2247,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2248,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2249,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2250,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
2251,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2252,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2253,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
2254,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2255,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2256,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2257,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2258,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2259,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
2260,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
2261,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2262,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2263,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2264,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2265,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2266,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2267,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2268,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2269,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2270,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2271,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2272,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2273,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2274,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2275,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2276,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2277,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2278,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2279,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2280,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2281,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2282,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
2283,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2284,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
2285,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2286,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2287,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2288,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2289,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2290,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2291,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2292,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2293,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2294,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2295,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2296,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2297,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2298,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2299,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2300,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2301,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2302,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2303,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2304,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2305,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
2306,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2307,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2308,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2309,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2310,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2311,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2312,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2313,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2314,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2315,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
2316,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2317,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2318,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2319,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
2320,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2321,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2322,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2323,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2324,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2325,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2326,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2327,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
2328,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2329,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2330,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2331,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2332,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2333,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2334,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2335,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2336,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2337,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2338,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2339,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2340,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2341,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2342,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2343,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
2344,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
2345,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2346,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
2347,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2348,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2349,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2350,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2351,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2352,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2353,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2354,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2355,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2356,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2357,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2358,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2359,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2360,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2361,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2362,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2363,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2364,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2365,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2366,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2367,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
2368,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2369,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2370,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2371,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
2372,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2373,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2374,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2375,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2376,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2377,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2378,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2379,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2380,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2381,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2382,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2383,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2384,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2385,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
2398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2403,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2404,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2405,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2406,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2407,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2408,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2409,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2410,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2411,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2412,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2413,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2414,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2415,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2416,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2417,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2418,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2419,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2420,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2421,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2422,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2423,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2424,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2425,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
2426,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2427,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2428,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2429,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2430,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2431,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2432,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2433,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2434,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2435,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2436,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
2437,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2438,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
2439,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2440,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2441,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2442,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2443,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2444,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2445,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2446,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2447,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2448,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2449,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2450,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2451,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2452,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2453,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2454,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
