Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFT_M_R
3754,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3755,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3756,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3757,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
3758,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3759,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3760,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3761,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
3762,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3763,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
3764,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
3765,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
3766,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
3767,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3768,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
3769,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3770,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3771,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3772,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3773,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3774,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3775,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3776,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3777,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3778,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3779,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3780,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3781,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
3782,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3783,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
3784,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
3785,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3786,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3787,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3788,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3789,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3790,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3791,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3792,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
3793,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
3794,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
3795,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
3796,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3797,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3798,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
3799,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
3800,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
3801,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Water
3802,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3803,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3804,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3805,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3806,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3807,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3808,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3809,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3810,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3811,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3812,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3813,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3814,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3815,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3816,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3817,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3818,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3819,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3820,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3821,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3822,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3823,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
3824,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3825,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3826,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3827,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3828,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3829,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3830,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3831,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
3832,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3833,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3834,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3835,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
3836,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3837,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3838,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3839,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
3840,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3841,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3842,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3843,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
3844,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
3845,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
3846,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3847,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3848,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3849,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3850,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3851,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3852,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3853,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3854,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
3855,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3856,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
3857,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3858,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
3859,Forest,NULL,Water,NULL,Water,NULL,Wetland,Grassland
3860,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
3861,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
3862,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3863,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3864,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
3865,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
3866,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
3867,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
3868,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
3869,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
3870,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
3871,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
3872,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
3873,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
3874,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Forest
3875,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3876,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
3877,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3878,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
3879,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
3880,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
3881,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
3882,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
3883,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3884,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
3885,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3886,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
3887,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
3888,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
3889,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
3890,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
3891,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
3892,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
3893,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
3894,Forest,NULL,Water,Water,Water,Grassland,Water,Water
3895,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3896,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3897,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
3898,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
3899,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
3900,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
3901,Forest,NULL,Water,Water,Water,Wetland,Water,Water
3902,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
3903,Forest,NULL,Water,Water,Water,Bareland,Wetland,Water
3904,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
3905,Forest,NULL,Water,Water,Water,Bareland,Water,Water
3906,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
3907,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
3908,Forest,NULL,Water,Water,Water,Water,Wetland,Water
3909,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
3910,Forest,NULL,Water,Water,Water,Water,Water,Grassland
3911,Forest,NULL,Water,Water,Water,Water,Water,Wetland
3912,Forest,NULL,Water,Water,Water,Water,Water,Water
3913,Forest,NULL,Water,Water,Water,Water,Water,Forest
3914,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3915,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3916,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3917,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3918,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3919,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3920,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3921,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3922,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3923,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3924,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3925,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3926,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3927,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3928,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3929,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3930,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3931,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
3932,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3933,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3934,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3935,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3936,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3937,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3938,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3939,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3940,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3941,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3942,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3943,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3944,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3945,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3946,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3947,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3948,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3949,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3950,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3951,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
3952,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3953,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3954,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3955,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3956,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
3957,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3958,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3959,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3960,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3961,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3962,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3963,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
3964,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3965,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
3966,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
3967,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
3968,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
3969,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3970,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3971,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3972,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3973,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3974,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3975,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3976,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3977,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3978,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3979,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
3980,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3981,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
3982,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
3983,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3984,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
3985,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3986,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
3987,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3988,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3989,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3990,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3991,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3992,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3993,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3994,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3995,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
3996,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3997,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3998,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
3999,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4000,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4001,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4002,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4003,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4004,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4005,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4006,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4007,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
4008,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
4009,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
4010,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
4011,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4012,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4013,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4014,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4015,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4016,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4017,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4018,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4019,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4020,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4021,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4022,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4023,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4024,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4025,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4026,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4027,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4028,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4029,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4030,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4031,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4032,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4033,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4034,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4035,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4036,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4037,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4038,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4039,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4040,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4041,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
4042,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4043,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4044,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4045,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4046,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
4047,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4048,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4049,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4050,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4051,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4052,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4053,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4054,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4055,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4056,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4057,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4058,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4059,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
4060,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4061,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4062,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4063,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4064,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4065,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4066,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4067,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4068,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4069,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4070,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4071,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4072,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4073,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4074,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4075,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4076,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4077,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4078,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
4079,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4080,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4081,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4082,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Water,Forest
4083,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
4084,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
