Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTK_M_R
2893,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2894,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2895,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2896,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2897,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2898,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2899,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2900,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2901,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2902,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2903,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2904,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2905,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2906,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2907,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2908,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
2909,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2910,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
2911,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
2912,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2913,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
2914,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2915,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
2916,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2917,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2918,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2919,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
2920,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2921,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2922,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2923,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2924,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2925,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2926,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2927,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2928,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2929,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2930,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2931,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2932,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2933,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2934,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2935,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2936,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2937,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2938,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2939,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
2940,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2941,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2942,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
2943,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2944,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2945,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
2946,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2947,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2948,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2949,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2950,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2951,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2952,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2953,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2954,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2955,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2956,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2957,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2958,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2959,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2960,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2961,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2962,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2963,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2964,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2965,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2966,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2967,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2968,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2969,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2970,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2971,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2972,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2973,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2974,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2975,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2976,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2977,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2978,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2979,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2980,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2981,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2982,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2983,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2984,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2985,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2986,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2987,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2988,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2989,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2990,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2991,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2992,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2993,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2994,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2995,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2996,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2997,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2998,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3001,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3002,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3003,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3004,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3005,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3006,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3007,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3008,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3009,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3010,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3011,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3012,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3013,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3014,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3015,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3016,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3017,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3018,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3019,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3020,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3021,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3022,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3023,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3024,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3025,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3026,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3027,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3028,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3029,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3030,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3031,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3032,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3033,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3034,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3035,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3036,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3037,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3038,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3039,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3040,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3041,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3042,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3043,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3044,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3045,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3046,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3047,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3048,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3049,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3050,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3051,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3052,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3053,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3054,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3055,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3056,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3057,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3058,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3059,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3060,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3061,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3062,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3063,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3064,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3065,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3066,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3067,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3068,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3069,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3070,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3071,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3072,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3073,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3074,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3075,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3076,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3077,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3078,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3079,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3080,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3081,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3082,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3083,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3084,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3085,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3086,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
3087,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3088,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3089,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3090,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3091,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3092,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
3093,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3094,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3095,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
3096,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3097,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3098,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3099,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3100,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3101,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3102,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3103,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
3104,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3105,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
3106,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
3107,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3108,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3109,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3110,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3111,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3112,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3113,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
3114,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3115,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3116,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3117,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
3118,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3119,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3120,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3121,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3122,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3123,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3124,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3125,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3126,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3127,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3128,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3129,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3130,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3131,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3132,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3133,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3134,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3135,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
3136,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3137,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3138,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3139,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3140,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
3141,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
3142,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3143,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3144,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3145,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3146,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3147,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3148,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3149,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
3150,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3151,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3152,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3153,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
3154,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3155,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3156,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3157,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3158,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3159,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3160,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3161,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3162,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3163,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3164,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3165,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3166,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3167,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3168,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3169,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3170,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3171,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3172,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3173,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3174,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3175,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
3176,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3177,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
3178,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3179,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3180,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3181,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3182,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
3183,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3184,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
3185,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3186,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3187,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3188,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3189,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3190,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3191,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3192,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3193,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3194,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3195,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3196,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3197,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3198,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3199,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3200,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3201,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3202,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3203,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3204,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3205,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
