Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R
6950,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6951,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6952,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6953,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6954,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6955,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6956,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6957,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6958,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6959,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6960,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6961,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6962,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6963,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6964,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6965,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6966,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6967,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6968,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6969,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6970,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6971,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6972,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6973,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6974,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6975,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6976,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6977,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6978,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6979,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6980,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6981,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6982,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6983,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6984,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6985,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6986,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6987,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6988,Cropland,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
6989,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
6990,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6991,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
6992,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6993,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6994,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6995,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6996,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6997,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6998,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6999,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7000,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7001,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7002,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7003,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7004,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7005,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7006,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7007,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7008,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7009,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7010,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7011,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7012,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7013,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7014,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7015,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7016,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7017,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7018,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7019,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7020,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7021,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7022,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7023,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7024,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7025,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7026,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7027,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7028,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7029,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
7030,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7031,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7032,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7033,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7034,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7035,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7036,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7037,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7038,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7039,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7040,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7041,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7042,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7043,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7044,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7045,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7046,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7047,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7048,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7049,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7050,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7051,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7052,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7053,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7054,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7055,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7056,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7057,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7058,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7059,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7060,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7061,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7062,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
7063,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7064,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
7065,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
7066,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7067,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7068,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7069,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7070,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7071,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7072,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7073,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7074,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7075,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7076,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7077,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7078,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7079,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7080,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7081,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7082,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7083,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7084,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7085,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7086,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7087,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
7088,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7089,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7090,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
7091,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7092,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7093,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7094,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7095,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7096,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7097,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7098,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7099,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7100,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7101,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7102,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7103,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7104,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7105,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7106,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
7107,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7108,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7109,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7110,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7111,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7112,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7113,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7114,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7115,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7116,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7117,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7118,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7119,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7120,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7121,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
7122,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7123,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7124,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7125,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7126,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7127,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7128,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
7129,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7130,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7131,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7132,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7133,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7134,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7135,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7136,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7137,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7138,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7139,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7140,Wetland,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
7141,Wetland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7142,Wetland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Cropland
7143,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
7144,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
7145,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,NULL
7146,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7147,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
7148,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
7149,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
7150,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7151,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7152,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
7153,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
7154,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7155,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7156,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7157,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
7158,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7159,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
7160,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
7161,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7162,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7163,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7164,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7165,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7166,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7167,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7168,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7169,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7170,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7171,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
7172,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
7173,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7174,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7175,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Water
7176,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7177,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7178,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Water
7179,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7180,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7181,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7182,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
7183,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
7184,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
7185,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7186,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
7187,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7188,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
7189,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7190,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
7191,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
7192,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7193,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7194,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
7195,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
7196,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
7197,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
7198,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
7199,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7200,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
7201,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
7202,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
7203,Wetland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
7204,Wetland,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
7205,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7206,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7207,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7208,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7209,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7210,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7211,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7212,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7213,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7214,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7215,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
7216,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7217,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
7218,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7219,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7220,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7221,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
7222,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7223,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7224,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7225,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7226,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7227,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7228,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7229,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7230,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
7231,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7232,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
7233,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
7234,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
7235,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7236,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7237,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7238,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7239,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7240,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7241,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7242,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7243,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7244,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7245,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
7246,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
7247,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7248,Wetland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
7249,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
7250,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7251,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
7252,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
7253,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
7254,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
7255,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7256,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
7257,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7258,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7259,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7260,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7261,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7262,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
7263,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7264,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
7265,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7266,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
