Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDH_M_R
1147,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1148,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1149,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1150,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1151,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1152,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1153,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1154,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1155,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1156,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1157,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1158,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1159,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1160,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1161,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1162,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1163,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1164,Grassland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1165,Grassland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1166,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1167,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1168,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1169,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1170,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1171,Grassland,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1172,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1173,Grassland,Forest,Water,Water,Water,Wetland,Wetland,Forest
1174,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1175,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1176,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1177,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1178,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1179,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1180,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1181,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1182,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1183,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1184,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1185,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1186,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
1187,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1188,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1189,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1190,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1191,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1192,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1193,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1194,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1195,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1196,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1197,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1198,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1199,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1200,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1201,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1202,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1203,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1204,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1205,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1206,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1207,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1208,Grassland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1209,Grassland,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1210,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1211,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1212,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1213,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1214,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1215,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1216,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1217,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1218,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1219,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1220,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1221,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1222,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1223,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1224,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1225,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1226,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1227,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1228,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1229,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1230,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1231,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1232,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1233,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1234,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1235,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1236,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1237,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1238,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1239,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1240,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1241,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1242,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1243,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1244,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1245,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1246,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1247,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1248,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1249,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1250,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1251,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1252,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1253,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1254,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1255,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1256,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1257,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1258,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1259,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1260,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1261,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1262,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1263,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1264,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1265,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1266,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1267,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1268,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1269,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1270,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1271,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1272,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1273,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1274,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1275,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1276,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1277,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1278,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1279,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
1280,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1281,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1282,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1283,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1284,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1285,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1286,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1287,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
1288,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1289,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1290,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1291,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1292,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1293,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1294,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1295,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1296,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1297,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1298,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1299,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1300,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1301,Cropland,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1302,Cropland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1303,Cropland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1304,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1305,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1306,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1307,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Wetland
1308,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1309,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1310,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1311,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1312,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
1313,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1314,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1315,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1316,Cropland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1317,Cropland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1318,Cropland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
1319,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1320,Cropland,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
1321,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1322,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1323,Cropland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1324,Cropland,Water,Water,NULL,Water,NULL,Wetland,Forest
1325,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1326,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1327,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1328,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1329,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1330,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1331,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1332,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1333,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1334,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1335,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1336,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1337,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1338,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1339,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1340,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1341,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1342,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1343,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
1344,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1345,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1346,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1347,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1348,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1349,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1350,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1351,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1352,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1353,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1354,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1355,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1356,Cropland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1357,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1358,Cropland,Forest,Water,NULL,Water,NULL,Wetland,Forest
1359,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1360,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1361,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1362,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1363,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1364,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1365,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1366,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1367,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1368,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1369,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1370,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1371,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1372,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1373,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1374,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1375,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1376,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
1377,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1378,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1379,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1380,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1381,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1382,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1383,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1384,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1385,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1386,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
1387,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1388,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1389,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1390,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1391,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1392,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1393,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1394,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
1395,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1396,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1397,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1398,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1399,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1400,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1401,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1402,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1403,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1404,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
1405,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1406,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1407,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1408,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1409,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1410,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1411,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1412,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1413,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1414,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1415,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1416,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1417,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1418,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1419,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1420,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1421,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1422,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1423,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1424,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1425,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1426,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1427,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1428,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1429,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1430,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1431,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1432,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1433,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1434,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1435,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1436,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1437,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1438,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1439,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1440,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1441,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1442,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
1443,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1444,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1445,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1446,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1447,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1448,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1449,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1450,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1451,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1452,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1453,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1454,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1455,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1456,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1457,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1458,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1459,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1460,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1461,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1462,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
1463,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1464,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1465,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
