Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKN_M_R
1224,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
1225,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1226,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1227,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1228,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1229,NULL,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1230,NULL,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1231,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1232,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1234,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1235,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1236,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1237,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1238,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1239,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1240,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1241,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1242,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1243,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1244,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1245,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1246,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1247,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1248,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1249,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1250,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1251,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1252,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1253,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1254,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1255,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1256,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1257,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1258,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1259,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1260,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1261,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1262,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1263,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1264,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1265,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1266,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1267,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1268,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1269,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
1270,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1271,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1272,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1273,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1274,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1275,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1277,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1278,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1279,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1280,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
1281,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1282,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1283,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1284,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1285,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1286,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
1287,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1288,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1289,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
1290,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
1291,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1292,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1293,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1294,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1295,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1296,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1297,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1298,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1299,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
1300,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1301,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1302,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1303,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1304,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1305,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
1306,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1307,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
1308,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1309,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1311,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1312,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1313,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1314,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1315,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1316,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1317,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1318,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1319,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1320,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1321,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1323,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1324,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1325,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1326,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1327,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1328,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1329,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1330,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1331,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1332,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1333,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1334,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1335,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1336,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1337,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1338,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1339,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1340,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1341,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1342,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1343,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1344,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1345,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1346,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1347,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1348,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1349,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1350,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1351,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1352,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1353,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1354,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1355,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1356,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
1357,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1358,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1359,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1361,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1362,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1363,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1364,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1365,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1366,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1367,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1368,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1369,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1370,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1371,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1372,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1373,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1374,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1375,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
1376,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
1377,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1378,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1379,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1380,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1381,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1382,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1383,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1384,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1385,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1386,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1387,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1388,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1389,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1390,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1391,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1392,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1393,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1394,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
1395,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1396,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
1397,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1398,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1399,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
1400,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1401,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1402,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1403,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1404,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1405,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1406,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1407,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1408,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1409,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1410,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1411,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1412,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1413,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1414,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1415,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1416,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1417,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1418,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1419,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
1420,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1421,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1422,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1423,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1424,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1425,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1426,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1427,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1428,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
1429,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1430,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1431,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1432,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1433,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1434,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1435,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1436,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1437,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1438,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1439,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
1440,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,NULL,Wetland
1441,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1442,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1443,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1445,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1446,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1448,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1449,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1450,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1451,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1452,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1453,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1454,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1455,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1456,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1457,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1458,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1459,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1460,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1461,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1462,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1463,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1464,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1465,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1466,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1467,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1468,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1469,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1470,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1471,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1472,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1473,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1474,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1475,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1476,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1477,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1478,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1479,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1480,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1481,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1482,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1483,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1484,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1485,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1486,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1487,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1488,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1489,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1490,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1491,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1492,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1493,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1494,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1495,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1496,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1497,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1498,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1499,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1500,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1501,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1502,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1503,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1504,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1505,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1506,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1507,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1508,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
1509,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1510,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
1511,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1512,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
1513,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
1514,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1515,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
1516,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1517,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1518,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1519,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1520,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1521,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1522,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1523,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1524,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
1525,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1526,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1527,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1528,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
1529,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1530,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1531,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1532,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1533,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1534,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1535,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1536,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1537,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1538,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1539,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1540,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1541,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
