Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R
2144,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland
2145,Permanent_ice_and_snow,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2146,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL
2147,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2148,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2149,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2150,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
2151,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
2152,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Cropland
2153,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland
2154,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
2155,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Cropland
2156,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
2157,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland
2158,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
2159,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
2160,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Grassland
2161,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Bareland
2162,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
2163,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Bareland
2164,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Grassland
2165,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Grassland
2166,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
2167,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
2168,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
2169,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2170,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2171,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2172,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland
2173,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2174,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Grassland
2175,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
2176,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
2177,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2178,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland
2179,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2180,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2181,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland
2182,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
2183,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2184,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2185,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland
2186,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2187,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2188,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2189,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2190,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2191,Forest,NULL,NULL,NULL,Non_Wetland,Water
2192,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2193,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2194,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2195,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2196,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2197,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2198,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2199,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2200,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2201,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2202,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2203,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2204,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2205,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2206,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2207,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2208,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2209,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2210,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2211,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2212,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2213,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2214,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2215,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2216,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2217,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2218,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2219,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2220,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2221,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2222,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2223,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2224,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2225,Forest,NULL,Grassland,Water,Non_Wetland,Water
2226,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2227,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2228,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2229,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2230,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2231,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2232,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2233,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2234,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2235,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2236,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2237,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2238,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2239,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2240,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2241,Forest,NULL,Cropland,Water,Non_Wetland,Water
2242,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2243,Forest,NULL,Wetland,NULL,Wetland,Grassland
2244,Forest,NULL,Wetland,NULL,Wetland,Water
2245,Forest,NULL,Wetland,NULL,Wetland,Forest
2246,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2247,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
2248,Forest,NULL,Wetland,Non_Water,Wetland,Water
2249,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2250,Forest,NULL,Wetland,Water,Wetland,Grassland
2251,Forest,NULL,Wetland,Water,Wetland,Bareland
2252,Forest,NULL,Wetland,Water,Wetland,Water
2253,Forest,NULL,Wetland,Water,Wetland,Forest
2254,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2255,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2256,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2257,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2258,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2259,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2260,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2261,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2262,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2263,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2264,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2265,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2266,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2267,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2268,Forest,NULL,Bareland,Water,Non_Wetland,Water
2269,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2270,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2271,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2272,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2273,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2274,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2275,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2276,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2277,Forest,NULL,Built-up,Water,Non_Wetland,Bareland
2278,Forest,NULL,Water,NULL,Water,NULL
2279,Forest,NULL,Water,NULL,Water,Grassland
2280,Forest,NULL,Water,NULL,Water,Bareland
2281,Forest,NULL,Water,NULL,Water,Water
2282,Forest,NULL,Water,NULL,Water,Forest
2283,Forest,NULL,Water,Non_Water,Water,Grassland
2284,Forest,NULL,Water,Non_Water,Water,Cropland
2285,Forest,NULL,Water,Non_Water,Water,Bareland
2286,Forest,NULL,Water,Non_Water,Water,Water
2287,Forest,NULL,Water,Non_Water,Water,Forest
2288,Forest,NULL,Water,Water,Water,NULL
2289,Forest,NULL,Water,Water,Water,Grassland
2290,Forest,NULL,Water,Water,Water,Wetland
2291,Forest,NULL,Water,Water,Water,Bareland
2292,Forest,NULL,Water,Water,Water,Water
2293,Forest,NULL,Water,Water,Water,Forest
2294,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2295,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2296,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2297,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2298,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2299,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2300,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2301,Forest,NULL,Forest,NULL,Non_Wetland,Water
2302,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2303,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2304,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2305,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2306,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2307,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2308,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2309,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2310,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2311,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2312,Forest,NULL,Forest,Water,Non_Wetland,Water
2313,Forest,NULL,Forest,Water,Non_Wetland,Forest
2314,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2315,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2316,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2317,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2318,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2319,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2320,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2321,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2322,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2323,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2324,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2325,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2326,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2327,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2328,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2329,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2330,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2331,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2332,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2333,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2334,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2335,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2336,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2337,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2338,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2339,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2340,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
2341,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2342,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
2343,Forest,Cropland,Cropland,Water,Non_Wetland,Water
2344,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2345,Forest,Cropland,Wetland,NULL,Wetland,Forest
2346,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2347,Forest,Cropland,Wetland,Water,Wetland,Bareland
2348,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2349,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2350,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2351,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2352,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2353,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2354,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2355,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water
2356,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2357,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2358,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2359,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2360,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2361,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2362,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2363,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2364,Forest,Cropland,Water,NULL,Water,Water
2365,Forest,Cropland,Water,Non_Water,Water,Water
2366,Forest,Cropland,Water,Water,Water,Cropland
2367,Forest,Cropland,Water,Water,Water,Water
2368,Forest,Cropland,Water,Water,Water,Forest
2369,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2370,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2371,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2372,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2373,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2374,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2375,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2376,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2377,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland
2378,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
2379,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2380,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2381,Forest,Cropland,Forest,Water,Non_Wetland,Water
2382,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2383,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2384,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2385,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2386,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2387,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2388,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2389,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2390,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2391,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2392,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2393,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
2394,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2395,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2396,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2397,Forest,Wetland,Water,NULL,Water,Grassland
2398,Forest,Wetland,Water,Water,Water,Grassland
2399,Forest,Wetland,Water,Water,Water,Water
2400,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2401,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2402,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2403,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2404,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2405,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2406,Forest,Wetland,Forest,Water,Non_Wetland,Water
2407,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2408,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2409,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2410,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2411,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2412,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2413,Forest,Bareland,Shrubland,Water,Non_Wetland,Built-up
2414,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
2415,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2416,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up
2417,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2418,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2419,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2420,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2421,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2422,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water
2423,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland
2424,Forest,Bareland,Cropland,Water,Non_Wetland,Water
2425,Forest,Bareland,Wetland,Water,Wetland,Water
2426,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2427,Forest,Bareland,Bareland,NULL,Non_Wetland,Water
2428,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2429,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2430,Forest,Bareland,Bareland,Water,Non_Wetland,Forest
2431,Forest,Bareland,Water,NULL,Water,Bareland
2432,Forest,Bareland,Water,NULL,Water,Water
2433,Forest,Bareland,Water,NULL,Water,Forest
2434,Forest,Bareland,Water,Non_Water,Water,Water
2435,Forest,Bareland,Water,Water,Water,Water
2436,Forest,Bareland,Water,Water,Water,Forest
2437,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2438,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2439,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2440,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2441,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2442,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2443,Forest,Bareland,Forest,Water,Non_Wetland,Bareland
2444,Forest,Bareland,Forest,Water,Non_Wetland,Water
2445,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2446,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2447,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2448,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2449,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2450,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2451,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2452,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
2453,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2454,Forest,Built-up,Shrubland,Water,Non_Wetland,Water
2455,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2456,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2457,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2458,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2459,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2460,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2461,Forest,Built-up,Grassland,NULL,Non_Wetland,Water
2462,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2463,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2464,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland
2465,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2466,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2467,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2468,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2469,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2470,Forest,Built-up,Cropland,NULL,Non_Wetland,Water
2471,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2472,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2473,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water
2474,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2475,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland
2476,Forest,Built-up,Cropland,Water,Non_Wetland,Built-up
2477,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2478,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2479,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2480,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2481,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2482,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2483,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2484,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Water
2485,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2486,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland
2487,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2488,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2489,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2490,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2491,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2492,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2493,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2494,Forest,Built-up,Water,NULL,Water,Grassland
2495,Forest,Built-up,Water,NULL,Water,Forest
2496,Forest,Built-up,Water,Non_Water,Water,Forest
2497,Forest,Built-up,Water,Water,Water,Forest
2498,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2499,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2500,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2501,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2502,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2503,Forest,Built-up,Forest,NULL,Non_Wetland,Water
2504,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2505,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2506,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland
2507,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2508,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
2509,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2510,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2511,Forest,Built-up,Forest,Water,Non_Wetland,Bareland
2512,Forest,Built-up,Forest,Water,Non_Wetland,Water
2513,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2514,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2515,Forest,Water,NULL,NULL,Non_Wetland,Water
2516,Forest,Water,NULL,NULL,Non_Wetland,Forest
2517,Forest,Water,NULL,Water,Non_Wetland,Water
2518,Forest,Water,NULL,Water,Non_Wetland,Forest
2519,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2520,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2521,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2522,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2523,Forest,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2524,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2525,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2526,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2527,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2528,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2529,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2530,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2531,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2532,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2533,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2534,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2535,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2536,Forest,Water,Shrubland,Water,Non_Wetland,Water
2537,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2538,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2539,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2540,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2541,Forest,Water,Grassland,NULL,Non_Wetland,Water
2542,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2543,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2544,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2545,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2546,Forest,Water,Grassland,Water,Non_Wetland,Water
2547,Forest,Water,Grassland,Water,Non_Wetland,Forest
2548,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2549,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2550,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2551,Forest,Water,Cropland,NULL,Non_Wetland,Built-up
2552,Forest,Water,Cropland,NULL,Non_Wetland,Water
2553,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2554,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2555,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2556,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2557,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
