Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWV_M_R
1768,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1769,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1770,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1771,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1772,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
1773,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1774,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1775,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1776,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1777,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1778,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1780,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1781,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1782,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1783,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1784,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1786,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1787,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1788,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1789,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1790,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1791,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1792,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1793,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
