Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R
7630,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
7631,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
7632,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
7633,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
7634,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
7635,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
7636,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7637,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7638,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Bareland
7639,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7640,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7641,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7642,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7643,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
7644,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7645,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7646,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7647,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
7648,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7649,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
7650,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
7651,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
7652,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
7653,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
7654,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
7655,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
7656,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
7657,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
7658,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7659,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7660,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
7661,Bareland,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
7662,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
7663,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
7664,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
7665,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,NULL
7666,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
7667,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7668,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
7669,Bareland,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
7670,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7671,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
7672,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7673,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
7674,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
7675,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
7676,Bareland,NULL,Wetland,Water,Wetland,Forest,Water,Water
7677,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7678,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7679,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
7680,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
7681,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
7682,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7683,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
7684,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7685,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
7686,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7687,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7688,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7689,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7690,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7691,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7692,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
7693,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,NULL,Bareland
7694,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7695,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7696,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7697,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7698,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
7699,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
7700,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7701,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
7702,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7703,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Wetland
7704,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Water
7705,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
7706,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7707,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
7708,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7709,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7710,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
7711,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
7712,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
7713,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7714,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7715,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7716,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7717,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7718,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7719,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7720,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7721,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7722,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7723,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7724,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7725,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
7726,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7727,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7728,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7729,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7730,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7731,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7732,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7733,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7734,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7735,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7736,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7737,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7738,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7739,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
7740,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7741,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
7742,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7743,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7744,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
7745,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
7746,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7747,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7748,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7749,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
7750,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
7751,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7752,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7753,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7754,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
7755,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7756,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
7757,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7758,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7759,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7760,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
7761,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
7762,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Wetland
7763,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7764,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
7765,Bareland,NULL,Water,NULL,Water,Shrubland,Water,Water
7766,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
7767,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
7768,Bareland,NULL,Water,NULL,Water,Bareland,Built-up,Bareland
7769,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
7770,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
7771,Bareland,NULL,Water,NULL,Water,Water,NULL,Bareland
7772,Bareland,NULL,Water,NULL,Water,Water,NULL,Water
7773,Bareland,NULL,Water,NULL,Water,Water,Grassland,Water
7774,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
7775,Bareland,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
7776,Bareland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
7777,Bareland,NULL,Water,Non_Water,Water,Shrubland,Water,Water
7778,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
7779,Bareland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
7780,Bareland,NULL,Water,Non_Water,Water,Water,Grassland,Water
7781,Bareland,NULL,Water,Water,Water,NULL,Grassland,Water
7782,Bareland,NULL,Water,Water,Water,NULL,Water,Bareland
7783,Bareland,NULL,Water,Water,Water,NULL,Water,Water
7784,Bareland,NULL,Water,Water,Water,Shrubland,Water,Water
7785,Bareland,NULL,Water,Water,Water,Bareland,NULL,Grassland
7786,Bareland,NULL,Water,Water,Water,Bareland,Water,Grassland
7787,Bareland,NULL,Water,Water,Water,Water,NULL,Wetland
7788,Bareland,NULL,Water,Water,Water,Water,NULL,Water
7789,Bareland,NULL,Water,Water,Water,Water,Grassland,Water
7790,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
7791,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
7792,Bareland,NULL,Water,Water,Water,Water,Water,Water
7793,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7794,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7795,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7796,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7797,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
7798,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7799,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7800,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7801,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7802,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7803,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7804,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7805,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7806,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
7807,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7808,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
7809,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7810,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7811,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7812,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7813,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7814,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7815,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7816,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7817,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7818,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7819,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7820,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7821,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7822,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7823,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7824,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7825,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7826,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7827,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7828,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
7829,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7830,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7831,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7832,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7833,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7834,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
7835,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7836,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7837,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7838,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7839,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7840,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7841,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7842,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7843,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
7844,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7845,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7846,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7847,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
7848,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
7849,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7850,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7851,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7852,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
7853,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7854,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7855,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7856,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7857,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7858,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7859,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7860,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7861,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
7862,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
7863,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
7864,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7865,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
7866,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
7867,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7868,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
7869,Bareland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7870,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7871,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7872,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7873,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7874,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7875,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7876,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7877,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7878,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
7879,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7880,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
7881,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7882,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7883,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7884,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
7885,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
7886,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
7887,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7888,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7889,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7890,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7891,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7892,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7893,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
7894,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7895,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7896,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7897,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7898,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7899,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7900,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7901,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
7902,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7903,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
7904,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7905,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
7906,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7907,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7908,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7909,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7910,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7911,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7912,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
7913,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,Water,Water
7914,Bareland,Cropland,NULL,Water,Non_Wetland,Water,NULL,Wetland
7915,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7916,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
7917,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7918,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7919,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7920,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7921,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7922,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7923,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7924,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7925,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
7926,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7927,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7928,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
7929,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7930,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7931,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7932,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7933,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7934,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7935,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7936,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7937,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7938,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
7939,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7940,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7941,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7942,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7943,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7944,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7945,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
7946,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
7947,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,NULL,Wetland
7948,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7949,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7950,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7951,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7952,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7953,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7954,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7955,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7956,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7957,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
