Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R
10836,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
10837,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10838,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10839,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10840,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
10841,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10842,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10843,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10844,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
10845,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10846,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
10847,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
10848,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
10849,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10850,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10851,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10852,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10853,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10854,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10855,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
10856,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10857,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10858,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10859,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10860,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10861,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10862,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
10863,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
10864,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
10865,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
10866,Cropland,Built-up,Wetland,NULL,Wetland,Forest,Forest,Grassland
10867,Cropland,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
10868,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
10869,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
10870,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
10871,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10872,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
10873,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10874,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10875,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10876,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10877,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10878,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10879,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10880,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Wetland
10881,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
10882,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10883,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10884,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
10885,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
10886,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10887,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10888,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10889,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
10890,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
10891,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
10892,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
10893,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10894,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
10895,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
10896,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10897,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10898,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
10899,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10900,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10901,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10902,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
10903,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
10904,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10905,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10906,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10907,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
10908,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
10909,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
10910,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10911,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10912,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
10913,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
10914,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10915,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
10916,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
10917,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10918,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10919,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10920,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10921,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10922,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10923,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10924,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10925,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10926,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10927,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10928,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10929,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10930,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10931,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10932,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
10933,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10934,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10935,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10936,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10937,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10938,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
10939,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
10940,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10941,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
10942,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10943,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10944,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10945,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10946,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10947,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10948,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10949,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10950,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
10951,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
10952,Cropland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
10953,Cropland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10954,Cropland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
10955,Cropland,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10956,Cropland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10957,Cropland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
10958,Cropland,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10959,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10960,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10961,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10962,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10963,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10964,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10965,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10966,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10967,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10968,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
10969,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10970,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
10971,Cropland,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Wetland
10972,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10973,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10974,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10975,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10976,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10977,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10978,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10979,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10980,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10981,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
10982,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
10983,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
10984,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
10985,Cropland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10986,Cropland,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10987,Cropland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10988,Cropland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
10989,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10990,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10991,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
10992,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10993,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10994,Cropland,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
10995,Cropland,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
10996,Cropland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
10997,Cropland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
10998,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
10999,Cropland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11000,Cropland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11001,Cropland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11002,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11003,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11004,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
11005,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
11006,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
11007,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
11008,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
11009,Cropland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Cropland
11010,Cropland,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
11011,Cropland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
11012,Cropland,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
11013,Cropland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
11014,Cropland,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11015,Cropland,Water,Wetland,Water,Wetland,Water,NULL,Water
11016,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
11017,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11018,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11019,Cropland,Water,Water,NULL,Water,NULL,Shrubland,Grassland
11020,Cropland,Water,Water,Water,Water,Water,Water,Wetland
11021,Cropland,Water,Water,Water,Water,Water,Water,Water
11022,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11023,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11024,Cropland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
11025,Cropland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11026,Cropland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
11027,Cropland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11028,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
11029,Cropland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11030,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11031,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11032,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
11033,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
11034,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
11035,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11036,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11037,Cropland,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
11038,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11039,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11040,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11041,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11042,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11043,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11044,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11045,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11046,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11047,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11048,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11049,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11050,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11051,Cropland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11052,Cropland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11053,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11054,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11055,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11056,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11057,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11058,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11059,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11060,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11061,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11062,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11063,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11064,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11065,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11066,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11067,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11068,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11069,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11070,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11071,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11072,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11073,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11074,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11075,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11076,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11077,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11078,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11079,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11080,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11081,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11082,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11083,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11084,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11085,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11086,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11087,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11088,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11089,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11090,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11091,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11092,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11093,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11094,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11095,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11096,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11097,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11098,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
11099,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11100,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11101,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11102,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11103,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11104,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11105,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11106,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11107,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11108,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11109,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
11110,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11111,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11112,Cropland,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
11113,Cropland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11114,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
11115,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11116,Cropland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
11117,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11118,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
11119,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11120,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11121,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11122,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
11123,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11124,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11125,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11126,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11127,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11128,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11129,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11130,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11131,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11132,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11133,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11134,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
