Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDN_M_R
6252,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
6253,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
6254,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
6255,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
6256,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
6257,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
6258,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6259,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6260,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
6261,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6262,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6263,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
6264,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6265,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6266,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6267,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
6268,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6269,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6270,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6271,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
6272,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
6273,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6274,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
6275,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
6276,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
6277,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
6278,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6279,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6280,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6281,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
6282,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6283,Wetland,Water,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
6284,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
6285,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
6286,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
6287,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
6288,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
6289,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
6290,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Forest
6291,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Forest
6292,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
6293,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
6294,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6295,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
6296,Wetland,Water,Water,NULL,Water,NULL,Wetland,Forest
6297,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
6298,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
6299,Wetland,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
6300,Wetland,Water,Water,NULL,Water,Shrubland,Water,Wetland
6301,Wetland,Water,Water,NULL,Water,Shrubland,Water,Water
6302,Wetland,Water,Water,NULL,Water,Shrubland,Water,Forest
6303,Wetland,Water,Water,NULL,Water,Shrubland,Forest,Wetland
6304,Wetland,Water,Water,NULL,Water,Wetland,Water,Water
6305,Wetland,Water,Water,NULL,Water,Water,Grassland,Grassland
6306,Wetland,Water,Water,NULL,Water,Water,Grassland,Wetland
6307,Wetland,Water,Water,NULL,Water,Water,Grassland,Forest
6308,Wetland,Water,Water,NULL,Water,Water,Wetland,Wetland
6309,Wetland,Water,Water,NULL,Water,Water,Wetland,Bareland
6310,Wetland,Water,Water,NULL,Water,Water,Wetland,Water
6311,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
6312,Wetland,Water,Water,NULL,Water,Water,Water,Water
6313,Wetland,Water,Water,Non_Water,Water,Shrubland,NULL,Wetland
6314,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
6315,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
6316,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
6317,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Water
6318,Wetland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
6319,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
6320,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
6321,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
6322,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
6323,Wetland,Water,Water,Water,Water,Shrubland,Wetland,Wetland
6324,Wetland,Water,Water,Water,Water,Shrubland,Water,Wetland
6325,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
6326,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
6327,Wetland,Water,Water,Water,Water,Water,Wetland,Water
6328,Wetland,Water,Water,Water,Water,Water,Water,Wetland
6329,Wetland,Water,Water,Water,Water,Water,Water,Water
6330,Wetland,Water,Water,Water,Water,Forest,Water,Water
6331,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6332,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6333,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6334,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6335,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6336,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6337,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6338,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
6339,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
6340,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6341,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
6342,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6343,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6344,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6345,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6346,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6347,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6348,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6349,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6350,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6351,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6352,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
6353,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
6354,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
6355,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
6356,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6357,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6358,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6359,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6360,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6361,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
6362,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6363,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6364,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
6365,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
6366,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
6367,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6368,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6369,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
6370,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6371,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6372,Wetland,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
6373,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6374,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6375,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6376,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6377,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6378,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6379,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
6380,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6381,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6382,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6383,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6384,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6385,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6386,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6387,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6388,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6389,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Forest,Wetland
6390,Wetland,Forest,Water,NULL,Water,Shrubland,Shrubland,Wetland
6391,Wetland,Forest,Water,NULL,Water,Wetland,Forest,Forest
6392,Wetland,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
6393,Wetland,Forest,Water,Water,Water,Shrubland,Forest,Water
6394,Wetland,Forest,Water,Water,Water,Water,Forest,Water
6395,Wetland,Forest,Water,Water,Water,Forest,Forest,Water
6396,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6397,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6398,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6399,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6400,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6401,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
6402,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
6403,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6404,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6405,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6406,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6407,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6408,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6409,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6410,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6411,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
6412,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
6413,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
6414,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6415,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6416,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6417,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6418,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6419,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6420,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6421,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6422,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6423,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6424,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6425,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6426,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6427,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6428,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6429,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6430,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6431,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6432,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6433,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6434,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6435,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6436,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6437,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6438,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6439,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6440,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
6441,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6442,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6443,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6444,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6445,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6446,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6447,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
6448,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
6449,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6450,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6451,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6452,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6453,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6454,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6455,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6456,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6457,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6458,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6459,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6469,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6470,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6471,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6472,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6473,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6474,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6475,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6476,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6477,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6478,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6479,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6480,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6481,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6482,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6483,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6484,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6485,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6486,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6487,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6488,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6489,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6490,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
6491,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6492,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6493,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6494,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6495,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6496,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6497,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6498,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6499,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6500,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6501,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6502,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6503,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6504,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
6505,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6506,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6507,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
6508,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6509,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6510,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6511,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6512,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6513,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6514,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6515,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6516,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6517,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
6518,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6519,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6520,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6521,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6522,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6523,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6524,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6525,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6526,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6527,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6528,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6529,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6530,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6531,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6532,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6533,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6534,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6535,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6536,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6537,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6538,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6539,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
6540,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6541,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6542,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6543,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
6544,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6545,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6546,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
6547,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
6548,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
6549,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6550,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
6551,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6552,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6553,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6554,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6555,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6556,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6557,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6558,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6559,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6560,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6561,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6562,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
6563,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6564,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6565,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6566,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6567,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6568,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6569,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6570,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6571,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6572,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6573,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6574,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6575,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6576,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6577,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6578,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6579,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6580,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
