Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R
5535,Wetland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
5536,Wetland,Water,Water,Non_Water,Water,NULL,Water,Forest
5537,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
5538,Wetland,Water,Water,Water,Water,NULL,Grassland,Forest
5539,Wetland,Water,Water,Water,Water,NULL,Water,Water
5540,Wetland,Water,Water,Water,Water,Water,Water,Wetland
5541,Wetland,Water,Water,Water,Water,Water,Water,Water
5542,Wetland,Water,Water,Water,Water,Water,Water,Forest
5543,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5544,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5545,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5546,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5547,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5548,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
5549,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5550,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5551,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5552,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5553,Wetland,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5554,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5555,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5556,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5557,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5558,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5559,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5560,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5561,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5562,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
5563,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
5564,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5565,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5566,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
5567,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5568,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5569,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5570,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5571,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5572,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5573,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5574,Wetland,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5575,Wetland,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5576,Wetland,Forest,NULL,Water,Non_Wetland,Grassland,Water,Cropland
5577,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5578,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5579,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5580,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5581,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5582,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5583,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5584,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5585,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
5586,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5587,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5588,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
5589,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5590,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5591,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5592,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5593,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5594,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5595,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5596,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5597,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5598,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5599,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5600,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5601,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5602,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5603,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
5604,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Water,Cropland
5605,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5606,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
5607,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5608,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
5609,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5610,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5611,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5612,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5613,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5614,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5615,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
5616,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
5617,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5618,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5619,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
5620,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
5621,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Water
5622,Wetland,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5623,Wetland,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
5624,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5625,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5626,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5627,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5628,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5629,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5630,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5631,Wetland,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
5632,Wetland,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
5633,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5634,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Forest
5635,Wetland,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5636,Wetland,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5637,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5638,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5639,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5640,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5641,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Cropland
5642,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5643,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5644,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
5645,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5646,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
5647,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Forest
5648,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5649,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5650,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5651,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5652,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5653,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5654,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5655,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5656,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5657,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5658,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5659,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
5660,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5661,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5662,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
5663,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5664,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
5665,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5666,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5667,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
5668,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5669,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5670,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5671,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5672,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5673,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5674,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5675,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5676,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5677,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5678,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5679,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5680,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5681,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5682,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5683,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5684,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5685,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5686,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5687,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5688,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5689,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5690,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5691,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
5692,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5693,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
5694,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
5695,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5696,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5697,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5698,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5699,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5700,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5701,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5702,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5703,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5704,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5705,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5706,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5707,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5708,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5709,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
5710,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5711,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5712,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
5713,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
5714,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5715,Bareland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
5716,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5717,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5718,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5719,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5720,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5721,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5722,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5723,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5724,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5725,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5726,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
5727,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5728,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
5729,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5730,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5731,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5732,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5733,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5734,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5735,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5736,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5737,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5738,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5739,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5740,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5741,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5742,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5743,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
5744,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
5745,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5746,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5747,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
5748,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5749,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
5750,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5751,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5752,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5753,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5754,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5755,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5756,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5757,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5758,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5759,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5760,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5761,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5762,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5763,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5764,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5765,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5766,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5767,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5768,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5769,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5770,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5771,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5772,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5773,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5774,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5775,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
5776,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5777,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5778,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5779,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5780,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5781,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5782,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5783,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5784,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5785,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5786,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5787,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5788,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5789,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5790,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5791,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5792,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5793,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5794,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5795,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5796,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
5797,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5798,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5799,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5800,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5801,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5802,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5803,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5804,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5805,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5806,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5807,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5808,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5809,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5810,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5811,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5812,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5813,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5814,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5815,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5816,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5817,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5818,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5819,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5820,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5821,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
5822,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5823,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5824,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5825,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5826,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5827,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5828,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5829,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5830,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5831,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5832,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5833,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5834,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5835,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5836,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5837,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5838,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5839,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5840,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5841,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5842,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5843,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5844,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5845,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5846,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5847,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5848,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5849,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5850,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5851,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5852,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5853,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5854,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5855,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5856,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
