Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRU_M_R
7300,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7301,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7302,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7303,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7304,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
7305,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7306,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
7307,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7308,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7309,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7310,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7311,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
7312,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
7313,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
7314,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7315,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7316,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7317,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7318,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7319,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7320,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7321,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7322,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7323,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7324,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7325,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7326,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7327,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7328,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7329,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7330,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7331,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7332,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7333,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7334,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7335,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
7336,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
7337,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7338,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7339,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7340,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
7341,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7342,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7343,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7344,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7345,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7346,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7347,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
7348,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7349,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
7350,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7351,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7352,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
7353,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7354,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
7355,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7356,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7357,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7358,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7359,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
7360,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7361,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
7362,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7363,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
7364,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
7365,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7366,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7367,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
7368,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Bareland
7369,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Water
7370,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7371,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7372,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
7373,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
7374,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7375,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
7376,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7377,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7378,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7379,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7380,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7381,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7382,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7383,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7384,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7385,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7386,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7387,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
7388,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7389,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7390,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7391,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7392,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
7393,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
7394,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
7395,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7396,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7397,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7398,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7399,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7400,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7401,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7402,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7403,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
7404,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7405,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7406,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7407,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
7408,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7409,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7410,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7411,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7412,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7413,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7414,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7415,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7416,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7417,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
7418,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7419,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7420,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
7421,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7422,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
7423,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
7424,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7425,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
7426,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7427,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7428,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Water
7429,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
7430,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
7431,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
7432,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
7433,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
7434,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
7435,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7436,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
7437,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
7438,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
7439,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7440,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7441,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7442,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
7443,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
7444,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7445,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7446,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
7447,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7448,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
7449,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7450,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland,Water
7451,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
7452,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Bareland
7453,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
7454,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Forest
7455,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
7456,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7457,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
7458,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
7459,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Cropland
7460,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
7461,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
7462,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
7463,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
7464,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
7465,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
7466,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
7467,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7468,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
7469,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
7470,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Water
7471,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7472,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
7473,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7474,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7475,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7476,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7477,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7478,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7479,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7480,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
7481,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7482,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7483,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7484,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7485,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
7486,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
7487,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
7488,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7489,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7490,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
7491,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
7492,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7493,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
7494,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
7495,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
7496,Bareland,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
7497,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
7498,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
7499,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
7500,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7501,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
7502,Bareland,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
7503,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
7504,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
7505,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
7506,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
7507,Bareland,Water,Water,Water,Water,NULL,Water,Water
7508,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
7509,Bareland,Water,Water,Water,Water,Bareland,Water,Water
7510,Bareland,Water,Water,Water,Water,Water,Water,Bareland
7511,Bareland,Water,Water,Water,Water,Water,Water,Water
7512,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7513,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7514,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7515,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7516,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
7517,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
7518,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
7519,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
7520,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
7521,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
7522,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7523,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7524,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7525,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7526,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7527,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7528,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7529,Bareland,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7530,Bareland,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
7531,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7532,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7533,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7534,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
7535,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
7536,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
7537,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7538,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7539,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7540,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7541,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7542,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7543,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7544,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7545,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7546,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7547,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
7548,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
7549,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
7550,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Built-up
7551,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Water
7552,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7553,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland,NULL,Forest
7554,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7555,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7556,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7557,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
7558,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7559,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7560,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7561,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7562,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7563,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7564,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7565,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7566,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
7567,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7568,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7569,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7570,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7571,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
7572,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7573,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7574,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7575,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Cropland
7576,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
7577,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
7578,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Built-up
7579,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
7580,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
7581,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7582,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7583,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
7584,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7585,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7586,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7587,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7588,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7589,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
7590,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7591,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7592,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7593,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
7594,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7595,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7596,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7597,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7598,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Water
7599,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7600,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7601,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7602,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7603,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7604,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7605,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7606,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7607,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7608,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
7609,Water,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
7610,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7611,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
7612,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7613,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
7614,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
7615,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
7616,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
7617,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7618,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7619,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
7620,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
7621,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
