Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZV_M_R
5758,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5759,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5760,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5761,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5762,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5763,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
5764,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5765,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5766,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5767,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5768,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5769,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5770,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5771,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5772,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5773,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5774,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5775,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5776,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5777,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5778,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5779,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5780,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5781,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5782,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5783,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5784,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5785,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5786,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5787,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5788,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5789,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5790,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5791,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5792,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5793,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5794,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5795,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5796,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5797,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5798,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5799,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5800,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5801,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5802,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5803,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5804,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5805,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5806,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5807,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5808,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5809,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5810,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5811,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5812,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5813,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5814,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5815,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5816,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5817,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5818,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5819,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5820,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5821,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5822,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5823,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5824,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5825,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5826,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5827,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
5828,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5829,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
5830,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5831,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5832,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5833,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5834,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5835,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5836,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5837,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
5838,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
5839,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5840,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5841,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5842,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5843,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5844,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5845,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5846,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5847,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5848,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5849,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5850,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5851,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5852,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5853,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5854,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
5855,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5856,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5857,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5858,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5859,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5860,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5861,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5862,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5863,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5864,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5865,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5866,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5867,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5868,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5869,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5870,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5871,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5872,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5873,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5874,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5875,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5876,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5877,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5878,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5879,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5880,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5881,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5882,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
5883,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5884,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5885,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5886,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5887,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5888,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5889,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5890,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5891,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5892,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5893,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5894,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5895,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5896,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5897,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5898,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5899,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5900,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
5901,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5902,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5903,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5904,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5905,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
5906,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5907,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5908,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5909,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5910,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
5911,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5912,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5913,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
5914,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
5915,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water,Water
5916,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
5917,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
5918,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
5919,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5920,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5921,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5922,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5923,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5924,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5925,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5926,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5927,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
5928,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5929,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
5930,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5931,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5932,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5933,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5934,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Grassland
5935,Bareland,Cropland,Water,Water,Water,NULL,NULL,Wetland
5936,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5937,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5938,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5939,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5940,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5941,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5942,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5943,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5944,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5945,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5946,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5947,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5948,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5949,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5950,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5951,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5952,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5953,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5954,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5955,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5956,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5957,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5958,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5959,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5960,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5961,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5962,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5963,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5964,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
5965,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5966,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5967,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5968,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5969,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5970,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5971,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Water
5972,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Water,Water
5973,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5974,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5975,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5976,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5977,Bareland,Built-up,NULL,Water,Non_Wetland,Water,Forest,Water
5978,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5979,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5980,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5981,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5982,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5983,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5984,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5985,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5986,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5987,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5988,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5989,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5990,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5991,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5992,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
5993,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5994,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
5995,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
5996,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5997,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
5998,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5999,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6000,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6001,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6002,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6003,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6004,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6005,Bareland,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
6006,Bareland,Built-up,Water,Non_Water,Water,Forest,Wetland,Forest
6007,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6008,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6009,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Water
6010,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6011,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6012,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6013,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6014,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Water
6015,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6016,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
6017,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
6018,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
6019,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
6020,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
6021,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
6022,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
6023,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
6024,Bareland,Water,Cropland,Water,Non_Wetland,Wetland,Water,Bareland
6025,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
6026,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
6027,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
6028,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6029,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
6030,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
6031,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
6032,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
6033,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
6034,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
6035,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
6036,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
6037,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
6038,Bareland,Water,Water,NULL,Water,Water,Water,Water
6039,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
6040,Bareland,Water,Water,Water,Water,Water,Water,Water
6041,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6042,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
6043,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6044,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
6045,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6046,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6047,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6048,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6049,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6050,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6051,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6052,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6053,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6054,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6055,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6056,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
6057,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6058,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6059,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6060,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6061,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6062,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6063,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6064,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
6065,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6066,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6067,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6068,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
6069,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6070,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Water
6071,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6072,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
6073,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
6074,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6075,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
6076,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
6077,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6078,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6079,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
