Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPC_M_R
4156,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4157,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4158,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4159,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4160,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4161,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4162,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4163,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4164,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4165,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4166,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
4167,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
4168,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4169,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4170,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4171,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4172,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4173,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4174,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
4175,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4176,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4177,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
4178,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4179,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4180,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4181,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4182,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4183,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4184,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4185,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4186,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4187,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4188,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4189,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
4190,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
4191,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4192,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
4193,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4194,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
4195,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
4196,NULL,Forest,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
4197,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4198,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4199,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4200,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4201,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
4202,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4203,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4204,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4205,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4206,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4207,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4208,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4209,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
4210,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4211,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
4212,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
4213,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
4214,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4215,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4216,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4217,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4218,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4219,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4220,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4221,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4222,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4223,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4224,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4225,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4226,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4227,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4228,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
4229,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4230,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4231,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4232,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
4233,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
4234,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4235,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4236,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4237,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4238,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4239,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4240,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4241,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4242,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4243,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4244,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4245,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4246,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4247,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4248,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4249,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4250,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4251,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
4252,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4253,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4254,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4255,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4256,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4257,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4258,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4259,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4260,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4261,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4262,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4263,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4264,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4265,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
4266,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4267,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4268,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4269,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
4270,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,NULL
4271,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4272,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4273,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
4274,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
4275,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4276,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4277,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4278,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4279,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4280,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4281,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4282,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4283,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4284,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4285,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4286,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4287,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
4288,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
4289,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4290,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
4291,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
4292,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
4293,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
4294,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4295,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4296,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4297,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4298,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4299,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
4300,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
4301,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4302,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4303,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4304,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
4305,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
4306,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4307,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
4308,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4309,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4310,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4311,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4312,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4313,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
4314,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
4315,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
4316,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
4317,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
4318,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4319,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,NULL
4320,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
4321,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
4322,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
4323,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
4324,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
4325,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
4326,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
4327,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
4328,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4329,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
4330,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
4331,Grassland,NULL,NULL,Water,Non_Wetland,Cropland,Grassland,Grassland
4332,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4333,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4334,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4335,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4336,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4337,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4338,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4339,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4340,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
4341,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4342,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4343,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4344,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4345,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
4346,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4347,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4348,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
4349,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4350,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4351,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
4352,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4353,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4354,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4355,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4356,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4357,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4358,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4359,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4360,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4361,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4362,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4363,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4364,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4365,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4366,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4367,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4368,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4369,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4370,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
4371,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4372,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4373,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4374,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4375,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4376,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4377,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4378,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4379,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4380,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4381,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4382,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4383,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4384,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4385,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4386,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4387,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4388,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4389,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4390,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4391,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4392,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4393,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4394,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4395,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
4396,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4397,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4398,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4399,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4400,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4401,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
4402,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
4403,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4404,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4405,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4406,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4407,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4408,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4409,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
4410,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4411,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4412,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4413,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4414,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4415,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4416,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4417,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4418,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4419,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4420,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4421,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4422,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4423,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4424,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
4425,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
4426,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4427,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4428,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4429,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4430,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4431,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
4432,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4433,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4434,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4435,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4436,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4437,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4438,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4439,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4440,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
4441,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4442,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,NULL
4443,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
4444,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
4445,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
4446,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
4447,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
4448,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Wetland
4449,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Wetland
4450,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
4451,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4452,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
4453,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
4454,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4455,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
4456,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Water
4457,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4458,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4459,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4460,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4461,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4462,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4463,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4464,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
4465,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4466,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4467,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4468,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4469,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4470,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4471,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4472,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
