Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R
8844,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
8845,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8846,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Cropland
8847,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,NULL
8848,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
8849,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Cropland
8850,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
8851,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Shrubland,Wetland
8852,Wetland,Water,Grassland,Water,Non_Wetland,Shrubland,Grassland,Wetland
8853,Wetland,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Grassland
8854,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,NULL,Wetland
8855,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,NULL,Water
8856,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
8857,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
8858,Wetland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
8859,Wetland,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
8860,Wetland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8861,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8862,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8863,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8864,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8865,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8866,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8867,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8868,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8869,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
8870,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8871,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8872,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8873,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8874,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8875,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8876,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8877,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8878,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8879,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8880,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8881,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8882,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8883,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
8884,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
8885,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
8886,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8887,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8888,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8889,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8890,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8891,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8892,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
8893,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8894,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8895,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8896,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8897,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
8898,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
8899,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Cropland
8900,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Wetland
8901,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
8902,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8903,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8904,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8905,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
8906,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8907,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
8908,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8909,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
8910,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8911,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
8912,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8913,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8914,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8915,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8916,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
8917,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
8918,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8919,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8920,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8921,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8922,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8923,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8924,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
8925,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8926,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8927,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
8928,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8929,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
8930,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
8931,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8932,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8933,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8934,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
8935,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
8936,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8937,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8938,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8939,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
8940,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,NULL
8941,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8942,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
8943,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8944,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
8945,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8946,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
8947,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
8948,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8949,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
8950,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8951,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
8952,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8953,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
8954,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
8955,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
8956,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
8957,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
8958,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
8959,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
8960,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8961,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8962,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
8963,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
8964,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8965,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8966,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
8967,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8968,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
8969,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
8970,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
8971,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Wetland
8972,Wetland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
8973,Wetland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
8974,Wetland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8975,Wetland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
8976,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8977,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
8978,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8979,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8980,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
8981,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
8982,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
8983,Wetland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
8984,Wetland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
8985,Wetland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
8986,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8987,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Water
8988,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
8989,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
8990,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
8991,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8992,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8993,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
8994,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
8995,Wetland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
8996,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8997,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
8998,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
8999,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
9000,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Cropland
9001,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
9002,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
9003,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9004,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9005,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9006,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
9007,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
9008,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
9009,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
9010,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
9011,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9012,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9013,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
9014,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
9015,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
9016,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
9017,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
9018,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
9019,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9020,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
9021,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
9022,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
9023,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9024,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9025,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9026,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
9027,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9028,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
9029,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
9030,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
9031,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
9032,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
9033,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
9034,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
9035,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
9036,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9037,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9038,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9039,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
9040,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9041,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
9042,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
9043,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
9044,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
9045,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
9046,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
9047,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland,Water
9048,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
9049,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
9050,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
9051,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
9052,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
9053,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
9054,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
9055,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9056,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
9057,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
9058,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
9059,Wetland,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
9060,Wetland,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
9061,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
9062,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
9063,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Water
9064,Wetland,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
9065,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
9066,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
9067,Wetland,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
9068,Wetland,Water,Wetland,Water,Wetland,Grassland,Shrubland,Water
9069,Wetland,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
9070,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
9071,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
9072,Wetland,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
9073,Wetland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
9074,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
9075,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
9076,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
9077,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
9078,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
9079,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
9080,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
9081,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Water
9082,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Water
9083,Wetland,Water,Wetland,Water,Wetland,Water,Water,NULL
9084,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
9085,Wetland,Water,Wetland,Water,Wetland,Water,Water,Cropland
9086,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
9087,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
9088,Wetland,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
9089,Wetland,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
9090,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
9091,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9092,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9093,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9094,Wetland,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
9095,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9096,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9097,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9098,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9099,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9100,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
9101,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
9102,Wetland,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9103,Wetland,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
9104,Wetland,Water,Bareland,Water,Non_Wetland,Water,NULL,Grassland
9105,Wetland,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
9106,Wetland,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Cropland
9107,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
9108,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Cropland
9109,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
9110,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
9111,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
9112,Wetland,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
9113,Wetland,Water,Water,NULL,Water,Shrubland,Water,Water
9114,Wetland,Water,Water,NULL,Water,Water,Shrubland,Grassland
9115,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
9116,Wetland,Water,Water,NULL,Water,Water,Water,Water
9117,Wetland,Water,Water,NULL,Water,Forest,Shrubland,Grassland
9118,Wetland,Water,Water,Non_Water,Water,NULL,Shrubland,Wetland
9119,Wetland,Water,Water,Non_Water,Water,Shrubland,NULL,Grassland
9120,Wetland,Water,Water,Non_Water,Water,Water,NULL,Grassland
9121,Wetland,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
9122,Wetland,Water,Water,Non_Water,Water,Water,Grassland,Grassland
9123,Wetland,Water,Water,Non_Water,Water,Water,Grassland,Wetland
9124,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
9125,Wetland,Water,Water,Non_Water,Water,Water,Water,Cropland
9126,Wetland,Water,Water,Non_Water,Water,Water,Water,Bareland
9127,Wetland,Water,Water,Non_Water,Water,Forest,Shrubland,Wetland
9128,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
9129,Wetland,Water,Water,Water,Water,NULL,NULL,Water
9130,Wetland,Water,Water,Water,Water,NULL,Shrubland,Wetland
9131,Wetland,Water,Water,Water,Water,NULL,Shrubland,Water
9132,Wetland,Water,Water,Water,Water,NULL,Grassland,Grassland
9133,Wetland,Water,Water,Water,Water,NULL,Grassland,Water
9134,Wetland,Water,Water,Water,Water,NULL,Water,Water
9135,Wetland,Water,Water,Water,Water,Shrubland,NULL,Water
9136,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
9137,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
9138,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Water
9139,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
9140,Wetland,Water,Water,Water,Water,Shrubland,Forest,Water
9141,Wetland,Water,Water,Water,Water,Grassland,NULL,Water
9142,Wetland,Water,Water,Water,Water,Water,NULL,Water
9143,Wetland,Water,Water,Water,Water,Water,Shrubland,Wetland
9144,Wetland,Water,Water,Water,Water,Water,Shrubland,Water
9145,Wetland,Water,Water,Water,Water,Water,Grassland,Grassland
9146,Wetland,Water,Water,Water,Water,Water,Grassland,Cropland
9147,Wetland,Water,Water,Water,Water,Water,Water,Grassland
9148,Wetland,Water,Water,Water,Water,Water,Water,Wetland
9149,Wetland,Water,Water,Water,Water,Water,Water,Water
9150,Wetland,Water,Water,Water,Water,Forest,Shrubland,Grassland
9151,Wetland,Water,Water,Water,Water,Forest,Shrubland,Water
9152,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9153,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9154,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9155,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9156,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9157,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9158,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
9159,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
9160,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9161,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9162,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
9163,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9164,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9165,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
9166,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
9167,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9168,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9169,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9170,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9171,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9172,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9173,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
9174,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
9175,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
9176,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9177,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
