Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFB_M_R
1972,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1973,Forest,Water,Water,Water,Water,NULL,NULL,Water
1974,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1975,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1976,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1977,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1978,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1979,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1980,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1981,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1982,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1983,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1984,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1985,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1986,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1987,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1988,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1989,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1990,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1991,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1992,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1993,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1994,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1995,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1996,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1997,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1999,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2000,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2001,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2002,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2003,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2004,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2005,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2007,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2008,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2009,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2010,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2011,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2012,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2013,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2014,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2015,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2017,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2018,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2019,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2020,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2021,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2023,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2024,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2025,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2026,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2027,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2028,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2029,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2030,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2032,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2033,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2034,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2035,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2036,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2037,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2038,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2039,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2040,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2041,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2042,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2044,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2045,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2046,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2048,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2049,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2050,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2051,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2052,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2053,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2054,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2055,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2056,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2057,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2058,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2059,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2060,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2061,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2062,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2063,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2064,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2065,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2066,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2068,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2069,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2070,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2071,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2072,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2073,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2074,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2075,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2076,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2077,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2078,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2079,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
