Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTL_M_R
1736,Forest,Water,Water,Water,Water,Water,Forest,Forest
1737,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1738,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1739,Forest,Water,Water,Water,Water,Forest,Water,Water
1740,Forest,Water,Water,Water,Water,Forest,Water,Forest
1741,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1742,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1743,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1744,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1745,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1746,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1747,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1748,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1749,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
1750,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1751,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1752,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1753,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1754,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1755,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1756,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1757,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1758,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1759,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1760,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1761,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1762,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1763,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1764,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1765,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1766,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1767,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1768,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1769,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1770,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1771,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1772,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1773,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1774,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1775,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1776,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1777,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1778,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1779,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1780,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1781,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1782,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1783,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1784,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1785,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1786,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1787,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1788,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1789,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1790,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1791,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1792,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
1793,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1794,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1795,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1796,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1797,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1798,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1799,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1800,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1801,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1802,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1803,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1804,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1805,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1806,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
1807,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1808,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1809,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1810,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1811,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1812,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1813,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1814,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1815,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
1816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
1819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1820,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1821,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1822,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1823,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1824,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1825,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1826,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1827,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1828,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1829,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1833,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1834,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
1835,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1836,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1837,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1838,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1839,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1840,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1841,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1842,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1843,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1844,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1845,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1846,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1847,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
1848,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1849,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1850,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
1851,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1852,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1853,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1854,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1855,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1856,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1857,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1858,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1859,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1860,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1861,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1862,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1863,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1864,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1865,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1866,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1867,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1868,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1869,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
1870,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1871,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1872,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1873,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1874,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1875,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1876,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1877,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1878,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1879,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1880,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1881,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1882,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1883,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1884,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1885,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1886,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1887,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1888,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1889,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
1890,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
1891,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1892,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
1893,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1894,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1895,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1896,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1897,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1898,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1899,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1900,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1901,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1902,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1903,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1904,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1905,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1906,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1907,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1908,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1909,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1910,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1911,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1916,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1917,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1918,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1919,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1920,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1921,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1922,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1923,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1924,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1925,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1926,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1927,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1928,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1929,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1930,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1931,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1932,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1933,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1934,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1935,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
1936,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1937,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1938,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1939,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1940,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1941,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1942,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1943,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1944,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1945,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1946,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1947,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1948,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1949,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
1950,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1951,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1952,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1953,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1954,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1955,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1956,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1957,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1958,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1959,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1960,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1961,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1962,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1963,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1964,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1965,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1966,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1967,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1968,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1969,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1970,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1971,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1972,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1973,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1974,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1975,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1976,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1977,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1978,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1979,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1980,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1981,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1982,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1983,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1984,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1985,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1986,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1987,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1988,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1989,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
1990,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1991,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1992,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1993,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1994,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1995,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1996,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1997,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1998,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1999,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2000,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2001,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2002,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2003,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2004,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2005,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2006,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2007,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2008,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
2009,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2010,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2011,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
2012,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2013,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2014,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2015,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2016,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2017,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2018,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
2019,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
2020,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
2021,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
2022,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
2023,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
2024,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2025,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2026,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2027,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2028,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2029,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2030,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2031,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2032,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2033,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2034,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2035,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2036,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2037,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2038,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2039,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2040,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2041,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2042,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
2043,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
2044,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2045,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2046,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2047,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
2048,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2049,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2050,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2051,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2052,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2053,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2054,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2055,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2056,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2057,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2058,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2059,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
2060,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2061,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
2062,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2063,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
2064,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2065,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2066,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2067,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2068,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2069,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2070,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2071,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2072,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2073,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2074,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2075,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2076,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2077,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2078,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
