Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGJ_M_R
1358,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1359,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1360,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1361,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1362,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1363,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1364,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1365,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1366,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1367,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1368,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1369,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1370,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1371,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1372,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1374,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1375,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1376,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1377,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1378,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1379,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1380,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1381,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1382,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1383,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1384,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1385,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1387,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1388,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1389,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1390,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1391,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1392,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1393,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1394,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1395,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1396,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1397,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1398,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1400,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1401,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1402,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1403,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
1404,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1405,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1406,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1407,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1408,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1409,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1410,Wetland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
1411,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1412,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1413,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1414,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1415,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1416,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1417,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1418,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1419,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1420,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1421,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1422,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1423,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
1424,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
1425,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1426,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1427,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1428,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Water
1429,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1430,Wetland,NULL,Water,Non_Water,Water,Grassland,Grassland,Water
1431,Wetland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
1432,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1433,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1434,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1435,Wetland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1436,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1438,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1439,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1440,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1441,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1442,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1443,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1444,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1445,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1446,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1447,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1448,Wetland,Cropland,Water,NULL,Water,Water,Grassland,Water
1449,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1450,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1451,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1452,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1453,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1454,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1455,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1456,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1457,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1458,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1459,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1460,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1461,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1462,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1463,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1464,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1465,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1466,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1467,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1468,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1469,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1470,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1471,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1472,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1473,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1474,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Water
1475,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1476,Wetland,Water,Water,NULL,Water,Water,Grassland,Water
1477,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1478,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1479,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1480,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1481,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1482,Wetland,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1483,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1484,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1485,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1486,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1488,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1489,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1490,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1491,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1492,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1493,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1494,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1495,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1496,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1497,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
1498,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1499,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1500,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1501,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1502,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1503,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
1504,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1505,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1507,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1508,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1509,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1510,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1511,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1512,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1513,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1514,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1515,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1516,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1517,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1518,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1519,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1520,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1521,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1522,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
1523,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1524,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1525,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1526,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1527,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1528,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1529,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1530,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1531,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1532,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1533,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1534,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1535,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1536,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1537,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1538,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1539,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1540,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1541,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1542,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1543,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1544,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1545,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1546,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1547,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1548,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1549,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1550,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1551,Bareland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1552,Bareland,NULL,Water,NULL,Water,Water,Grassland,Bareland
1553,Bareland,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
1554,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1555,Bareland,NULL,Water,Water,Water,Water,Grassland,Forest
1556,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1557,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1558,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1559,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1560,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1561,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1562,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1563,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1564,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1565,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1566,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1567,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1568,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1569,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1570,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1571,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1572,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1573,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1574,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1575,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1576,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1577,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1578,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1579,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1580,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1581,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1582,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1583,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1584,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1585,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
1586,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
1587,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1588,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1589,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1590,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1591,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1592,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1593,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1594,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1595,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1596,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1597,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1598,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1599,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1600,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1601,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1602,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1603,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1604,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1605,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1606,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1607,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1608,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1609,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1610,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1611,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1612,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1613,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1614,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1615,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1616,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1617,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1618,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1619,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1620,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1621,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1622,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1623,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1624,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1625,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1626,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1627,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1628,Bareland,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
1629,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1630,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
1631,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1632,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1633,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1634,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,NULL,Water
1635,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
1636,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1637,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1638,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1639,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
1640,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1641,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1642,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1643,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
1644,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Water
1645,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1646,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1647,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
1648,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
1649,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
1650,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1651,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1652,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
1653,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1654,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1655,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1656,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1657,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1658,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1659,Bareland,Water,Water,NULL,Water,Grassland,NULL,Water
1660,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1661,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1662,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1663,Bareland,Water,Water,Water,Water,Grassland,NULL,Water
1664,Bareland,Water,Water,Water,Water,Grassland,Wetland,Water
1665,Bareland,Water,Water,Water,Water,Bareland,NULL,Water
1666,Bareland,Water,Water,Water,Water,Bareland,Grassland,Grassland
1667,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1668,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1669,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1670,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1671,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1672,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1673,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1674,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1675,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
