Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZS_M_R
1518,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1519,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1520,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1521,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1522,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1523,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1524,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1525,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1526,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1527,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1528,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1529,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1530,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1531,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1532,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1533,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1534,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1535,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1536,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1537,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1538,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1539,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1540,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1541,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1542,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1543,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1544,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1545,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1546,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1547,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1548,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1549,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1550,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1551,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1552,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1553,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1554,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1555,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1556,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1557,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1558,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1559,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1560,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1561,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1562,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1563,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1564,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1565,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1566,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1567,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1568,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1569,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1570,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1571,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1572,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1573,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1574,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1575,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1576,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1577,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1578,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1579,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1580,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1581,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1582,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1583,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1584,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1585,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1586,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1587,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1588,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1589,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1590,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1591,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1592,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1593,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1594,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1595,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1596,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1597,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1598,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1599,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1600,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1601,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1602,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1603,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1604,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1605,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1606,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1607,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1608,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1609,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1610,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1611,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1612,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1613,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1614,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1615,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1616,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1617,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1618,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1619,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1620,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1621,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1622,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1623,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1624,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1625,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1626,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1627,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1628,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1629,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1630,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1631,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1632,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1633,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1634,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1635,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1636,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1637,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1638,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1639,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1640,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1641,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1642,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1643,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1644,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1645,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1646,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1647,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1648,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1649,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1650,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1651,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1652,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1653,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1654,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1655,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1656,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1657,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1658,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1659,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1660,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1661,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1662,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1663,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1664,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1665,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1666,Wetland,NULL,Water,Water,Water,Grassland,Forest,Grassland
1667,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1668,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1669,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1670,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1671,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1672,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1673,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1674,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1675,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1676,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1677,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1678,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1679,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1680,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
1681,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1682,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1683,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1684,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1685,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1686,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1687,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1688,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1689,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1690,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1691,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
1692,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1693,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1694,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1695,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1696,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1697,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1698,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1699,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1700,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1701,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1702,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1703,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
1707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1708,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1709,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1710,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1711,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1712,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1713,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1714,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1715,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1716,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1717,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1718,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1719,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1720,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1725,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1726,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1727,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1728,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1729,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1733,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1734,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1735,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1736,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1737,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1738,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1739,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1740,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1741,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1742,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1743,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1744,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1745,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1746,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1747,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1748,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1749,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1750,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1751,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1752,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
1753,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1754,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1755,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1756,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1757,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1758,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1759,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1760,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1761,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1762,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1763,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1764,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1765,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1766,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1767,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1768,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1769,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1770,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1771,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1772,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1773,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1774,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1775,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1776,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1777,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
1778,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1779,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
1780,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1781,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1782,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1783,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1784,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1785,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1786,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1787,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1788,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1789,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1790,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1791,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1792,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1793,Bareland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1794,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1795,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1796,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1797,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1798,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1799,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1800,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1801,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1802,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1803,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1804,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1805,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1806,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1807,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
1808,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1809,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1810,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1811,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1812,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1813,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1814,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1815,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1816,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1817,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1818,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
1819,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1820,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1821,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1822,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1823,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1824,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1825,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
