Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWB_M_R
1796,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
1797,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1798,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1799,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
1800,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
1801,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
1802,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1803,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
1804,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
1805,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
1806,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1807,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,NULL
1808,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
1809,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Built-up,NULL
1810,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Forest,NULL,NULL
1811,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Built-up,NULL
1812,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Built-up,NULL
1813,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,NULL
1814,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,Forest,NULL
1815,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1816,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1817,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,NULL
1818,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,NULL
1819,Grassland,NULL,Built-up,Water,Non_Wetland,Water,Water,NULL
1820,Grassland,NULL,Water,Non_Water,Water,Shrubland,NULL,NULL
1821,Grassland,NULL,Water,Non_Water,Water,Shrubland,Water,NULL
1822,Grassland,NULL,Water,Non_Water,Water,Water,Water,NULL
1823,Grassland,NULL,Water,Water,Water,Shrubland,Water,NULL
1824,Grassland,NULL,Water,Water,Water,Water,Water,NULL
1825,Grassland,NULL,Water,Water,Water,Forest,Water,NULL
1826,Grassland,NULL,Water,Water,Water,Forest,Forest,NULL
1827,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1828,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1829,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1830,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1831,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
1832,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1833,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1834,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1835,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1836,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1837,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
1838,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
1839,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1840,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1841,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1842,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1843,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1844,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
1845,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1846,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1847,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1848,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1849,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
1850,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
1851,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
1852,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1853,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1854,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
1855,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1856,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1857,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1858,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1859,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
1860,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1861,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1862,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
1863,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
1864,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,NULL
1865,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
1866,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
1867,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
1868,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
1869,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
1870,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
1871,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,NULL
1872,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
1873,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
1874,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
1875,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,NULL
1876,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
1877,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
1878,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Bareland,NULL
1879,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Built-up,NULL
1880,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,NULL
1881,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Built-up,NULL
1882,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,NULL
1883,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
1884,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,NULL
1885,Grassland,NULL,Forest,Water,Non_Wetland,Water,Built-up,NULL
1886,Grassland,NULL,Forest,Water,Non_Wetland,Forest,NULL,NULL
1887,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Built-up,NULL
1888,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Forest,NULL
1889,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1890,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1891,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
1892,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1893,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1894,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1895,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1896,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1897,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
1898,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
1899,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
1900,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
1901,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1902,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
1903,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1904,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1905,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
1906,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1907,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
1908,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1909,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1910,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
1911,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
1912,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
1913,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1914,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1915,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1916,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1917,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1918,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1919,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
1920,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
1921,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1922,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
1923,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
1924,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
1925,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
1926,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,NULL
1927,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1928,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
1929,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1930,Grassland,Cropland,Wetland,NULL,Wetland,Forest,NULL,NULL
1931,Grassland,Cropland,Wetland,NULL,Wetland,Forest,Forest,NULL
1932,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
1933,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1934,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1935,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1936,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1937,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1938,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1939,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1940,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1941,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1942,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1943,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1944,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1945,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1946,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1947,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1948,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1949,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1950,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
1951,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1952,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
1953,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1954,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
1955,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
1956,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
1957,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1958,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
1959,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
1960,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1961,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
1962,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
1963,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
1964,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1965,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
1966,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
1967,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
1968,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
1969,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
1970,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
1971,Grassland,Wetland,Cropland,Water,Non_Wetland,Water,Water,NULL
1972,Grassland,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,NULL
1973,Grassland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1974,Grassland,Wetland,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
1975,Grassland,Wetland,Wetland,NULL,Wetland,Shrubland,Water,NULL
1976,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
1977,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1978,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
1979,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,NULL
1980,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Grassland,NULL
1981,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Bareland,NULL
1982,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Water,NULL
1983,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Forest,NULL
1984,Grassland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
1985,Grassland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
1986,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,NULL
1987,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,NULL
1988,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,NULL
1989,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
1990,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,NULL
1991,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,NULL
1992,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,NULL
1993,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Bareland,NULL
1994,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,NULL
1995,Grassland,Wetland,Wetland,Water,Wetland,Water,Bareland,NULL
1996,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,NULL
1997,Grassland,Wetland,Wetland,Water,Wetland,Forest,Shrubland,NULL
1998,Grassland,Wetland,Wetland,Water,Wetland,Forest,Forest,NULL
1999,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,NULL
2000,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2001,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Forest,NULL
2002,Grassland,Wetland,Bareland,Water,Non_Wetland,Water,Water,NULL
2003,Grassland,Wetland,Water,Non_Water,Water,Forest,Shrubland,NULL
2004,Grassland,Wetland,Water,Non_Water,Water,Forest,Water,NULL
2005,Grassland,Wetland,Water,Water,Water,Shrubland,Water,NULL
2006,Grassland,Wetland,Water,Water,Water,Grassland,Water,NULL
2007,Grassland,Wetland,Water,Water,Water,Water,Water,NULL
2008,Grassland,Wetland,Water,Water,Water,Forest,Water,NULL
2009,Grassland,Wetland,Water,Water,Water,Forest,Forest,NULL
2010,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2011,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2012,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2013,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2014,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2015,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2016,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2017,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2018,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2019,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2020,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2021,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
2022,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
2023,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,NULL
2024,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2025,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
2026,Grassland,Wetland,Forest,Water,Non_Wetland,Water,Water,NULL
2027,Grassland,Wetland,Forest,Water,Non_Wetland,Forest,Forest,NULL
2028,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2029,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2030,Grassland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2031,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2032,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
2033,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2034,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2035,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
2036,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2037,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Forest,Bareland,NULL
2038,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2039,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2040,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2041,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2042,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2043,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2044,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2045,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2046,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2047,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2048,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2049,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2050,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2051,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
2052,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2053,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2054,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
2055,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2056,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2057,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2058,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
2059,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
2060,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2061,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,NULL
2062,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
2063,Grassland,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,NULL
2064,Grassland,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
2065,Grassland,Built-up,Wetland,NULL,Wetland,Water,Built-up,NULL
2066,Grassland,Built-up,Wetland,NULL,Wetland,Forest,Forest,NULL
2067,Grassland,Built-up,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
2068,Grassland,Built-up,Wetland,Non_Water,Wetland,Forest,Water,NULL
2069,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2070,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2071,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2072,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2073,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2074,Grassland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2075,Grassland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2076,Grassland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2077,Grassland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2078,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2079,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2080,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2081,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2082,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2083,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2084,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
2085,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2086,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2087,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2088,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2089,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2090,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
2091,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2092,Grassland,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2093,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2094,Grassland,Water,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
2095,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
2096,Grassland,Water,Water,NULL,Water,Forest,Water,NULL
2097,Grassland,Water,Water,Water,Water,Forest,Forest,NULL
2098,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
2099,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2100,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
2101,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2102,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
2103,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
2104,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2105,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2106,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2107,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
2108,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2109,Grassland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
2110,Grassland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
2111,Grassland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,NULL
2112,Grassland,Forest,Wetland,Water,Wetland,Forest,Forest,NULL
2113,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2114,Grassland,Forest,Water,Water,Water,Water,Water,NULL
2115,Grassland,Forest,Water,Water,Water,Forest,Forest,NULL
2116,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2117,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2118,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2119,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2120,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2121,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2122,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
