Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXU_M_R
5472,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
5473,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5474,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5475,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5476,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
5477,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5478,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
5479,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
5480,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5481,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
5482,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5483,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
5484,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
5485,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5486,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5487,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
5488,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5489,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
5490,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
5491,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5492,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5493,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
5494,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
5495,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
5496,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
5497,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
5498,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
5499,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
5500,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
5501,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
5502,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
5503,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
5504,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
5505,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
5506,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5507,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5508,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5509,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5510,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
5511,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
5512,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5513,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5514,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
5515,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
5516,Wetland,NULL,Water,NULL,Water,Grassland,Water,Wetland
5517,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
5518,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
5519,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
5520,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
5521,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
5522,Wetland,NULL,Water,NULL,Water,Wetland,Water,Forest
5523,Wetland,NULL,Water,NULL,Water,Water,NULL,Water
5524,Wetland,NULL,Water,NULL,Water,Water,Grassland,Wetland
5525,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
5526,Wetland,NULL,Water,NULL,Water,Water,Water,Grassland
5527,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
5528,Wetland,NULL,Water,NULL,Water,Water,Water,Water
5529,Wetland,NULL,Water,Non_Water,Water,Grassland,Grassland,Wetland
5530,Wetland,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
5531,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
5532,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
5533,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
5534,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
5535,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
5536,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
5537,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
5538,Wetland,NULL,Water,Water,Water,Grassland,Grassland,Wetland
5539,Wetland,NULL,Water,Water,Water,Grassland,Grassland,Forest
5540,Wetland,NULL,Water,Water,Water,Grassland,Water,Wetland
5541,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
5542,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Water
5543,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
5544,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
5545,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
5546,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
5547,Wetland,NULL,Water,Water,Water,Water,NULL,Grassland
5548,Wetland,NULL,Water,Water,Water,Water,Grassland,Wetland
5549,Wetland,NULL,Water,Water,Water,Water,Grassland,Water
5550,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
5551,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
5552,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
5553,Wetland,NULL,Water,Water,Water,Water,Water,Water
5554,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5555,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5556,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5557,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
5558,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5559,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5560,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
5561,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5562,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5563,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5564,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5565,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5566,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5567,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5568,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
5569,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
5570,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5571,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5572,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5573,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
5574,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5575,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5576,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5577,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5578,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5579,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5580,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5581,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5582,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5583,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5584,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5585,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5586,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5587,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5588,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
5589,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
5590,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5591,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5592,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5593,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5594,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5595,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5596,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
5597,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5598,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5599,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5600,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5601,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5602,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5603,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
5604,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5605,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
5606,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5607,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
5608,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
5609,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
5610,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
5611,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5612,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5613,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
5614,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
5615,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
5616,Wetland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5617,Wetland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
5618,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
5619,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5620,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5621,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5622,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
5623,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5624,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5625,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5626,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5627,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5628,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5629,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5630,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
5631,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5632,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5633,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5634,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5635,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5636,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5637,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5638,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5639,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5640,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5641,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5642,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5643,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
5644,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5645,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5646,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5647,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5648,Wetland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
5649,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5650,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
5651,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
5652,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5653,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5654,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5655,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5656,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5657,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5658,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5659,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
5660,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
5661,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
5662,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
5663,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
5664,Wetland,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
5665,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
5666,Wetland,Cropland,Water,NULL,Water,Water,Wetland,Wetland
5667,Wetland,Cropland,Water,NULL,Water,Water,Water,Wetland
5668,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5669,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5670,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5671,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5672,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
5673,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5674,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5675,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5676,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
5677,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5678,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5679,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5680,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
5681,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5682,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5683,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5684,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
5685,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
5686,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
5687,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5688,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
5689,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5690,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
5691,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5692,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5693,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5694,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5695,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5696,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5697,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
5698,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5699,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5700,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
5701,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5702,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5703,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
5704,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5705,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5706,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
5707,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5708,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5709,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5710,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
5711,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
5712,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Wetland
5713,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5714,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5715,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5716,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5717,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5718,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5719,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
5720,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5721,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5722,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5723,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5724,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5725,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5726,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
5727,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5728,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
5729,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
5730,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
5731,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
5732,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
5733,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5734,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
5735,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
5736,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
5737,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
5738,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
5739,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5740,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5741,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5742,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5743,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5744,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5745,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5746,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5747,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5748,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
5749,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5750,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5751,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5752,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5753,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5754,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
5755,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
5756,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
5757,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
5758,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
5759,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5760,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
5761,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5762,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
5763,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
5764,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
5765,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
5766,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
5767,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
5768,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
5769,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5770,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
5771,Wetland,Wetland,Water,NULL,Water,Grassland,NULL,Wetland
5772,Wetland,Wetland,Water,NULL,Water,Grassland,Grassland,Forest
5773,Wetland,Wetland,Water,NULL,Water,Grassland,Water,Wetland
5774,Wetland,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
5775,Wetland,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
5776,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
5777,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
5778,Wetland,Wetland,Water,NULL,Water,Water,NULL,Wetland
5779,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Wetland
5780,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
5781,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
5782,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
5783,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
5784,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
5785,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
5786,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
5787,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
5788,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
5789,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Wetland
5790,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
5791,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
5792,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
5793,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
5794,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
5795,Wetland,Wetland,Water,Water,Water,Grassland,Water,Forest
5796,Wetland,Wetland,Water,Water,Water,Wetland,Grassland,Water
5797,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
5798,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
5799,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
5800,Wetland,Wetland,Water,Water,Water,Water,Grassland,Wetland
5801,Wetland,Wetland,Water,Water,Water,Water,Grassland,Water
5802,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
5803,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
5804,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
5805,Wetland,Wetland,Water,Water,Water,Water,Water,Water
5806,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5807,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5808,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5809,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5810,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
