Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNQ_M_R
11227,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
11228,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
11229,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
11230,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11231,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
11232,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
11233,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
11234,Water,Water,Wetland,Water,Wetland,Grassland,Water,NULL
11235,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
11236,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
11237,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
11238,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
11239,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
11240,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Wetland
11241,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
11242,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
11243,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
11244,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
11245,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
11246,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
11247,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
11248,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
11249,Water,Water,Wetland,Water,Wetland,Wetland,Water,NULL
11250,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
11251,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
11252,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
11253,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
11254,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
11255,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
11256,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
11257,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
11258,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
11259,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
11260,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
11261,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
11262,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
11263,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Built-up
11264,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
11265,Water,Water,Wetland,Water,Wetland,Built-up,Water,Wetland
11266,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
11267,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
11268,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
11269,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
11270,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
11271,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
11272,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
11273,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
11274,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
11275,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
11276,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
11277,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
11278,Water,Water,Wetland,Water,Wetland,Water,Built-up,Grassland
11279,Water,Water,Wetland,Water,Wetland,Water,Built-up,Wetland
11280,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
11281,Water,Water,Wetland,Water,Wetland,Water,Built-up,Forest
11282,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
11283,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
11284,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
11285,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
11286,Water,Water,Wetland,Water,Wetland,Water,Water,Water
11287,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
11288,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
11289,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
11290,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
11291,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
11292,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
11293,Water,Water,Wetland,Water,Wetland,Forest,NULL,Grassland
11294,Water,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
11295,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
11296,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
11297,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Grassland
11298,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
11299,Water,Water,Wetland,Water,Wetland,Forest,Water,NULL
11300,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
11301,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
11302,Water,Water,Wetland,Water,Wetland,Forest,Water,Bareland
11303,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
11304,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
11305,Water,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
11306,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
11307,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
11308,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
11309,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,Water
11310,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
11311,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
11312,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Water
11313,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
11314,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
11315,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11316,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
11317,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
11318,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
11319,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
11320,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
11321,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
11322,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
11323,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
11324,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
11325,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
11326,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
11327,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
11328,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
11329,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
11330,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
11331,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
11332,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11333,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11334,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
11335,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
11336,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
11337,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
11338,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
11339,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
11340,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
11341,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
11342,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
11343,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
11344,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
11345,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
11346,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
11347,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
11348,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
11349,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
11350,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
11351,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
11352,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
11353,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
11354,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
11355,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
11356,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
11357,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
11358,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11359,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
11360,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
11361,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
11362,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
11363,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
11364,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
11365,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
11366,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
11367,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
11368,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
11369,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
11370,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
11371,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
11372,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
11373,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
11374,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
11375,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
11376,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11377,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11378,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
11379,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
11380,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
11381,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11382,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
11383,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
11384,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11385,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11386,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11387,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
11388,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11389,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
11390,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11391,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
11392,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
11393,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
11394,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11395,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
11396,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
11397,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
11398,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
11399,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
11400,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
11401,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
11402,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
11403,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
11404,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
11405,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11406,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,NULL
11407,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11408,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
11409,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
11410,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
11411,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
11412,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
11413,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
11414,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest,Grassland
11415,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
11416,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
11417,Water,Water,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
11418,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
11419,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
11420,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Grassland
11421,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Wetland
11422,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
11423,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
11424,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
11425,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
11426,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
11427,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
11428,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
11429,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
11430,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
11431,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
11432,Water,Water,Bareland,Water,Non_Wetland,Forest,NULL,Forest
11433,Water,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Grassland
11434,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Wetland
11435,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
11436,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Grassland
11437,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Wetland
11438,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
11439,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11440,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
11441,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
11442,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
11443,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11444,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11445,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
11446,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
11447,Water,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11448,Water,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
11449,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11450,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11451,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11452,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11453,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
11454,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
11455,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
11456,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
11457,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Water
11458,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
11459,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11460,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11461,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
11462,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
11463,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11464,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
11465,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
11466,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11467,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11468,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
11469,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Wetland
11470,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Water
11471,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
11472,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Wetland
11473,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
11474,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
11475,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Wetland
11476,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
11477,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
11478,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
11479,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
11480,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
11481,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
11482,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
11483,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
11484,Water,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11485,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
11486,Water,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
11487,Water,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
11488,Water,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11489,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11490,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
11491,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11492,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11493,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
11494,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
11495,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
11496,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
11497,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
11498,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
11499,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
11500,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Wetland
11501,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Built-up
11502,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
11503,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Wetland
11504,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
11505,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
11506,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
11507,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
11508,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Water
11509,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
11510,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Wetland
11511,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Forest
11512,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
11513,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
11514,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
11515,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Wetland
11516,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
11517,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
11518,Water,Water,Built-up,Water,Non_Wetland,Forest,Built-up,Built-up
11519,Water,Water,Built-up,Water,Non_Wetland,Forest,Forest,Water
11520,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
11521,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
11522,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
11523,Water,Water,Water,NULL,Water,NULL,NULL,Water
11524,Water,Water,Water,NULL,Water,NULL,NULL,Forest
11525,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
11526,Water,Water,Water,NULL,Water,NULL,Grassland,Water
11527,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
11528,Water,Water,Water,NULL,Water,NULL,Water,NULL
11529,Water,Water,Water,NULL,Water,NULL,Water,Grassland
11530,Water,Water,Water,NULL,Water,NULL,Water,Wetland
11531,Water,Water,Water,NULL,Water,NULL,Water,Built-up
11532,Water,Water,Water,NULL,Water,NULL,Water,Water
11533,Water,Water,Water,NULL,Water,NULL,Water,Forest
11534,Water,Water,Water,NULL,Water,NULL,Forest,Grassland
11535,Water,Water,Water,NULL,Water,NULL,Forest,Wetland
11536,Water,Water,Water,NULL,Water,NULL,Forest,Water
11537,Water,Water,Water,NULL,Water,NULL,Forest,Forest
11538,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
11539,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
11540,Water,Water,Water,NULL,Water,Grassland,Water,Water
11541,Water,Water,Water,NULL,Water,Grassland,Water,Forest
11542,Water,Water,Water,NULL,Water,Grassland,Forest,Grassland
11543,Water,Water,Water,NULL,Water,Grassland,Forest,Water
11544,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
11545,Water,Water,Water,NULL,Water,Wetland,NULL,Wetland
11546,Water,Water,Water,NULL,Water,Wetland,NULL,Water
11547,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
11548,Water,Water,Water,NULL,Water,Wetland,Grassland,Wetland
11549,Water,Water,Water,NULL,Water,Wetland,Built-up,Forest
11550,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
11551,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
11552,Water,Water,Water,NULL,Water,Wetland,Water,Water
11553,Water,Water,Water,NULL,Water,Wetland,Water,Forest
