Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGC_M_R
3202,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3203,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3204,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3205,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3206,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3207,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3208,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3209,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
3210,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3211,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3212,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3213,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3214,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3215,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3216,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3217,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3218,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
3219,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3220,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
3221,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3222,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3223,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3224,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
3225,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3226,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3227,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3228,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3229,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
3230,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3231,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3232,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3233,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3234,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
3235,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
3236,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3237,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3238,Grassland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3239,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3240,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3241,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3242,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3243,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
3244,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3245,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3246,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3247,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3248,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3249,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3250,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3251,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3252,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3253,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3254,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3255,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Built-up
3256,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3257,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3258,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3259,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3260,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3261,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3262,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3263,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3264,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3265,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3266,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3267,Grassland,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3268,Grassland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3269,Grassland,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3270,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3271,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3272,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3273,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3274,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3275,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
3276,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3277,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3278,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3279,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3280,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3281,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3282,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3283,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3284,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3285,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3286,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3287,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3288,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3289,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
3290,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
3291,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
3292,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
3293,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
3294,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
3295,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
3296,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3297,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
3298,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
3299,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3300,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3301,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3302,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3303,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3304,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3305,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3306,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3307,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3308,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
3309,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3310,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
3311,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3312,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3313,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3314,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3315,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3316,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3317,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3318,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3319,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3320,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3321,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3322,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3323,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3324,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3325,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3326,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3327,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3328,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3329,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3330,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3331,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3332,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3333,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3334,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3335,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
3336,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3337,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3338,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3339,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3340,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3341,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3342,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
3343,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
3344,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
3345,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3346,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3347,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3348,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3349,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3350,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3351,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3352,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3353,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3354,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3355,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3356,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3357,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3358,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3359,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3360,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3361,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3362,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3363,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3364,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3365,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3366,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3367,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3368,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3369,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3370,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3371,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3372,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3373,Grassland,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3374,Grassland,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3375,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3376,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3377,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3378,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3379,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3380,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3381,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3382,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3383,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3384,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3385,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3386,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3387,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3388,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3389,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3390,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3391,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3392,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3393,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3394,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3395,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3396,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3397,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3398,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
3399,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3400,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3401,Grassland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3402,Grassland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3403,Grassland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
3404,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3405,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3406,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3407,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
3408,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3409,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3410,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3411,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3412,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3413,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3414,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3415,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3416,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3417,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3418,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3419,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3420,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3421,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3422,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3423,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3424,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3425,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3426,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3427,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3428,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3429,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3430,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3431,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3432,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3433,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3434,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3435,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3436,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3437,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3438,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3439,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3440,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3441,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3442,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3443,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3444,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3445,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3446,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3447,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3448,Grassland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3449,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3450,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3451,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3452,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3453,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3454,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3455,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3456,Grassland,Water,Water,NULL,Water,Wetland,Water,Wetland
3457,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3458,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3459,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3460,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3461,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3462,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3463,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3464,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3465,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3466,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3467,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3468,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3469,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3470,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3471,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3472,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3473,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3474,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3475,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3476,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3477,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3478,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3479,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3480,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3481,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3482,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3483,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3484,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3485,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3486,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3487,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3488,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3489,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3490,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3491,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3492,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3493,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3494,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3495,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3496,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3497,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3498,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3499,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
