Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDJ_M_R
4544,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4545,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
4546,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4547,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4548,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
4549,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
4550,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4551,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4552,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4553,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
4554,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4555,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4556,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4557,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4558,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4559,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4560,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4561,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4562,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4563,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4564,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4565,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4566,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4567,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4568,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4569,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
4570,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
4571,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4572,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4573,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
4574,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4575,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4576,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4577,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4578,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
4579,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4580,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4581,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
4582,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4583,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
4584,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4585,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4586,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4587,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4588,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4589,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4590,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4591,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4592,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
4593,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
4594,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
4595,Forest,Water,Water,NULL,Water,Bareland,Water,Water
4596,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4597,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
4598,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
4599,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4600,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4601,Forest,Water,Water,NULL,Water,Water,Water,Wetland
4602,Forest,Water,Water,NULL,Water,Water,Water,Water
4603,Forest,Water,Water,NULL,Water,Water,Water,Forest
4604,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4605,Forest,Water,Water,NULL,Water,Forest,Wetland,Wetland
4606,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
4607,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4608,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4609,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4610,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4611,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4612,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4613,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
4614,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4615,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
4616,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
4617,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4618,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4619,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4620,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
4621,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4622,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4623,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
4624,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4625,Forest,Water,Water,Water,NULL,NULL,Wetland,Wetland
4626,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
4627,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4628,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4629,Forest,Water,Water,Water,Water,NULL,Water,Wetland
4630,Forest,Water,Water,Water,Water,NULL,Water,Water
4631,Forest,Water,Water,Water,Water,NULL,Water,Forest
4632,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4633,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
4634,Forest,Water,Water,Water,Water,Grassland,Water,Wetland
4635,Forest,Water,Water,Water,Water,Grassland,Water,Water
4636,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4637,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
4638,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4639,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4640,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
4641,Forest,Water,Water,Water,Water,Wetland,Water,Water
4642,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4643,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
4644,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
4645,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
4646,Forest,Water,Water,Water,Water,Bareland,Water,Water
4647,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4648,Forest,Water,Water,Water,Water,Bareland,Forest,Water
4649,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
4650,Forest,Water,Water,Water,Water,Water,Wetland,Water
4651,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4652,Forest,Water,Water,Water,Water,Water,Water,Wetland
4653,Forest,Water,Water,Water,Water,Water,Water,Water
4654,Forest,Water,Water,Water,Water,Water,Water,Forest
4655,Forest,Water,Water,Water,Water,Water,Forest,Water
4656,Forest,Water,Water,Water,Water,Water,Forest,Forest
4657,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4658,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4659,Forest,Water,Water,Water,Water,Forest,Water,Wetland
4660,Forest,Water,Water,Water,Water,Forest,Water,Water
4661,Forest,Water,Water,Water,Water,Forest,Water,Forest
4662,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4663,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4664,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
4665,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4666,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4667,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4668,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4669,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4670,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4671,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4672,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4673,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4674,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4675,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
4676,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4677,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4678,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4679,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4680,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
4681,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
4682,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4683,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4684,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4685,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4686,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4687,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4688,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4689,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4690,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4691,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4692,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4693,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
4694,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4695,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4696,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4697,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4698,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4699,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4700,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4701,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4702,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
4703,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4704,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
4705,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
4706,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4707,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4708,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4709,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4710,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
4711,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4712,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4713,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4714,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4715,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4716,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4717,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4718,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4719,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
4720,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4721,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4722,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4723,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4724,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4725,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4726,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4727,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4728,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4729,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4730,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4731,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4732,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4733,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4734,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4735,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4736,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4737,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4738,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4739,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4740,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4741,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4742,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4743,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4744,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4745,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4746,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4747,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4748,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4754,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4756,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4757,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4758,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4759,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4760,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4761,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4762,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4763,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4764,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4765,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4766,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4767,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4768,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4769,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
4770,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4771,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4772,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4773,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4774,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
4775,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4776,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4777,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4778,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4779,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4780,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4781,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4782,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4783,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4784,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
4785,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
4786,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4787,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4788,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
4789,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4790,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4791,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4792,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4793,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4794,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
4795,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4796,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4797,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4798,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4799,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4800,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4801,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4802,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
4803,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4804,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
4805,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4806,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4807,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4808,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4809,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4810,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4811,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4812,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4813,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4814,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4815,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4816,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4817,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4818,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4819,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4820,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4821,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4822,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4823,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4824,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4825,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4826,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4827,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4828,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4829,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4830,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4831,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4832,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4833,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4834,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4835,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4836,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4837,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4839,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4840,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4841,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4842,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4843,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4844,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4845,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
4846,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4847,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4848,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
4849,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4850,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4851,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4852,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4853,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4854,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
4855,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4856,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4857,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4858,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
4859,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4860,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4861,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4862,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4863,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4864,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4865,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4866,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4867,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4868,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4869,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4870,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4871,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4872,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4873,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4874,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4875,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
4876,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4877,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4878,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4879,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4880,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
4881,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4882,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4883,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4884,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
