Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
2602,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2603,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2604,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2605,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2606,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2607,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2608,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2609,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2610,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2611,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2612,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Wetland
2613,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2614,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
2615,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2616,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
2617,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2618,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2619,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2620,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2621,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
2622,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
2623,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
2624,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
2625,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
2626,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2627,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2628,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2629,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2630,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2631,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2632,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2633,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2634,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2635,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2636,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2637,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2638,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2639,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2640,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2641,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2642,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2643,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2644,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2645,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2646,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2647,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2648,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2650,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2651,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2652,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2653,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2654,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2655,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2656,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2657,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2658,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2659,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2660,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2661,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2662,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2663,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2664,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2665,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2666,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2667,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2669,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2670,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2671,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2672,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2673,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2674,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2675,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2676,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2677,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2678,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2679,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2680,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2681,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2682,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2683,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2684,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2685,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2686,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2687,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2688,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2689,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2690,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2691,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2692,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2693,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2694,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2695,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2696,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2697,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2698,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2699,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2700,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2701,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2702,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2703,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2704,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2705,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2706,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2707,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2708,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2709,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2710,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2711,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2712,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2713,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2714,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2715,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2716,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2717,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2718,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2719,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2720,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2721,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2722,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2723,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2724,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2725,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2726,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2727,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2728,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2729,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2730,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2731,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
2732,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2733,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2734,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2735,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Water
2736,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
2737,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2738,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2739,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2740,Bareland,Built-up,Water,Water,Water,NULL,NULL,Grassland
2741,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
2742,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
2743,Bareland,Built-up,Water,Water,Water,NULL,NULL,Forest
2744,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2746,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2747,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2748,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2749,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2750,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2751,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2752,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2753,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2754,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2755,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2756,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2757,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2758,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2759,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2760,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2761,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2762,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2763,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2764,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2765,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2766,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2767,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2768,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2769,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2770,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2771,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2772,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2773,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2774,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2775,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2776,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2777,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2778,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2779,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2780,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2781,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2782,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2783,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2784,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2785,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2786,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2787,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2788,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2789,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2790,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2791,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2792,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2793,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2794,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2795,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2796,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2797,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2798,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2799,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2800,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2801,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2802,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2803,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2804,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2805,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2806,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2807,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2808,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2809,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2810,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2811,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2812,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2813,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2814,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2815,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2816,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2817,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2818,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2819,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2820,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2821,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2822,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2823,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2824,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2825,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2826,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2827,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2828,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2829,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2830,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2831,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2832,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2833,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2834,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2835,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2836,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2837,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2838,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2839,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2840,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2841,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2842,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2843,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2844,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2845,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2846,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2847,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2848,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2849,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2850,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2851,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2852,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2854,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2855,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2856,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2857,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2858,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2859,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2860,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2861,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
2862,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2863,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2864,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2865,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2866,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2867,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2868,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2869,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
2870,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2871,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2872,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2873,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2874,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2875,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2876,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2877,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2878,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2879,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2880,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2881,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2882,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2883,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2884,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2885,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2886,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2887,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2888,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2889,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2890,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2891,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2892,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2893,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2894,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2895,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2896,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2897,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2898,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2899,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2900,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2901,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2902,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2903,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2904,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2905,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2906,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2907,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2908,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2909,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2910,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2911,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2912,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2913,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2914,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2915,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2916,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2917,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2918,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2919,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2920,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2921,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2922,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2923,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2924,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2925,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2926,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2927,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2928,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2929,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2930,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2931,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2932,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2933,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2934,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2935,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
