Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKV_M_R
2656,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Cropland
2657,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
2658,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2659,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
2660,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Cropland
2661,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
2662,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
2663,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Cropland
2664,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
2665,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Bareland
2666,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
2667,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
2668,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
2669,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Water,Wetland
2670,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
2671,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Forest,Wetland
2672,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2673,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
2674,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2675,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2676,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
2677,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2678,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2679,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2680,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
2681,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2682,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2683,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
2684,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2685,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2686,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2687,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Cropland
2688,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2689,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2690,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2691,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
2692,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2693,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Cropland
2694,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
2695,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2696,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2697,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Cropland
2698,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2699,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2700,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
2701,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2702,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
2703,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2704,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
2705,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
2706,Grassland,NULL,Wetland,NULL,Wetland,Built-up,Water,Forest
2707,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
2708,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2709,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2710,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2711,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2712,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2713,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2714,Grassland,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
2715,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2716,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
2717,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2718,Grassland,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
2719,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2720,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
2721,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2722,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
2723,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
2724,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2725,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2726,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
2727,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2728,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2729,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2730,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2731,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2732,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2733,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2734,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2735,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
2736,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2737,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Wetland
2738,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2739,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Wetland
2740,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2741,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
2742,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2743,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2744,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2745,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2746,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2747,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2748,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2749,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2750,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2751,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2752,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2753,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2754,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2755,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2756,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
2757,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2758,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2759,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2760,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2761,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2762,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2763,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2764,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2765,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2766,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2767,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
2768,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2769,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2770,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2771,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2772,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2773,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2774,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2775,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2776,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2777,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2778,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2779,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2780,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2781,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
2782,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
2783,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Cropland
2784,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
2785,Grassland,NULL,Water,NULL,Water,Cropland,NULL,Grassland
2786,Grassland,NULL,Water,NULL,Water,Cropland,NULL,Wetland
2787,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Grassland
2788,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Wetland
2789,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
2790,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Cropland
2791,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
2792,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2793,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2794,Grassland,NULL,Water,NULL,Water,Wetland,Water,Wetland
2795,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
2796,Grassland,NULL,Water,NULL,Water,Built-up,Water,Grassland
2797,Grassland,NULL,Water,NULL,Water,Water,NULL,Wetland
2798,Grassland,NULL,Water,NULL,Water,Water,Grassland,Wetland
2799,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2800,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2801,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2802,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2803,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2804,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2805,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2806,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2807,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2808,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2809,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2810,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2811,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2812,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2813,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2814,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2815,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2816,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2817,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
2818,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2819,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2820,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2821,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2822,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2823,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2824,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2825,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2826,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2827,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
2828,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2829,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
2830,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2831,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
2832,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
2833,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2834,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2835,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
2836,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2837,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2838,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
2839,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2840,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2841,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2842,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2843,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2844,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2845,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2846,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2847,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2848,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2849,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2850,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2851,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2852,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2853,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2854,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
2855,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2856,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2857,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2858,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2859,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2860,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2861,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2862,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
2863,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2864,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2865,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2866,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2867,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2868,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2869,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2870,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2871,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2872,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2873,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2874,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2875,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2876,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2877,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2878,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2879,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2880,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2881,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2882,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2883,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2884,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2885,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2886,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2887,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2888,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2889,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2890,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2891,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2892,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2893,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2894,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2895,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2896,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2897,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2898,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2899,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2900,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2901,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2902,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2903,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
2904,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2905,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2906,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2907,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2908,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2909,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2910,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2911,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2912,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2913,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2914,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2915,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2916,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2917,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2918,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2919,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
2920,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2921,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2922,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2923,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2924,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2925,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2926,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2927,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2928,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2929,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2930,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2931,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2932,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2933,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2934,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2935,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
2936,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2937,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2938,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Wetland
2939,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2940,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2941,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2942,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2943,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2944,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2945,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2946,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2947,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2948,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2949,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2950,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2951,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2952,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2953,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2954,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2955,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2956,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2957,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2958,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2959,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2960,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2961,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2962,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2963,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2964,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2965,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2966,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2967,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2968,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2969,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
2970,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
2971,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2972,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
2973,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2974,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
2975,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2976,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
