Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKS_M_R
4452,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4453,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4454,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
4455,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4456,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4457,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4458,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4459,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4460,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4461,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4462,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4463,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4464,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4465,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4466,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4467,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4468,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4469,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4470,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
4471,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4472,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4473,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4474,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4475,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4476,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4477,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4478,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4479,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4480,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4481,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4482,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4483,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4484,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4485,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
4486,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4487,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4488,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4489,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4490,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4491,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4492,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4493,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4494,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4495,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4496,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4497,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4498,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4499,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4500,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4501,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4502,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4503,Forest,Wetland,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
4504,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4505,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4506,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4507,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4508,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4509,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4510,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4511,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4512,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4513,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4514,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4515,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4516,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4517,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4518,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4519,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4520,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4521,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4522,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4523,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4524,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4525,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
4526,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4527,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4528,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4529,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4530,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4531,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4532,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4533,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4534,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4535,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
4536,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4537,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4538,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4539,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4540,Forest,Wetland,Grassland,Water,Non_Wetland,Built-up,Wetland,Grassland
4541,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4542,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4543,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4544,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4545,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4546,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4547,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4548,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4549,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4550,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4551,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4552,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4553,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
4554,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
4555,Forest,Wetland,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
4556,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
4557,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4558,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
4559,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4560,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
4561,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
4562,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
4563,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4564,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4565,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4566,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
4567,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4568,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4569,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Water
4570,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
4571,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
4572,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
4573,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4574,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4575,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4576,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4577,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4578,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4579,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4580,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4581,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4582,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4583,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
4584,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4585,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4586,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4587,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
4588,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
4589,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4590,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4591,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
4592,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4593,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4594,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4595,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4596,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4597,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
4598,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
4599,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
4600,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
4601,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
4602,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4603,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4604,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4605,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4606,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4607,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4608,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4609,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4610,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4611,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4612,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4613,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4614,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4615,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4616,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4617,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4618,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4619,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4620,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4621,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
4622,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4623,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4624,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4625,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4626,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4627,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
4628,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4629,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4630,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
4631,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4632,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland,Forest
4633,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
4634,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
4635,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
4636,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
4637,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
4638,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4639,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4640,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4641,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
4642,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4643,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
4644,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
4645,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
4646,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
4647,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4648,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
4649,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4650,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4651,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4652,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4653,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
4654,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4655,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4656,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4657,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4658,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
4659,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4660,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4661,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4662,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4663,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4664,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
4665,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4666,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
4667,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
4668,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
4669,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4670,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4671,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4672,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4673,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4674,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4675,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4676,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4677,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
4678,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4679,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4680,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4681,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4682,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
4683,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
4684,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4685,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4686,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4687,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4688,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4689,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4690,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4691,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4692,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4693,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4694,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4695,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4696,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
4697,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
4698,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4699,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4700,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4701,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4702,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4703,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
4704,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4705,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4706,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4707,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4708,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4709,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4710,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4711,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4712,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
4713,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4714,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4715,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
4716,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
4717,Forest,Wetland,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
4718,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Water
4719,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
4720,Forest,Wetland,Water,NULL,Water,NULL,Water,Water
4721,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
4722,Forest,Wetland,Water,NULL,Water,NULL,Forest,Water
4723,Forest,Wetland,Water,NULL,Water,Grassland,NULL,Forest
4724,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
4725,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Water
4726,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
4727,Forest,Wetland,Water,NULL,Water,Grassland,Water,Grassland
4728,Forest,Wetland,Water,NULL,Water,Grassland,Water,Water
4729,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
4730,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
4731,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4732,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
4733,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
4734,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
4735,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
4736,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
4737,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
4738,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
4739,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
4740,Forest,Wetland,Water,NULL,Water,Water,Water,Water
4741,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
4742,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
4743,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
4744,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
4745,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
4746,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
4747,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
4748,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
4749,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
4750,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
4751,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
4752,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
4753,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
4754,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
4755,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
4756,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
4757,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
4758,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
4759,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Water
4760,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
4761,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
4762,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
4763,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
4764,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
4765,Forest,Wetland,Water,Water,Water,NULL,Water,Water
4766,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
4767,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
4768,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
4769,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Water
4770,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
4771,Forest,Wetland,Water,Water,Water,Grassland,Water,Grassland
4772,Forest,Wetland,Water,Water,Water,Grassland,Water,Wetland
4773,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
4774,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
4775,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
4776,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
4777,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4778,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
4779,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
4780,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
