Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCC_M_R
7153,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
7154,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
7155,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
7156,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7157,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7158,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7159,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7160,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7161,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7162,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7163,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
7164,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7165,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
7166,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7167,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
7168,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
7169,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7170,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7171,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
7172,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
7173,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Water
7174,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
7175,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Water
7176,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
7177,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
7178,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
7179,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
7180,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
7181,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
7182,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7183,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7184,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
7185,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
7186,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7187,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
7188,Water,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
7189,Water,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
7190,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
7191,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
7192,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
7193,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7194,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
7195,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7196,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7197,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7198,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7199,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
7200,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7201,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7202,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
7203,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
7204,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7205,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7206,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7207,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7208,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
7209,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7210,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7211,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7212,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7213,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
7214,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7215,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
7216,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7217,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7218,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7219,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
7220,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7221,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7222,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7223,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7224,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7225,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7226,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
7227,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7228,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
7229,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
7230,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
7231,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7232,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7233,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
7234,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7235,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
7236,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
7237,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
7238,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
7239,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
7240,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7241,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
7242,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
7243,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
7244,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7245,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7246,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7247,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7248,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7249,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
7250,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7251,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7252,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
7253,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
7254,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7255,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
7256,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7257,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
7258,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7259,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7260,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7261,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7262,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
7263,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
7264,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
7265,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7266,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7267,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
7268,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
7269,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7270,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7271,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7272,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7273,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7274,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
7275,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7276,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
7277,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7278,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7279,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
7280,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7281,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
7282,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7283,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
7284,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
7285,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
7286,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
7287,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7288,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
7289,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7290,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
7291,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7292,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7293,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7294,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7295,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
7296,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7297,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
7298,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
7299,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
7300,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
7301,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
7302,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
7303,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
7304,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
7305,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
7306,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
7307,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
7308,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7309,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
7310,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
7311,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7312,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7313,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
7314,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7315,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7316,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
7317,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
7318,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
7319,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7320,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
7321,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7322,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7323,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7324,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7325,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
7326,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
7327,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7328,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
7329,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7330,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Water
7331,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
7332,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
7333,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7334,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
7335,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
7336,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
7337,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
7338,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Water
7339,Water,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Water
7340,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
7341,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Water
7342,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7343,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7344,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
7345,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7346,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7347,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
7348,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
7349,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7350,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
7351,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
7352,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7353,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7354,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
7355,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7356,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7357,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
7358,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7359,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7360,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
7361,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7362,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
7363,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7364,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
7365,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
7366,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
7367,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
7368,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7369,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
7370,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7371,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
7372,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7373,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
7374,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
7375,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7376,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7377,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
7378,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7379,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
7380,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
7381,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
7382,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
7383,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
7384,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
7385,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
7386,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
7387,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7388,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7389,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7390,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7391,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7392,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7393,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
7394,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7395,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
7396,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7397,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7398,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7399,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7400,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7401,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
7402,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
7403,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7404,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7405,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7406,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
7407,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
7408,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
7409,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
7410,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7411,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7412,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
7413,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
7414,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
7415,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7416,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
7417,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7418,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
7419,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7420,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
7421,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7422,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
7423,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7424,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
7425,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
7426,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7427,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
7428,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7429,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
7430,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
7431,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7432,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
7433,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7434,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7435,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7436,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7437,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
7438,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
7439,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7440,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7441,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7442,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7443,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7444,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7445,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
7446,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7447,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Water
7448,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7449,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7450,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
7451,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
7452,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
7453,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7454,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
7455,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
7456,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
7457,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7458,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
7459,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
7460,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7461,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
7462,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,NULL
7463,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
7464,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
7465,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Wetland
7466,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7467,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7468,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
7469,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Water
7470,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
7471,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
7472,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
7473,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7474,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
7475,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
7476,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
7477,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
7478,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
7479,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
7480,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
7481,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
7482,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Wetland
7483,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
7484,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
7485,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
