Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
7819,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7820,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7821,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7822,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
7823,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7824,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7825,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
7826,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7827,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7828,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7829,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7830,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7831,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7832,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7833,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7834,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7835,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7836,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7837,Bareland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7838,Bareland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
7839,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7840,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7841,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7842,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7843,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7844,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7845,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7846,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7847,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7848,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7849,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7850,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7851,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7852,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7853,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7854,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7855,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7856,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7857,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7858,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
7859,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7860,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
7861,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
7862,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7863,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Built-up
7864,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
7865,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Bareland
7866,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Built-up
7867,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
7868,Bareland,Built-up,Wetland,NULL,Wetland,Water,Bareland,Grassland
7869,Bareland,Built-up,Wetland,NULL,Wetland,Water,Bareland,Bareland
7870,Bareland,Built-up,Wetland,NULL,Wetland,Water,Bareland,Built-up
7871,Bareland,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
7872,Bareland,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
7873,Bareland,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
7874,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7875,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7876,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7877,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7878,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7879,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7880,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
7881,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
7882,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7883,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7884,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
7885,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
7886,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7887,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7888,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7889,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7890,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7891,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
7892,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7893,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7894,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7895,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7896,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7897,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7898,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7899,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7900,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7901,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7902,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7903,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7904,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7905,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7906,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7907,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7908,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7909,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
7910,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
7911,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7912,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7913,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7914,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7915,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7916,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
7917,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
7918,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
7919,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
7920,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7921,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
7922,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
7923,Bareland,Built-up,Water,NULL,Water,Water,Bareland,Built-up
7924,Bareland,Built-up,Water,Non_Water,Water,Bareland,Wetland,Bareland
7925,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7926,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7927,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7928,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7929,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7930,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7931,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7932,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7933,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7934,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
7935,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7936,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7937,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7938,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7939,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7940,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7941,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7942,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7943,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
7944,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7945,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
7946,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7947,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7948,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7949,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7950,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7951,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
7952,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
7953,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7954,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
7955,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
7956,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7957,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7958,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
7959,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7960,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
7961,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7962,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7963,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
7964,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7965,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7966,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7967,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7968,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7969,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7970,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7971,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
7972,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7973,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7974,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7975,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
7976,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7977,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7978,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7979,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7980,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7981,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7982,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
7983,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7984,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7985,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7986,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
7987,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7988,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7989,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7990,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
7991,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7992,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7993,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7994,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7995,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7996,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7997,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7998,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7999,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
8000,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8001,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
8002,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8003,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8004,Bareland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
8005,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8006,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8007,Bareland,Water,Wetland,NULL,Wetland,Cropland,Forest,Water
8008,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8009,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8010,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8011,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8012,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
8013,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8014,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8015,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8016,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8017,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8018,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8019,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8020,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8021,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8022,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8023,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8024,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
8025,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
8026,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8027,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
8028,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8029,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
8030,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8031,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8032,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8033,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
8034,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8035,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8036,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8037,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8038,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8039,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8040,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8041,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
8042,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
8043,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8044,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
8045,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8046,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8047,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
8048,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8049,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8050,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8051,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
8052,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
8053,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8054,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
8055,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
8056,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
8057,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8058,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
8059,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
8060,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8061,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
8062,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8063,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8064,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8065,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
8066,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
8067,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Forest
8068,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
8069,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8070,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
8071,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
8072,Bareland,Water,Wetland,Water,Wetland,Water,Built-up,Bareland
8073,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
8074,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8075,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
8076,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
8077,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
8078,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
8079,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8080,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8081,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8082,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8083,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8084,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8085,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8086,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8087,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8088,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
8089,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
8090,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Water
8091,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Bareland
8092,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
8093,Bareland,Water,Water,NULL,Water,Water,Grassland,Water
8094,Bareland,Water,Water,Non_Water,Water,Bareland,Grassland,Bareland
8095,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
8096,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
8097,Bareland,Water,Water,Water,Water,Bareland,Wetland,Bareland
8098,Bareland,Water,Water,Water,Water,Bareland,Wetland,Forest
8099,Bareland,Water,Water,Water,Water,Bareland,Water,Water
8100,Bareland,Water,Water,Water,Water,Water,Grassland,Water
8101,Bareland,Water,Water,Water,Water,Water,Water,Water
8102,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8103,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8104,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8105,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8106,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
8107,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8108,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
8109,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8110,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8111,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
8112,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8113,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8114,Bareland,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
8115,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
8116,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
8117,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
8118,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
