Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
5098,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5099,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5100,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
5101,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5102,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5103,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5104,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5105,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5106,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5107,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5108,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5109,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5110,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5111,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5112,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5113,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5114,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5115,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5116,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5117,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5118,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5119,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5120,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5121,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
5122,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5123,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5124,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5125,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5126,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5127,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5128,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5129,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
5130,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
5131,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
5132,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5133,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5134,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5135,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5136,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5137,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5138,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5139,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5140,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5141,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
5142,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
5143,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5144,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5145,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5146,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5147,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5148,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5149,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5150,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5151,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5152,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5153,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5154,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5155,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5156,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5157,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5158,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5159,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5160,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5161,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5162,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5163,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5164,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5165,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5166,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5167,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5168,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5169,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5170,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5171,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5172,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5173,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5174,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5175,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5176,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5177,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5178,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5179,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5180,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5181,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5182,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5183,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5184,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5185,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5186,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5187,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5188,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5189,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5190,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5191,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5192,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5193,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5194,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5195,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5196,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5197,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5198,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5199,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5200,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5201,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5202,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5203,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5204,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5205,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5206,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5207,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5208,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5209,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5210,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5211,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5212,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5213,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5214,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5215,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5216,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5217,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5218,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5219,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5220,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5221,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5222,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5223,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5224,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5225,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5226,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5227,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5228,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5229,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5230,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5231,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5232,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5233,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5234,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5235,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5236,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5237,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5238,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5239,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5240,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5241,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5242,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5243,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5244,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5245,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5246,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5247,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5248,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5249,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5250,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5251,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5252,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5253,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5254,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5255,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5256,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5257,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5258,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5259,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5260,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5261,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5262,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5263,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5264,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5265,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5266,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5267,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5268,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5269,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5270,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5271,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5272,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5273,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5274,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5275,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5276,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5277,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5278,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5279,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5280,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5281,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5282,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5283,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5284,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5285,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5286,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5287,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5288,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5289,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5290,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5291,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5292,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5293,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5294,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5295,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5296,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5297,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5298,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5299,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5300,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5301,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5302,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5303,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5304,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5305,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5306,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5307,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5308,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5309,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5310,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5311,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5312,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5313,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5314,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5315,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5316,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5317,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5318,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
5319,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5320,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5321,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5322,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5323,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5324,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5325,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5326,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5327,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5328,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5329,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5330,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5331,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5332,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
5333,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5334,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5335,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5336,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5337,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5338,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5339,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5340,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5341,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
5342,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5343,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5344,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5345,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5346,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5347,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5348,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5349,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5350,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5351,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5352,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5353,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5354,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5355,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5356,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5357,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5358,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5359,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5360,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5361,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5362,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5363,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5364,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5365,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5366,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5367,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5368,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5369,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5370,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5371,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5372,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5373,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5374,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5375,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5376,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5377,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5378,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5379,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5380,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5381,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5382,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5383,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5384,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5385,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5386,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5387,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5388,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5389,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
5390,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
5391,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
5392,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5393,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
5394,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5395,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
5396,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5397,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5398,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5399,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
5400,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5401,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5402,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5403,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5404,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5405,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
5406,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
5407,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5408,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5409,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5410,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
