Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYU_M_R
15900,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
15901,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
15902,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
15903,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
15904,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
15905,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
15906,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
15907,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
15908,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
15909,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
15910,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
15911,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
15912,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
15913,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
15914,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
15915,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
15916,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
15917,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
15918,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15919,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15920,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15921,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
15922,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15923,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
15924,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
15925,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Water
15926,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
15927,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
15928,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
15929,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
15930,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
15931,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
15932,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
15933,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
15934,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
15935,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
15936,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
15937,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
15938,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15939,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
15940,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
15941,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
15942,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
15943,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
15944,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
15945,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
15946,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
15947,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
15948,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
15949,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
15950,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
15951,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
15952,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
15953,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
15954,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
15955,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
15956,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
15957,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
15958,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
15959,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
15960,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,NULL
15961,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
15962,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
15963,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
15964,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
15965,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
15966,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
15967,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
15968,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
15969,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15970,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15971,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15972,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
15973,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
15974,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
15975,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15976,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
15977,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
15978,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
15979,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
15980,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
15981,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
15982,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
15983,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
15984,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
15985,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
15986,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
15987,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
15988,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
15989,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
15990,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
15991,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
15992,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
15993,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
15994,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
15995,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
15996,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
15997,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
15998,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
15999,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
16000,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
16001,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
16002,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
16003,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
16004,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
16005,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Built-up
16006,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
16007,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
16008,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16009,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
16010,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
16011,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16012,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
16013,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
16014,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
16015,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16016,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16017,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Bareland
16018,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16019,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
16020,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16021,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
16022,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
16023,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
16024,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
16025,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,NULL
16026,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Bareland
16027,Bareland,NULL,Built-up,Water,Non_Wetland,Shrubland,Bareland,NULL
16028,Bareland,NULL,Built-up,Water,Non_Wetland,Shrubland,Bareland,Bareland
16029,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
16030,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Bareland
16031,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
16032,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
16033,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
16034,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
16035,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Water
16036,Bareland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
16037,Bareland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
16038,Bareland,NULL,Water,Non_Water,Water,Water,NULL,Grassland
16039,Bareland,NULL,Water,Non_Water,Water,Water,NULL,Wetland
16040,Bareland,NULL,Water,Non_Water,Water,Water,NULL,Water
16041,Bareland,NULL,Water,Non_Water,Water,Water,Water,Grassland
16042,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
16043,Bareland,NULL,Water,Water,Water,NULL,Water,Grassland
16044,Bareland,NULL,Water,Water,Water,NULL,Water,Water
16045,Bareland,NULL,Water,Water,Water,Shrubland,NULL,Water
16046,Bareland,NULL,Water,Water,Water,Grassland,NULL,Bareland
16047,Bareland,NULL,Water,Water,Water,Grassland,Water,Water
16048,Bareland,NULL,Water,Water,Water,Water,Water,Water
16049,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16050,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16051,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
16052,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
16053,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
16054,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
16055,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16056,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
16057,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16058,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
16059,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
16060,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
16061,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
16062,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
16063,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
16064,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
16065,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
16066,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
16067,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
16068,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
16069,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
16070,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16071,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
16072,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
16073,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
16074,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16075,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16076,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16077,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16078,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16079,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16080,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16081,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
16082,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16083,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16084,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
16085,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
16086,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
16087,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16088,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16089,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
16090,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
16091,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
16092,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
16093,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
16094,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16095,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16096,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16097,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
16098,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
16099,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
16100,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
16101,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
16102,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
16103,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
16104,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
16105,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
16106,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
16107,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
16108,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
16109,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
16110,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
16111,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
16112,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
16113,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
16114,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
16115,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
16116,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
16117,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
16118,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16119,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16120,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
16121,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
16122,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
16123,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
16124,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
16125,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
16126,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
16127,Bareland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
16128,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
16129,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16130,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16131,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16132,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
16133,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16134,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
16135,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16136,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
16137,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
16138,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16139,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16140,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16141,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16142,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
16143,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16144,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16145,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
16146,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
16147,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
16148,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
16149,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
16150,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16151,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
16152,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
16153,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
16154,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
16155,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
16156,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
16157,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
16158,Bareland,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
16159,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
16160,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16161,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16162,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16163,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16164,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16165,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16166,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
16167,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16168,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
16169,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
16170,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
16171,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16172,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16173,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
16174,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16175,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
16176,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16177,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16178,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16179,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
16180,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
16181,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
16182,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16183,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16184,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16185,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16186,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
16187,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
16188,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
16189,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
16190,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
16191,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
16192,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16193,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
16194,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
16195,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
16196,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
16197,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
16198,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
16199,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16200,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
16201,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16202,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16203,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
16204,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16205,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16206,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
16207,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
16208,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
16209,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16210,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16211,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16212,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16213,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16214,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
