Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDD_M_R
2068,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2069,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2070,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2071,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2072,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2073,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2074,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2075,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2076,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2077,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2078,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2079,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2081,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2082,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2083,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2084,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2085,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2086,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2087,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2089,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2090,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2091,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2092,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2093,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2094,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2095,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2096,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2097,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2098,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2099,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2100,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2101,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2102,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2103,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2104,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2105,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2106,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2107,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2108,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2109,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2110,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2111,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2113,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2114,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2115,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2116,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2117,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2118,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2119,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2120,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2121,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2122,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2123,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2124,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2125,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2126,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2127,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2128,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2129,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2130,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2131,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2132,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2133,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2134,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2135,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2136,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2137,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2138,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2139,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2140,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2141,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2142,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
2143,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2144,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2145,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Wetland
2146,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2147,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2148,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2150,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2151,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2152,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2153,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2154,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2155,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2156,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2157,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2158,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2159,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2160,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2161,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2162,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2163,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2164,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2165,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2166,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2167,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2168,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2169,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2170,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2171,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2172,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2173,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2174,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2175,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2176,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2177,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2178,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2179,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2180,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2181,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2182,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2183,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2184,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2185,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2186,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2187,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2188,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2189,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2190,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2191,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2192,Water,NULL,Water,Water,Water,NULL,NULL,Water
2193,Water,NULL,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2194,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2195,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2196,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2197,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2198,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2199,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2201,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2202,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2203,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2204,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2205,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2206,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2207,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2208,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2209,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2210,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2211,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2212,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2213,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2214,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2215,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2216,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2217,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2218,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2219,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2220,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2221,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2223,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2224,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2225,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2226,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2227,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2228,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2229,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2230,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2231,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2232,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2233,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2234,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2235,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2236,Water,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2237,Water,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2238,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2239,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2240,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2241,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2242,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2243,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2244,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2245,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2246,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2247,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2248,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2249,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2250,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2251,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2252,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2253,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2255,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2256,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2257,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2258,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2259,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2260,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2261,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2262,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2263,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2264,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2266,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2267,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2268,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2269,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2270,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2271,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2272,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2273,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2274,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2275,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2276,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2277,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2278,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2279,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2281,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2282,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2283,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2284,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2285,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2286,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2287,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2288,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2289,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2290,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2291,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2292,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2293,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2294,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2295,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2296,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2297,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2298,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2299,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2300,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2301,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2302,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2303,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2304,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2305,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2306,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2307,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2308,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2309,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2310,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2311,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2312,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2313,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2314,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2315,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2316,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2317,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2318,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2319,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2320,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2321,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2322,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2323,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2324,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2325,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2326,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2327,Water,Wetland,Water,NULL,Water,NULL,NULL,Cropland
2328,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2329,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2330,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2331,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2332,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2333,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2334,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2335,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2336,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2337,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2338,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2339,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2341,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2342,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2343,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2344,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2345,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2346,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2347,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2348,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2349,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2350,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2351,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2352,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2353,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2354,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2355,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2356,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2357,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2358,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2359,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2360,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2361,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2362,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2363,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2364,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2365,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2366,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2367,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2368,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2369,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2370,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2372,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2373,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2374,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2375,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2376,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2377,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2378,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2379,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2380,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2381,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2382,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2383,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2384,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2385,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2386,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2387,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Permanent_ice_and_snow
2388,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2389,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2390,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2391,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2392,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2393,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2394,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2395,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2396,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2397,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2398,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2399,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2400,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2401,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2402,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2403,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2404,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2405,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2406,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2407,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2408,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
