Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R
4303,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
4304,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
4305,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4306,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
4307,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4308,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4309,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
4310,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4311,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4312,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4313,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4314,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4315,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Water
4316,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4317,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4318,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4319,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4320,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4321,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
4322,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4323,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
4324,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
4325,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
4326,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4327,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
4328,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4329,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4330,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4331,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4332,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4333,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4334,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4335,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4336,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4337,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4338,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4339,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
4340,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
4341,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4342,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4343,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4344,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4345,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4346,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4347,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4348,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4349,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4350,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4351,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4352,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4353,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4354,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4355,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4356,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4357,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4358,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4359,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4360,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4361,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4362,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4363,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4364,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4365,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
4366,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4367,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
4368,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4369,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4370,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4371,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4372,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4373,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
4374,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4375,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4376,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4377,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4378,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4379,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4380,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
4381,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4382,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4383,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4384,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4385,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4386,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4387,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4388,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4389,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4390,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4391,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4392,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4393,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4394,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4395,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
4396,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4397,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
4398,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
4399,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
4400,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
4401,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
4402,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
4403,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4404,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4405,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4406,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4407,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4408,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4409,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4410,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4411,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4412,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4413,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4414,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4415,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4416,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4417,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4418,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4419,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4420,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4421,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4422,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4423,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4424,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4425,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4426,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4427,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4428,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4429,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4430,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4431,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4432,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4433,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4434,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4435,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
4436,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4437,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4438,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
4439,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
4440,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
4441,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4442,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4443,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4444,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4445,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4446,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4447,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4448,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4449,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4450,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4451,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4452,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4453,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4454,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4455,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4456,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4457,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
4458,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4459,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4460,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
4461,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4462,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
4463,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4464,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4465,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
4466,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4467,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4468,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4469,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4470,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
4471,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4472,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4473,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4474,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4475,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
4476,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
4477,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4478,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4479,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4480,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4481,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4482,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4483,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4484,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4485,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4486,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4487,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
4488,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
4489,Cropland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
4490,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
4491,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
4492,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
4493,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
4494,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
4495,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4496,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,Water
4497,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4498,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4499,Cropland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
4500,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
4501,Cropland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
4502,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
4503,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
4504,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4505,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4506,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4507,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4508,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4509,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4510,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4511,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4512,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
4513,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4514,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
4515,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
4516,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4517,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4518,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
4519,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4520,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4521,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4522,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4523,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4524,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4525,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
4526,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4527,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4528,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4529,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4530,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4531,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4532,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4533,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4534,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4535,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4536,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4537,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4538,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4539,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4540,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4541,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4542,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4543,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4544,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4545,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4546,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4547,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4548,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4549,Cropland,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
4550,Cropland,NULL,Water,Non_Water,Water,Grassland,Grassland,Cropland
4551,Cropland,NULL,Water,Water,Water,Grassland,Grassland,Water
4552,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4553,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4554,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4555,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4556,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4557,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4558,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4559,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4560,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4561,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4562,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4563,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
4564,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4565,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4566,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
4567,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4568,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
4569,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4570,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4571,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4572,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4573,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4574,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4575,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
4576,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4577,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4578,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4579,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4580,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4581,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4582,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4583,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4584,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4585,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4586,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4587,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4588,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4589,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
4590,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4591,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4592,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4593,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4594,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4595,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4596,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4597,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4598,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4599,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4600,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4601,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4602,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4603,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4604,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4605,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4606,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4607,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4608,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
4609,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
4610,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4611,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4612,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4613,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4614,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4615,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4616,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
