Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMH_M_R
2200,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2201,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2202,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2203,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2204,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2205,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2206,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2207,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2208,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2209,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2210,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2211,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2212,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2213,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2214,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2215,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2216,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2217,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2218,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2219,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2220,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2221,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2222,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2223,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2224,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2225,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2226,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2227,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2228,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2229,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2230,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2231,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2232,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2233,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2234,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2235,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2236,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2237,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2238,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2239,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2241,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2242,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2243,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2244,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2245,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2246,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2247,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2248,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2249,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2250,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2251,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2252,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2253,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2254,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2255,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2256,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2257,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2258,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2259,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2260,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2261,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2262,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2263,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2264,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2265,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2266,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2267,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2268,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2269,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2270,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2271,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2272,Bareland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2273,Bareland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Wetland
2274,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2275,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2276,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2277,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2278,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2279,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2280,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2281,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2282,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2283,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2284,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2285,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2286,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2287,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2288,Bareland,Cropland,Water,NULL,Water,NULL,NULL,NULL
2289,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2290,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2291,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2292,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2293,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
2294,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
2295,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
2296,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2297,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2298,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2299,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
2300,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2301,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2302,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
2303,Bareland,Cropland,Water,Water,Water,NULL,NULL,Cropland
2304,Bareland,Cropland,Water,Water,Water,NULL,NULL,Wetland
2305,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
2306,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
2307,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
2308,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2309,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2310,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2311,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2312,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2313,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2314,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2315,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2316,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2317,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2318,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2319,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2320,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2321,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2322,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2323,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2324,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2325,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2326,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2327,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2328,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2329,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2330,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2331,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2332,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2333,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2334,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2335,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2336,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2337,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2338,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2339,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2340,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2341,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2342,Bareland,Wetland,Water,NULL,Water,NULL,NULL,NULL
2343,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
2344,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2345,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2346,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2347,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2348,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2349,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2350,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2351,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2352,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2353,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2354,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2355,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2356,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2357,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2358,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2359,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2360,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2361,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2362,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2363,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2364,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2365,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2366,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2367,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2368,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2369,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2370,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2372,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2373,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2374,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2375,Bareland,Bareland,Water,NULL,Water,NULL,NULL,NULL
2376,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2377,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
2378,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2379,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
2380,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2381,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2382,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2383,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2384,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2385,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2386,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2387,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2388,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2389,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2390,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2391,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2392,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2393,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2394,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2395,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2396,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2397,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2398,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2399,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
2400,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2401,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2402,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2403,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2404,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2405,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2406,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2407,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2408,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2409,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2410,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2411,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2412,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2414,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2416,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2417,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2418,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2419,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2420,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2421,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2422,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2423,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2424,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2425,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2426,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2427,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2428,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2429,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2430,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2431,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2432,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2433,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2434,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2435,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2436,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2437,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2438,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2439,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2440,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2441,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2442,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2443,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2444,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2445,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2446,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2447,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2448,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2449,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2450,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2451,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2452,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2453,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2454,Bareland,Water,Water,NULL,Water,NULL,NULL,Cropland
2455,Bareland,Water,Water,NULL,Water,NULL,NULL,Wetland
2456,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2457,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2458,Bareland,Water,Water,Non_Water,Water,NULL,NULL,NULL
2459,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2460,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2461,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2462,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2463,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2464,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2465,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2466,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2467,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2469,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2470,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2471,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2472,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2473,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2474,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2475,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2476,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2477,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2478,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2479,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2480,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2481,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2482,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2483,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2484,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2485,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2486,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2487,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2488,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2489,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2490,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2491,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2492,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2493,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2494,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2495,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2496,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2497,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2498,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2499,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2500,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2501,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2502,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2503,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2504,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2505,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2506,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2507,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2508,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2509,Bareland,Forest,Water,NULL,Water,NULL,NULL,Wetland
2510,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2511,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2512,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2513,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2514,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2515,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2516,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2517,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2518,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2519,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2520,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2522,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2523,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2524,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2525,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2526,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2527,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2528,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2529,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2530,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2531,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2532,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2533,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2534,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2535,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2536,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2537,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
