Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVP_M_R
2120,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland
2121,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2122,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Bareland
2123,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Forest
2124,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2125,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
2126,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2127,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2128,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
2129,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2130,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2131,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL
2132,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
2133,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2134,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2135,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2136,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Built-up
2137,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2138,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2139,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2140,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2141,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2142,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2143,Forest,NULL,NULL,NULL,Non_Wetland,Water
2144,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2145,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2146,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland
2147,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2148,Forest,NULL,NULL,Water,Non_Wetland,Water
2149,Forest,NULL,NULL,Water,Non_Wetland,Forest
2150,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2151,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2152,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2153,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2154,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2155,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2156,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2157,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2158,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2159,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2160,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2161,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2162,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2163,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2164,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2165,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2166,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2167,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2168,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2169,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2170,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2171,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2172,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2173,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2174,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2175,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2176,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2177,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2178,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2179,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2180,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2181,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2182,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2183,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2184,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2185,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2186,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2187,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2188,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2189,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2190,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2191,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2192,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2193,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2194,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2195,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2196,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2197,Forest,NULL,Cropland,Water,Non_Wetland,Built-up
2198,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2199,Forest,NULL,Wetland,NULL,Wetland,Grassland
2200,Forest,NULL,Wetland,NULL,Wetland,Bareland
2201,Forest,NULL,Wetland,NULL,Wetland,Forest
2202,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2203,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
2204,Forest,NULL,Wetland,Non_Water,Wetland,Water
2205,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2206,Forest,NULL,Wetland,Water,Wetland,Grassland
2207,Forest,NULL,Wetland,Water,Wetland,Bareland
2208,Forest,NULL,Wetland,Water,Wetland,Water
2209,Forest,NULL,Wetland,Water,Wetland,Forest
2210,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2211,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2212,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2213,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2214,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2215,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2216,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2217,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2218,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2219,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2220,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2221,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2222,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2223,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2224,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2225,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2226,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2227,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2228,Forest,NULL,Built-up,Water,Non_Wetland,Forest
2229,Forest,NULL,Water,NULL,Water,Grassland
2230,Forest,NULL,Water,NULL,Water,Bareland
2231,Forest,NULL,Water,NULL,Water,Water
2232,Forest,NULL,Water,NULL,Water,Forest
2233,Forest,NULL,Water,Non_Water,Water,Grassland
2234,Forest,NULL,Water,Non_Water,Water,Forest
2235,Forest,NULL,Water,Water,Water,NULL
2236,Forest,NULL,Water,Water,Water,Grassland
2237,Forest,NULL,Water,Water,Water,Wetland
2238,Forest,NULL,Water,Water,Water,Water
2239,Forest,NULL,Water,Water,Water,Forest
2240,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2241,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2242,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2243,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2244,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2245,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2246,Forest,NULL,Forest,NULL,Non_Wetland,Water
2247,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2248,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2249,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2250,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2251,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2252,Forest,NULL,Forest,Water,Non_Wetland,NULL
2253,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2254,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2255,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2256,Forest,NULL,Forest,Water,Non_Wetland,Water
2257,Forest,NULL,Forest,Water,Non_Wetland,Forest
2258,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2259,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2260,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2261,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland
2262,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2263,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2264,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2265,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2266,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2267,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2268,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2269,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2270,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2271,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2272,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2273,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2274,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2275,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2276,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2277,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2278,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2279,Forest,Cropland,Wetland,NULL,Wetland,Forest
2280,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2281,Forest,Cropland,Wetland,Water,Wetland,Bareland
2282,Forest,Cropland,Wetland,Water,Wetland,Water
2283,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2284,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2285,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2286,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2287,Forest,Cropland,Water,Water,Water,Forest
2288,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2289,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2290,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2291,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2292,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2293,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2294,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2295,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2296,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2297,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2298,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2299,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2300,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2301,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2302,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2303,Forest,Wetland,Water,NULL,Water,Grassland
2304,Forest,Wetland,Water,NULL,Water,Forest
2305,Forest,Wetland,Water,Non_Water,Water,Grassland
2306,Forest,Wetland,Water,Water,Water,Grassland
2307,Forest,Wetland,Water,Water,Water,Forest
2308,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2309,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2310,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2311,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2312,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2313,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2314,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2315,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2316,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2317,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
2318,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2319,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2320,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2321,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2322,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2323,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
2324,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2325,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland
2326,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2327,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2328,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2329,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
2330,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2331,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2332,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2333,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2334,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water
2335,Forest,Bareland,Cropland,Water,Non_Wetland,Grassland
2336,Forest,Bareland,Wetland,NULL,Wetland,Bareland
2337,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland
2338,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
2339,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
2340,Forest,Bareland,Wetland,Water,Wetland,Grassland
2341,Forest,Bareland,Wetland,Water,Wetland,Water
2342,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2343,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2344,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2345,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2346,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
2347,Forest,Bareland,Water,NULL,Water,Grassland
2348,Forest,Bareland,Water,NULL,Water,Bareland
2349,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2350,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2351,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2352,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2353,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2354,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2355,Forest,Bareland,Forest,Water,Non_Wetland,Forest
2356,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2357,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2358,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest
2359,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2360,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2361,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2362,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2363,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2364,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2365,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2366,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2367,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2368,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2369,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2370,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2371,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2372,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2373,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2374,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2375,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2376,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland
2377,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2378,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2379,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2380,Forest,Built-up,Cropland,NULL,Non_Wetland,Water
2381,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2382,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2383,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2384,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2385,Forest,Built-up,Wetland,NULL,Wetland,Forest
2386,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland
2387,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland
2388,Forest,Built-up,Wetland,Water,Wetland,Bareland
2389,Forest,Built-up,Wetland,Water,Wetland,Forest
2390,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2391,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2392,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2393,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2394,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2395,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2396,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2397,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2398,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2399,Forest,Built-up,Built-up,NULL,Non_Wetland,Water
2400,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2401,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest
2402,Forest,Built-up,Water,NULL,Water,Forest
2403,Forest,Built-up,Water,Water,Water,Bareland
2404,Forest,Built-up,Water,Water,Water,Forest
2405,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2406,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2407,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2408,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2409,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2410,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2411,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2412,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2413,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2414,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2415,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2416,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2417,Forest,Water,NULL,NULL,Non_Wetland,Water
2418,Forest,Water,NULL,NULL,Non_Wetland,Forest
2419,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
2420,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland
2421,Forest,Water,NULL,Non_Water,Non_Wetland,Water
2422,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2423,Forest,Water,NULL,Water,Non_Wetland,Water
2424,Forest,Water,NULL,Water,Non_Wetland,Forest
2425,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2426,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2427,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2428,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2429,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2430,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2431,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2432,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2433,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2434,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2435,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2436,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2437,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2438,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2439,Forest,Water,Shrubland,Water,Non_Wetland,Water
2440,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2441,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2442,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2443,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2444,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
2445,Forest,Water,Grassland,NULL,Non_Wetland,Water
2446,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2447,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2448,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2449,Forest,Water,Grassland,Non_Water,Non_Wetland,Built-up
2450,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2451,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2452,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2453,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2454,Forest,Water,Grassland,Water,Non_Wetland,Water
2455,Forest,Water,Grassland,Water,Non_Wetland,Forest
2456,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2457,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2458,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2459,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2460,Forest,Water,Cropland,NULL,Non_Wetland,Built-up
2461,Forest,Water,Cropland,NULL,Non_Wetland,Water
2462,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2463,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL
2464,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2465,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2466,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2467,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2468,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2469,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2470,Forest,Water,Cropland,Water,Non_Wetland,Water
2471,Forest,Water,Cropland,Water,Non_Wetland,Forest
2472,Forest,Water,Wetland,NULL,Wetland,Grassland
2473,Forest,Water,Wetland,NULL,Wetland,Bareland
2474,Forest,Water,Wetland,NULL,Wetland,Built-up
2475,Forest,Water,Wetland,NULL,Wetland,Water
2476,Forest,Water,Wetland,NULL,Wetland,Forest
2477,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2478,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2479,Forest,Water,Wetland,Non_Water,Wetland,Water
2480,Forest,Water,Wetland,Non_Water,Wetland,Forest
2481,Forest,Water,Wetland,Water,Wetland,NULL
2482,Forest,Water,Wetland,Water,Wetland,Grassland
2483,Forest,Water,Wetland,Water,Wetland,Wetland
2484,Forest,Water,Wetland,Water,Wetland,Bareland
2485,Forest,Water,Wetland,Water,Wetland,Built-up
2486,Forest,Water,Wetland,Water,Wetland,Water
2487,Forest,Water,Wetland,Water,Wetland,Forest
2488,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2489,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2490,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
2491,Forest,Water,Bareland,NULL,Non_Wetland,Water
2492,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2493,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2494,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2495,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2496,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2497,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2498,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2499,Forest,Water,Bareland,Water,Non_Wetland,Water
2500,Forest,Water,Bareland,Water,Non_Wetland,Forest
2501,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2502,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
2503,Forest,Water,Built-up,Non_Water,Non_Wetland,Water
2504,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2505,Forest,Water,Built-up,Water,Non_Wetland,Forest
2506,Forest,Water,Water,NULL,Water,Grassland
2507,Forest,Water,Water,NULL,Water,Wetland
2508,Forest,Water,Water,NULL,Water,Bareland
2509,Forest,Water,Water,NULL,Water,Built-up
2510,Forest,Water,Water,NULL,Water,Water
2511,Forest,Water,Water,NULL,Water,Forest
2512,Forest,Water,Water,Non_Water,Water,Grassland
2513,Forest,Water,Water,Non_Water,Water,Bareland
2514,Forest,Water,Water,Non_Water,Water,Built-up
2515,Forest,Water,Water,Non_Water,Water,Water
2516,Forest,Water,Water,Non_Water,Water,Forest
2517,Forest,Water,Water,Water,Water,Grassland
2518,Forest,Water,Water,Water,Water,Wetland
2519,Forest,Water,Water,Water,Water,Bareland
2520,Forest,Water,Water,Water,Water,Water
2521,Forest,Water,Water,Water,Water,Forest
2522,Forest,Water,Forest,NULL,Non_Wetland,NULL
2523,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2524,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2525,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2526,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2527,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2528,Forest,Water,Forest,NULL,Non_Wetland,Water
2529,Forest,Water,Forest,NULL,Non_Wetland,Forest
2530,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
2531,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2532,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2533,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2534,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2535,Forest,Water,Forest,Water,Non_Wetland,Grassland
2536,Forest,Water,Forest,Water,Non_Wetland,Bareland
2537,Forest,Water,Forest,Water,Non_Wetland,Built-up
2538,Forest,Water,Forest,Water,Non_Wetland,Water
2539,Forest,Water,Forest,Water,Non_Wetland,Forest
2540,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2541,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2542,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2543,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2544,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2545,Forest,Forest,NULL,NULL,Non_Wetland,Forest
