Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMH_M_R
6088,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Grassland
6089,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Bareland
6090,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Built-up
6091,Bareland,Cropland,Water,NULL,Water,NULL,Water,Cropland
6092,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
6093,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
6094,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
6095,Bareland,Cropland,Water,NULL,Water,Cropland,Shrubland,Grassland
6096,Bareland,Cropland,Water,NULL,Water,Cropland,Bareland,Cropland
6097,Bareland,Cropland,Water,NULL,Water,Cropland,Bareland,Bareland
6098,Bareland,Cropland,Water,NULL,Water,Cropland,Water,Cropland
6099,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
6100,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Built-up
6101,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6102,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6103,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6104,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6105,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6106,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6107,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6108,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6109,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6110,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6111,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6112,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6113,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6114,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
6115,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6116,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
6117,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6118,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6119,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6120,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6121,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6122,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6123,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6124,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6125,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6126,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6127,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6128,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6129,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6130,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6131,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6132,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6133,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6134,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6135,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6136,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6137,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6138,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6139,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6140,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6141,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6142,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6143,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
6144,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6145,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
6146,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6147,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6148,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
6149,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6150,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6151,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6152,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6153,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6154,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6155,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6156,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6157,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6158,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6159,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6160,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6161,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6162,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6163,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6164,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6165,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6166,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6167,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6168,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6169,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6170,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6171,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6172,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6173,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6174,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6175,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6176,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6177,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6178,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
6179,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
6180,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6181,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
6182,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6183,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6184,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6185,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6186,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
6187,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
6188,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6189,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6190,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6191,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6192,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6193,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
6194,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6195,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6196,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
6197,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
6198,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
6199,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Built-up
6200,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Bareland
6201,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6202,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
6203,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
6204,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6205,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6206,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6207,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6208,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6209,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6210,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6211,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6212,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6213,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
6214,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6215,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6216,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
6217,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
6218,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6219,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6220,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6221,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6222,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6223,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6224,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6225,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6226,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6227,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6228,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6229,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6230,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6231,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
6232,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6233,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6234,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6235,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6236,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6237,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6238,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6239,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6240,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6241,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
6242,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6243,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6244,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6245,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6246,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6247,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6248,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6249,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6250,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6251,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6252,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6253,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6254,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
6255,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6256,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6257,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6258,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
6259,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6260,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6261,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6262,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6263,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6264,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6265,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6266,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6267,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6268,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6269,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6270,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
6271,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
6272,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
6273,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6274,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6275,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6276,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6277,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6278,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6279,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
6280,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6281,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6282,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6283,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
6284,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6285,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6286,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6287,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
6288,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6289,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
6290,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6291,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
6292,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
6293,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
6294,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
6295,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6296,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland,Built-up,Bareland
6297,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6298,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6299,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6300,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6301,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6302,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6303,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6304,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
6305,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6306,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
6307,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6308,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6309,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6310,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6311,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6312,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
6313,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
6314,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6315,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
6316,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
6317,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
6318,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
6319,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
6320,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6321,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6322,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6323,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6324,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6325,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6326,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6327,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6328,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6329,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
6330,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
6331,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
6332,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6333,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6334,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6335,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
6336,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Cropland
6337,Bareland,Built-up,Water,NULL,Water,NULL,Bareland,Grassland
6338,Bareland,Built-up,Water,NULL,Water,NULL,Bareland,Bareland
6339,Bareland,Built-up,Water,NULL,Water,NULL,Bareland,Built-up
6340,Bareland,Built-up,Water,NULL,Water,NULL,Built-up,Grassland
6341,Bareland,Built-up,Water,NULL,Water,NULL,Built-up,Bareland
6342,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
6343,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Bareland
6344,Bareland,Built-up,Water,NULL,Water,Cropland,Bareland,Grassland
6345,Bareland,Built-up,Water,NULL,Water,Cropland,Bareland,Bareland
6346,Bareland,Built-up,Water,NULL,Water,Cropland,Bareland,Built-up
6347,Bareland,Built-up,Water,NULL,Water,Cropland,Water,Bareland
6348,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
6349,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
6350,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
6351,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
6352,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
6353,Bareland,Built-up,Water,NULL,Water,Bareland,Water,Bareland
6354,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
6355,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
6356,Bareland,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
6357,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6358,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6359,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
6360,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6361,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6362,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6363,Bareland,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6364,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6365,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6366,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6367,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6368,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6369,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6370,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6371,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6372,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6373,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6374,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
6375,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6376,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6377,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6378,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6379,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6380,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6381,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6382,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6383,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6384,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6385,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6386,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6387,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6388,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6389,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6390,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6391,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
6392,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6393,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6394,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6395,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6396,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6397,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6398,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6399,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6400,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6401,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6402,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6403,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
