Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCJ_M_R
1184,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
1185,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1186,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1187,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
1188,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1189,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1190,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1191,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1192,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1193,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1194,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1195,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1196,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1197,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1198,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Built-up
1199,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
1200,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
1201,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1202,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1203,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
1204,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
1205,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
1206,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
1207,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
1208,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
1209,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
1210,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Bareland,Forest
1211,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
1212,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1213,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1214,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1215,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1216,Water,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
1217,Water,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1218,Water,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
1219,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1220,Water,Built-up,Wetland,NULL,Wetland,Water,NULL,Bareland
1221,Water,Built-up,Wetland,NULL,Wetland,Water,NULL,Forest
1222,Water,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1223,Water,Built-up,Wetland,Water,Wetland,Grassland,NULL,Forest
1224,Water,Built-up,Wetland,Water,Wetland,Wetland,Forest,Forest
1225,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Bareland
1226,Water,Built-up,Wetland,Water,Wetland,Built-up,Forest,Forest
1227,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1228,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1229,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
1230,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1231,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
1232,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1233,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1234,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1235,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1236,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1237,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1238,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1239,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
1240,Water,Built-up,Water,NULL,Water,Wetland,Water,Forest
1241,Water,Built-up,Water,Water,Water,Wetland,NULL,Forest
1242,Water,Built-up,Water,Water,Water,Built-up,Water,Bareland
1243,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1244,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1245,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1246,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1247,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1248,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1249,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1250,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1251,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1252,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1253,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1254,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1255,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1256,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1257,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1258,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1259,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1260,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1261,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1262,Water,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
1263,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1264,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1265,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1266,Water,Built-up,Forest,Water,Non_Wetland,Wetland,NULL,Forest
1267,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1268,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1269,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1270,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1271,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1272,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
1273,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1274,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1275,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1276,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1277,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
1278,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
1279,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1280,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1281,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1282,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1283,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1284,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1285,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
1286,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1287,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1288,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1289,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
1290,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
1291,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Bareland
1292,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
1293,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
1294,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1295,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1296,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1297,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1298,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
1299,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1300,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1301,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
1302,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
1303,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1304,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1305,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1306,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1307,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1308,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
1309,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1311,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1312,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1313,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1314,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1315,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1316,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1317,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1318,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1319,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1320,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
1321,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1322,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1323,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1324,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1325,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1326,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1327,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
1328,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1329,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1330,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1331,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1332,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
1333,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1334,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1335,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1336,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1337,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1338,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1339,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1340,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
1341,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1342,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1343,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1344,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1345,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1346,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
1347,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1348,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1349,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1350,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1351,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1352,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1353,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
1354,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1355,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1356,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1357,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1358,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1359,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1360,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
1361,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
1362,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1363,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1364,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1365,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1366,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
1367,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
1368,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1369,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1370,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
1371,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
1372,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
1373,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1374,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1375,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1376,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
1377,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1378,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1379,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1380,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1381,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1382,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1383,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
1384,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
1385,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
1386,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
1387,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1388,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1389,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1390,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1391,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1392,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1393,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1394,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Bareland,Grassland
1395,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
1396,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
1397,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
1398,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
1399,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1400,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1401,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1402,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
1403,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
1404,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1405,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1406,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1407,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1408,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1409,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
1410,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
1411,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1412,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1413,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1414,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1415,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1416,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1417,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1418,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1419,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1420,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1421,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
1422,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1423,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1424,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1425,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Bareland
1426,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
1427,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
1428,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1429,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1430,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1431,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1432,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1433,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1434,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1435,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1436,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1437,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1438,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Bareland
1439,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1440,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1441,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
1442,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
1443,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1444,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1445,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1446,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
1447,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1448,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1449,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
1450,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1451,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
1452,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
1453,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
1454,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
1455,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
1456,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1457,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1458,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1459,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1460,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1461,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1462,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1463,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1464,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1465,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1466,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1467,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1468,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1469,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
1470,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
1471,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1472,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1473,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1474,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1475,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1476,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1477,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1478,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1479,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1480,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1481,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1482,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1483,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1484,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
1485,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Bareland
1486,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
1487,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1488,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
1489,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1490,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1491,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1492,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1493,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1494,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Bareland
1495,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
1496,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1497,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
1498,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
1499,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
1500,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1501,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1502,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1503,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1504,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1505,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
1506,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
1507,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1508,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
1509,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
1510,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1511,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1512,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1513,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1514,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1515,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1516,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1517,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1518,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1519,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1520,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1521,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1522,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1523,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
1524,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1525,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1526,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1527,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1528,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1529,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1530,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
