Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLU_M_R
5268,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5269,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5270,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5271,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
5272,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5273,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
5274,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5275,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5276,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5277,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
5278,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
5279,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5280,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5281,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
5282,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5283,Wetland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5284,Wetland,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
5285,Wetland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
5286,Wetland,Water,Wetland,NULL,NULL,NULL,Water,Wetland
5287,Wetland,Water,Wetland,NULL,NULL,Grassland,Forest,Wetland
5288,Wetland,Water,Wetland,NULL,NULL,Bareland,Wetland,Wetland
5289,Wetland,Water,Wetland,NULL,NULL,Bareland,Forest,Wetland
5290,Wetland,Water,Wetland,NULL,NULL,Water,Water,Wetland
5291,Wetland,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5292,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5293,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5294,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5295,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
5296,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5297,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5298,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5299,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5300,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5301,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
5302,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5303,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5304,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
5305,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
5306,Wetland,Water,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
5307,Wetland,Water,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
5308,Wetland,Water,Wetland,NULL,Wetland,Cropland,Water,Wetland
5309,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5310,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5311,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5312,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5313,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5314,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5315,Wetland,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5316,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
5317,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5318,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5319,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5320,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5321,Wetland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5322,Wetland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
5323,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5324,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5325,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5326,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5327,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5328,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5329,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5330,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5331,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
5332,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5333,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5334,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
5335,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5336,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
5337,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5338,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5339,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5340,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
5341,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5342,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
5343,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
5344,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5345,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5346,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
5347,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
5348,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
5349,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
5350,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Water
5351,Wetland,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
5352,Wetland,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5353,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
5354,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Water
5355,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
5356,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
5357,Wetland,Water,Wetland,Non_Water,NULL,Wetland,Wetland,Wetland
5358,Wetland,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Water
5359,Wetland,Water,Wetland,Non_Water,NULL,Bareland,Water,Bareland
5360,Wetland,Water,Wetland,Non_Water,NULL,Water,NULL,Water
5361,Wetland,Water,Wetland,Non_Water,NULL,Water,Water,Wetland
5362,Wetland,Water,Wetland,Non_Water,NULL,Water,Water,Water
5363,Wetland,Water,Wetland,Non_Water,NULL,Forest,Wetland,Wetland
5364,Wetland,Water,Wetland,Non_Water,NULL,Forest,Water,Wetland
5365,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5366,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5367,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5368,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5369,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
5370,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5371,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
5372,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Water
5373,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
5374,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5375,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5376,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
5377,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5378,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5379,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
5380,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5381,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5382,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5383,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
5384,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
5385,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5386,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5387,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5388,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5389,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5390,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5391,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
5392,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
5393,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
5394,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5395,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5396,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5397,Wetland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
5398,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5399,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5400,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5401,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
5402,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5403,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
5404,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
5405,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5406,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5407,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
5408,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5409,Wetland,Water,Wetland,Water,NULL,Wetland,Wetland,Water
5410,Wetland,Water,Wetland,Water,NULL,Wetland,Water,Wetland
5411,Wetland,Water,Wetland,Water,NULL,Wetland,Water,Water
5412,Wetland,Water,Wetland,Water,NULL,Bareland,Bareland,Wetland
5413,Wetland,Water,Wetland,Water,NULL,Bareland,Water,Grassland
5414,Wetland,Water,Wetland,Water,NULL,Water,Wetland,Wetland
5415,Wetland,Water,Wetland,Water,NULL,Water,Wetland,Water
5416,Wetland,Water,Wetland,Water,NULL,Water,Water,Wetland
5417,Wetland,Water,Wetland,Water,NULL,Water,Water,Water
5418,Wetland,Water,Wetland,Water,NULL,Water,Forest,Wetland
5419,Wetland,Water,Wetland,Water,NULL,Forest,Water,Wetland
5420,Wetland,Water,Wetland,Water,NULL,Forest,Forest,Wetland
5421,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
5422,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
5423,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
5424,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland,Water
5425,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
5426,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5427,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5428,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
5429,Wetland,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
5430,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
5431,Wetland,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
5432,Wetland,Water,Wetland,Water,Wetland,Cropland,Water,Water
5433,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
5434,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5435,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5436,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5437,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5438,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
5439,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5440,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
5441,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5442,Wetland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
5443,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5444,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
5445,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
5446,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
5447,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
5448,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
5449,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5450,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
5451,Wetland,Water,Wetland,Water,Wetland,Water,Bareland,Water
5452,Wetland,Water,Wetland,Water,Wetland,Water,Built-up,Water
5453,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
5454,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5455,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
5456,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
5457,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
5458,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Wetland
5459,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Water
5460,Wetland,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
5461,Wetland,Water,Wetland,Water,Wetland,Forest,NULL,Water
5462,Wetland,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
5463,Wetland,Water,Wetland,Water,Wetland,Forest,Wetland,Water
5464,Wetland,Water,Wetland,Water,Wetland,Forest,Bareland,Water
5465,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Wetland
5466,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
5467,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
5468,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Water
5469,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Bareland
5470,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5471,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
5472,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
5473,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
5474,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5475,Wetland,Water,Bareland,NULL,Non_Wetland,Forest,Water,Wetland
5476,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5477,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Wetland
5478,Wetland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5479,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
5480,Wetland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5481,Wetland,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
5482,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5483,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
5484,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
5485,Wetland,Water,Water,NULL,NULL,Water,Wetland,Wetland
5486,Wetland,Water,Water,NULL,NULL,Water,Water,Wetland
5487,Wetland,Water,Water,NULL,NULL,Water,Water,Water
5488,Wetland,Water,Water,NULL,NULL,Forest,Wetland,Wetland
5489,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Wetland
5490,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
5491,Wetland,Water,Water,NULL,Water,Water,Bareland,Grassland
5492,Wetland,Water,Water,NULL,Water,Water,Bareland,Water
5493,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
5494,Wetland,Water,Water,NULL,Water,Water,Forest,Wetland
5495,Wetland,Water,Water,Non_Water,NULL,Water,Water,Wetland
5496,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
5497,Wetland,Water,Water,Water,NULL,Wetland,Wetland,Wetland
5498,Wetland,Water,Water,Water,NULL,Wetland,Water,Wetland
5499,Wetland,Water,Water,Water,NULL,Water,Wetland,Water
5500,Wetland,Water,Water,Water,NULL,Water,Water,Wetland
5501,Wetland,Water,Water,Water,NULL,Water,Water,Water
5502,Wetland,Water,Water,Water,NULL,Forest,Wetland,Wetland
5503,Wetland,Water,Water,Water,NULL,Forest,Wetland,Water
5504,Wetland,Water,Water,Water,NULL,Forest,Water,Wetland
5505,Wetland,Water,Water,Water,NULL,Forest,Water,Water
5506,Wetland,Water,Water,Water,NULL,Forest,Forest,Wetland
5507,Wetland,Water,Water,Water,Water,NULL,Wetland,Wetland
5508,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
5509,Wetland,Water,Water,Water,Water,Wetland,Water,Water
5510,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
5511,Wetland,Water,Water,Water,Water,Water,Water,Grassland
5512,Wetland,Water,Water,Water,Water,Water,Water,Wetland
5513,Wetland,Water,Water,Water,Water,Water,Water,Water
5514,Wetland,Water,Water,Water,Water,Forest,Wetland,Wetland
5515,Wetland,Water,Water,Water,Water,Forest,Water,Wetland
5516,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5517,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5518,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5519,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5520,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5521,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
5522,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5523,Wetland,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5524,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5525,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5526,Wetland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
5527,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5528,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5529,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5530,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5531,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5532,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
5533,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
5534,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5535,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
5536,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
5537,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5538,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5539,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
5540,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
5541,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5542,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5543,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5544,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Wetland
5545,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
5546,Wetland,Forest,Wetland,NULL,NULL,Wetland,Water,Wetland
5547,Wetland,Forest,Wetland,NULL,NULL,Bareland,Bareland,Grassland
5548,Wetland,Forest,Wetland,NULL,NULL,Bareland,Water,Wetland
5549,Wetland,Forest,Wetland,NULL,NULL,Water,Water,Wetland
5550,Wetland,Forest,Wetland,NULL,NULL,Water,Forest,Wetland
5551,Wetland,Forest,Wetland,NULL,NULL,Forest,Wetland,Wetland
5552,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
5553,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5554,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5555,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5556,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5557,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
5558,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
5559,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
5560,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
5561,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
5562,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5563,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5564,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5565,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5566,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5567,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5568,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
5569,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
5570,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5571,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
5572,Wetland,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
5573,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5574,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5575,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5576,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5577,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5578,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5579,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5580,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5581,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
5582,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
5583,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5584,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5585,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5586,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5587,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5588,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5589,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5590,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5591,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5592,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
5593,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
5594,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Bareland
5595,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5596,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
5597,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5598,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5599,Wetland,Forest,Wetland,NULL,Wetland,Water,Bareland,Wetland
5600,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
5601,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
5602,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
5603,Wetland,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
5604,Wetland,Forest,Wetland,NULL,Wetland,Forest,Grassland,Wetland
5605,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5606,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5607,Wetland,Forest,Wetland,NULL,Wetland,Forest,Bareland,Wetland
5608,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
5609,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Bareland
5610,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
5611,Wetland,Forest,Wetland,Non_Water,NULL,NULL,Water,Wetland
5612,Wetland,Forest,Wetland,Non_Water,NULL,Grassland,Water,Wetland
