Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWQ_M_R
2091,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2092,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2093,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2094,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2095,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2096,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2098,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2099,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2100,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2101,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2102,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2103,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2104,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2105,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2106,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2107,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2108,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2109,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2110,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2111,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2112,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2113,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2114,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2115,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2116,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2117,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2118,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2119,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2120,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2121,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2122,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2123,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2124,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2125,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2127,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2128,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2129,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2130,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2131,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2132,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2133,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2134,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2135,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2137,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2138,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2139,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2140,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2141,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2142,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2143,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2144,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2146,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2147,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2148,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2150,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2151,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2152,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2153,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2154,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2155,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2156,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2157,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2158,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2160,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2161,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2162,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2163,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2164,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2165,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2166,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2167,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2168,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2169,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2170,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2171,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2172,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2173,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2174,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2175,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2176,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2177,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2178,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2180,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2181,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2182,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2183,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2184,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2185,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2186,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2187,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2188,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2189,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2190,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2191,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2192,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2193,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2194,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2195,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2196,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2198,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2199,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2200,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2201,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2202,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2203,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2204,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2205,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2206,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2208,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2209,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2210,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2211,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2212,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2213,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2214,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2215,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2216,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2217,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2218,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2219,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2220,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2221,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2222,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2223,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
2224,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2225,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2226,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2227,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2228,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2229,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2231,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2232,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2233,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2234,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2235,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2236,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2237,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2238,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2240,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2241,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2242,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2243,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2244,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2245,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2246,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2248,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2249,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2250,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2251,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2252,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2253,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2254,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2255,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2256,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2257,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2258,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2259,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2260,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2261,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2262,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2263,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2264,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2265,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2266,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2267,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2268,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2269,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2270,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2271,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2272,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2273,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2275,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2276,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2277,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2278,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2279,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2280,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2281,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2283,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2284,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2285,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2286,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2287,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2288,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2289,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2290,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2291,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2292,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2293,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2294,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2295,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2296,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2297,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2298,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2299,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2300,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2301,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2302,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2303,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2304,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2305,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2306,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2307,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2308,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2309,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2310,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2312,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2313,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2315,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2316,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2317,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2318,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2319,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2320,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2321,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2322,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2323,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2324,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2325,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2326,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2327,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2329,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2330,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2331,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2332,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2333,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2334,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2335,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2336,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2337,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2338,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2339,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2341,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2342,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2343,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2344,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2345,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2346,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2347,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2348,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2349,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2350,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2351,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2352,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2353,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2354,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2355,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2356,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2357,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2358,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2359,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2360,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2361,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2362,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2363,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2364,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2365,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2366,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2367,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2368,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2369,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2370,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2371,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2372,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2373,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2374,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2375,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2376,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2377,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2378,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2379,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2380,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2381,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2382,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2383,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2384,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2385,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2386,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2387,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2388,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2389,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2390,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2391,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2392,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2393,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2394,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2395,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2396,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2397,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2398,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2399,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2400,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2401,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2402,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2403,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2404,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2405,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2406,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2407,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2408,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2409,Forest,Water,Water,Water,Water,NULL,NULL,Water
2410,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2411,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2413,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2414,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2415,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2416,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2417,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2418,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2419,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
2420,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2421,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2422,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2423,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2424,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2425,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2426,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2427,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2431,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2432,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2433,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2434,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2435,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2436,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2437,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2438,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
