Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
7457,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
7458,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
7459,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
7460,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
7461,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7462,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
7463,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Wetland
7464,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
7465,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
7466,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7467,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
7468,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
7469,Bareland,Water,Water,Water,Water,NULL,Grassland,Wetland
7470,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
7471,Bareland,Water,Water,Water,Water,Water,Water,Bareland
7472,Bareland,Water,Water,Water,Water,Water,Water,Water
7473,Bareland,Water,Forest,Water,Non_Wetland,NULL,Grassland,Water
7474,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
7475,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7476,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7477,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7478,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7479,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7480,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7481,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7482,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7483,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7484,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7485,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7486,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7487,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7488,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7489,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7490,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7491,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7492,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7493,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7494,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7495,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7496,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7497,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7498,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7499,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7500,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7501,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7502,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7503,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7504,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
7505,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7506,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7507,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7508,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7509,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7510,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7511,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7512,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7513,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7514,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7515,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7516,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7517,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7518,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7519,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7520,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7521,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7522,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7523,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7524,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7525,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7526,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7527,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7528,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7529,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7530,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7531,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7532,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7533,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
7534,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7535,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7536,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
7537,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7538,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7539,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7540,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7541,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7542,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
7543,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7544,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
7545,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7546,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
7547,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
7548,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7549,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7550,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7551,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7552,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7553,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
7554,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7555,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7556,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
7557,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Cropland
7558,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7559,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7560,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
7561,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
7562,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7563,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7564,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7565,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7566,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7567,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7568,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7569,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
7570,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7571,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7572,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7573,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7574,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7575,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7576,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7577,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7578,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
7579,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
7580,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7581,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
7582,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7583,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7584,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
7585,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7586,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
7587,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Water
7588,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
7589,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
7590,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
7591,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
7592,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
7593,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
7594,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
7595,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
7596,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Built-up
7597,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
7598,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
7599,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7600,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7601,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
7602,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
7603,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
7604,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7605,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7606,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7607,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7608,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7609,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Bareland
7610,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7611,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7612,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7613,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
7614,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
7615,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
7616,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7617,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
7618,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
7619,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7620,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
7621,Water,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
7622,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7623,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
7624,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7625,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7626,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7627,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
7628,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7629,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7630,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
7631,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
7632,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
7633,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
7634,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
7635,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
7636,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
7637,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
7638,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
7639,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
7640,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
7641,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
7642,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
7643,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
7644,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
7645,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7646,Water,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
7647,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
7648,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
7649,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7650,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
7651,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
7652,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
7653,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
7654,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
7655,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
7656,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7657,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7658,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
7659,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7660,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7661,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7662,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7663,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7664,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7665,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7666,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7667,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
7668,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7669,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7670,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7671,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7672,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7673,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
7674,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7675,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
7676,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7677,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7678,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7679,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
7680,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
7681,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7682,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7683,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7684,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7685,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7686,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7687,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7688,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7689,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7690,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
7691,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
7692,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
7693,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7694,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7695,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7696,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
7697,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
7698,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
7699,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7700,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7701,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7702,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
7703,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7704,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7705,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7706,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7707,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7708,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
7709,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7710,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7711,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
7712,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
7713,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7714,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7715,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7716,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
7717,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
7718,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7719,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7720,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7721,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7722,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7723,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7724,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7725,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
7726,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7727,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
7728,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7729,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
7730,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7731,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7732,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7733,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
7734,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
7735,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7736,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
7737,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
7738,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7739,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7740,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
7741,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7742,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7743,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
7744,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7745,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7746,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7747,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7748,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
7749,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
7750,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7751,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7752,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
7753,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
7754,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
7755,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7756,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7757,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7758,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7759,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
7760,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
7761,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
7762,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
7763,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7764,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7765,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7766,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7767,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7768,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7769,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7770,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
7771,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7772,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
7773,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7774,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
7775,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
7776,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
7777,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7778,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
7779,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
7780,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7781,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7782,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7783,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7784,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
7785,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
7786,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
7787,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
7788,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
7789,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
7790,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
7791,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
