Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
5171,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5172,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5173,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5174,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Bareland
5175,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5176,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5177,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5178,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5179,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5180,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5181,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5182,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5183,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5184,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5185,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5186,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5187,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5188,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5189,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5190,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5191,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5192,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5193,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5194,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
5195,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
5196,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Bareland
5197,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
5198,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Bareland
5199,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5200,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5201,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5202,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5203,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5204,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5205,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5206,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5207,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5208,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5209,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5210,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5211,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5212,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5213,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5214,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5215,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5216,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5217,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5218,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5219,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5220,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5221,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5222,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5223,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5224,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5225,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5226,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5227,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5228,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5229,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5230,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5231,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5232,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5233,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5234,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5235,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5236,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5237,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5238,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5239,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5240,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5241,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5242,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5243,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5244,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5245,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5246,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5247,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5248,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5249,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5250,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5251,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
5252,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5253,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5254,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5255,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5256,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5257,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5258,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5259,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5260,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5261,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5262,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5263,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5264,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5265,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5266,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5267,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5268,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5269,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5270,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5271,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5272,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5273,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5274,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5275,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
5276,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5277,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5278,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5279,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5280,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5281,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5282,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5283,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
5284,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5285,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
5286,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5287,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5288,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5289,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5290,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5291,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
5292,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
5293,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5294,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5295,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5296,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5297,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5298,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5299,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5300,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5301,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
5302,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5303,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
5304,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5305,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
5306,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5307,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5308,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5309,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5310,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5311,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5312,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5313,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5314,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5315,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
5316,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5317,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5318,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5319,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5320,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5321,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5322,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
5323,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
5324,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5325,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5326,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5327,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
5328,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5329,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5330,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5331,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5332,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5333,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5334,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5335,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5336,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5337,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
5338,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
5339,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5340,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5341,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5342,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5343,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5344,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5345,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5346,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5347,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5348,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
5349,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
5350,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland,Water,Bareland
5351,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
5352,Bareland,NULL,Water,NULL,Water,Grassland,Wetland,Bareland
5353,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,Bareland
5354,Bareland,NULL,Water,NULL,Water,Grassland,Water,Grassland
5355,Bareland,NULL,Water,NULL,Water,Cropland,NULL,Cropland
5356,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
5357,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
5358,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
5359,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
5360,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
5361,Bareland,NULL,Water,NULL,Water,Water,Water,Bareland
5362,Bareland,NULL,Water,Non_Water,Water,NULL,Water,Bareland
5363,Bareland,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
5364,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
5365,Bareland,NULL,Water,Non_Water,Water,Water,Water,Bareland
5366,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
5367,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5368,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5369,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5370,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5371,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5372,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5373,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5374,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5375,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5376,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
5377,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5378,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5379,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5380,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5381,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5382,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5383,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5384,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5385,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5386,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5387,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5388,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5389,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5390,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5391,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5392,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5393,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5394,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5395,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5396,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5397,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5398,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5399,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5400,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5401,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5402,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5403,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
5404,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5405,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5406,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5407,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5408,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
5409,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5410,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
5411,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5412,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5413,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5414,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5415,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5416,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5417,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5418,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5419,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5420,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5421,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5422,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5423,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5424,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5425,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5426,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
5427,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
5428,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5429,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5430,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5431,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5432,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
5433,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5434,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5435,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5436,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5437,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5438,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5439,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5440,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5441,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5442,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5443,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5444,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5445,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5446,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5447,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5448,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5449,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5450,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5451,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5452,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
5453,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
5454,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
5455,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5456,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5457,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5458,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5459,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
5460,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,NULL
5461,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
5462,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
5463,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5464,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5465,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5466,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5467,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5468,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5469,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5470,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5471,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5472,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5473,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5474,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5475,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5476,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5477,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5478,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5479,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5480,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5481,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5482,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5483,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5484,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5485,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5486,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5487,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
