Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLS_M_R
2700,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2701,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2702,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2703,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2704,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2705,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2706,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2707,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2708,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
2709,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2710,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2711,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2712,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
2713,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2714,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2715,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2716,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2717,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2718,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2719,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2720,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2721,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2722,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2723,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
2724,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2725,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2726,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2727,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2728,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2729,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2730,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2731,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2732,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2733,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2734,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2735,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2736,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2737,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2738,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2739,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2740,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2741,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2742,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2743,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2744,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2745,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Water
2746,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2747,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
2748,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2749,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2750,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2751,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2752,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2753,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2754,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
2755,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2756,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
2757,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2758,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2759,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2760,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2761,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2762,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2763,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2764,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2765,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2766,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2767,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2768,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2769,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2770,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2771,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2772,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
2773,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2774,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2775,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2776,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2777,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2778,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2779,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2780,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2781,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2782,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2783,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2784,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2785,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2786,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2787,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2788,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2789,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2790,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2791,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2792,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2793,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2794,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2795,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2796,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2797,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
2798,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2799,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2800,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2801,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
2802,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
2803,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2804,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Grassland
2805,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
2806,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
2807,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
2808,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2809,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2810,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2811,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2812,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2813,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2814,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2815,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2816,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2817,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2818,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2819,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2820,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2821,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2822,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2823,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2824,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2825,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2826,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2827,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2828,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2829,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2830,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2831,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2832,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2833,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2834,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2835,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2836,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2837,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2838,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2839,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2840,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2841,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2842,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
2843,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2844,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2845,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2846,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2847,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2848,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2849,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2850,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2851,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2852,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2853,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2854,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2855,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
2856,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2857,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2858,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2859,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2860,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2861,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2862,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2863,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2864,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2865,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2866,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2867,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2868,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2869,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
2870,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2871,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2872,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2873,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2874,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2875,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2876,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2877,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
2878,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2879,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
2880,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2881,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2882,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2883,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2884,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2885,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2886,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2887,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2888,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2889,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2890,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2891,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2892,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2893,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2894,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2895,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2896,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2897,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2898,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2899,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2900,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2901,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
2902,Forest,NULL,NULL,Water,Non_Wetland,Built-up,Wetland,Grassland
2903,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2904,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2905,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2906,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2907,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2908,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2909,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2910,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2911,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2912,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2913,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2914,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2915,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2916,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2917,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2918,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2919,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2920,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2921,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2922,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2923,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2924,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
2925,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2926,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2927,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2928,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2929,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2930,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2931,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2932,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2933,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2934,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2935,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2936,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2937,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2938,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2939,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2940,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2941,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2942,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2943,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2944,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2945,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2946,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2947,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2948,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2949,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2950,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2951,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2952,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2953,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2954,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2955,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2956,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2957,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2958,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2959,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
2960,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2961,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2962,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
2963,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2964,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2965,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2966,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2967,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2968,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2969,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2970,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2971,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2972,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
2973,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2974,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2975,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2976,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2977,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
