Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCH_M_R
1793,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1794,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1795,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1796,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Water
1797,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
1798,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
1799,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
1800,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
1801,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
1802,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,NULL,Bareland
1803,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1804,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
1805,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
1806,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1807,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
1808,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
1809,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
1810,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1811,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1812,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1813,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1814,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1816,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1817,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1818,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1819,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1820,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1821,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1822,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1823,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
1824,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1825,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1826,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1827,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1828,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1829,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1832,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
1834,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
1835,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1836,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1837,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1838,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1839,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1840,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
1841,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
1842,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1843,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1844,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1845,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1846,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1847,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1848,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1849,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1850,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
1851,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1852,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
1853,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1854,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Water
1855,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
1856,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1857,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
1858,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
1859,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1860,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1861,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1862,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1863,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1864,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
1865,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1866,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1867,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1868,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1869,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1870,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1871,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1872,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1873,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1874,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1875,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1876,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1877,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
1878,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
1879,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1880,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
1881,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1882,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1883,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1884,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1885,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1886,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1887,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1888,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1889,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1890,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1891,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
1892,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1893,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1894,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
1895,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
1896,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
1897,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1898,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1899,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1900,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
1901,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1902,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,NULL,Water
1904,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
1905,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1906,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1907,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1908,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1909,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,NULL,Forest
1910,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1911,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1912,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1915,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1917,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1918,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1919,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1920,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
1921,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1922,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1923,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
1924,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1925,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1926,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
1927,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1928,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1929,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
1930,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1931,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1932,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
1933,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1934,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
1935,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1936,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
1937,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1938,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
1939,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1940,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1941,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1942,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1943,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1944,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1945,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1946,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
1947,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1948,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1949,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1950,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1951,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1952,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
1953,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
1954,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Forest
1955,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
1956,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
1957,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1958,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1959,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1960,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1961,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1962,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1963,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1964,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1965,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1966,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1967,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
1968,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
1969,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1970,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1971,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1972,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1973,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1974,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1975,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1976,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
1977,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
1978,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1979,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1980,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1981,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1982,Forest,Forest,Built-up,Water,Non_Wetland,Water,NULL,Forest
1983,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Bareland
1984,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1985,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1986,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1987,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1988,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1989,Forest,Forest,Water,NULL,Water,NULL,Water,Water
1990,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1991,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1992,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
1993,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
1994,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
1995,Forest,Forest,Water,NULL,Water,Bareland,NULL,Water
1996,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
1997,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
1998,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1999,Forest,Forest,Water,NULL,Water,Water,Water,Water
2000,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2001,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2002,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
2003,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2004,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2005,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2006,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2007,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2008,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
2009,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2010,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
2011,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2012,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
2013,Forest,Forest,Water,Non_Water,Water,Water,Water,Bareland
2014,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2015,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
2016,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2017,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2018,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2019,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2020,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2021,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2022,Forest,Forest,Water,Water,Water,Grassland,NULL,Grassland
2023,Forest,Forest,Water,Water,Water,Grassland,NULL,Forest
2024,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2025,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2026,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2027,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2028,Forest,Forest,Water,Water,Water,Water,NULL,Forest
2029,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2030,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2031,Forest,Forest,Water,Water,Water,Water,Water,Forest
2032,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2033,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
2034,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2035,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2036,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2037,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2038,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2039,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2040,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2041,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2042,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2044,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2045,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2046,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2047,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2048,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
2049,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2050,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2051,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2052,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2053,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Water
2054,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2055,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2056,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2057,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2058,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2059,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2060,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2061,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2062,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2063,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2064,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2065,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2066,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2067,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2068,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2069,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2070,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Water
2071,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2072,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2073,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2074,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2075,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2076,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2077,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Bareland
2078,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
2079,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
2080,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2081,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2082,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Bareland
2083,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2084,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2085,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2086,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2087,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2088,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2089,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2090,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
2091,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2092,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2093,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2094,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2095,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2096,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2097,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2098,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2099,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2100,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2101,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2102,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2103,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2104,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2105,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2106,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2107,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2108,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2109,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2110,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2111,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2112,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2113,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
2114,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2115,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
2116,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2117,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2118,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2119,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2120,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2121,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2122,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2123,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
2124,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2125,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2126,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2127,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2128,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2129,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2130,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2131,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2132,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2133,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2134,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2135,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2136,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2137,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2138,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2139,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2140,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2141,Forest,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Bareland
2142,Forest,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Water
2143,Forest,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Forest
2144,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2145,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
