Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVL_M_R
14025,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
14026,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Water
14027,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Built-up
14028,Water,Built-up,Water,NULL,Water,NULL,Built-up,Water
14029,Water,Built-up,Water,NULL,Water,NULL,Water,Water
14030,Water,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
14031,Water,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
14032,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
14033,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
14034,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Water
14035,Water,Built-up,Water,NULL,Water,Built-up,Water,Grassland
14036,Water,Built-up,Water,NULL,Water,Built-up,Water,Water
14037,Water,Built-up,Water,NULL,Water,Water,Built-up,Water
14038,Water,Built-up,Water,NULL,Water,Water,Water,Water
14039,Water,Built-up,Water,Non_Water,NULL,Bareland,Built-up,Bareland
14040,Water,Built-up,Water,Non_Water,NULL,Bareland,Water,Water
14041,Water,Built-up,Water,Non_Water,NULL,Bareland,Water,Forest
14042,Water,Built-up,Water,Non_Water,NULL,Water,Water,Forest
14043,Water,Built-up,Water,Non_Water,NULL,Forest,Water,Forest
14044,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
14045,Water,Built-up,Water,Non_Water,Water,Bareland,Water,Bareland
14046,Water,Built-up,Water,Non_Water,Water,Built-up,Water,Water
14047,Water,Built-up,Water,Non_Water,Water,Water,Built-up,Wetland
14048,Water,Built-up,Water,Water,NULL,Bareland,Built-up,Bareland
14049,Water,Built-up,Water,Water,NULL,Water,Water,Water
14050,Water,Built-up,Water,Water,Water,NULL,Built-up,Wetland
14051,Water,Built-up,Water,Water,Water,NULL,Built-up,Water
14052,Water,Built-up,Water,Water,Water,NULL,Water,Grassland
14053,Water,Built-up,Water,Water,Water,NULL,Water,Wetland
14054,Water,Built-up,Water,Water,Water,NULL,Water,Water
14055,Water,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
14056,Water,Built-up,Water,Water,Water,Bareland,Built-up,Water
14057,Water,Built-up,Water,Water,Water,Bareland,Water,Water
14058,Water,Built-up,Water,Water,Water,Built-up,Built-up,Water
14059,Water,Built-up,Water,Water,Water,Built-up,Water,Water
14060,Water,Built-up,Water,Water,Water,Water,NULL,Water
14061,Water,Built-up,Water,Water,Water,Water,Built-up,Water
14062,Water,Built-up,Water,Water,Water,Water,Water,Water
14063,Water,Built-up,Water,Water,Water,Water,Water,Forest
14064,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14065,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
14066,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
14067,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
14068,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14069,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
14070,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14071,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
14072,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14073,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14074,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
14075,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14076,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14077,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
14078,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
14079,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
14080,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
14081,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
14082,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
14083,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Water
14084,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
14085,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
14086,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
14087,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
14088,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14089,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14090,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14091,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14092,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14093,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14094,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14095,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14096,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14097,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
14098,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
14099,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
14100,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14101,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14102,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
14103,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14104,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
14105,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
14106,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
14107,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
14108,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14109,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14110,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
14111,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
14112,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
14113,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
14114,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
14115,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
14116,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14117,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
14118,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
14119,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
14120,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
14121,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
14122,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
14123,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14124,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14125,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14126,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
14127,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14128,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
14129,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
14130,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
14131,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
14132,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
14133,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
14134,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
14135,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
14136,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
14137,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
14138,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14139,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Bareland
14140,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
14141,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
14142,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
14143,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
14144,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
14145,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
14146,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
14147,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
14148,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
14149,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
14150,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
14151,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
14152,Water,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Grassland
14153,Water,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Water
14154,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14155,Water,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14156,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14157,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14158,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
14159,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
14160,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
14161,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
14162,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
14163,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14164,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
14165,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
14166,Water,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14167,Water,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Forest
14168,Water,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
14169,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
14170,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
14171,Water,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
14172,Water,Built-up,Forest,Water,Non_Wetland,Water,Built-up,Water
14173,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
14174,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14175,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
14176,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
14177,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
14178,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14179,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
14180,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
14181,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14182,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
14183,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
14184,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
14185,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
14186,Water,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
14187,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
14188,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
14189,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
14190,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
14191,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
14192,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
14193,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
14194,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
14195,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
14196,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
14197,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14198,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14199,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
14200,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14201,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
14202,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14203,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
14204,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14205,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
14206,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
14207,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
14208,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
14209,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
14210,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
14211,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
14212,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
14213,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
14214,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
14215,Water,Water,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
14216,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
14217,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14218,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14219,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
14220,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14221,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
14222,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
14223,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
14224,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
14225,Water,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
14226,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
14227,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
14228,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
14229,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
14230,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
14231,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
14232,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
14233,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
14234,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
14235,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
14236,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
14237,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
14238,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
14239,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,NULL
14240,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
14241,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Forest
14242,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
14243,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
14244,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
14245,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
14246,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
14247,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
14248,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
14249,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
14250,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14251,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
14252,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
14253,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
14254,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
14255,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
14256,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14257,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14258,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
14259,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
14260,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14261,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14262,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14263,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14264,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
14265,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
14266,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
14267,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
14268,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
14269,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
14270,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
14271,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
14272,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
14273,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14274,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
14275,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
14276,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14277,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
14278,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
14279,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
14280,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
14281,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
14282,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
14283,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
14284,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
14285,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
14286,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
14287,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
14288,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
14289,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
14290,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
14291,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
14292,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
14293,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
14294,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
14295,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
14296,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
14297,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
14298,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
14299,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
14300,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
14301,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
14302,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
14303,Water,Water,NULL,Water,Non_Wetland,NULL,Built-up,Water
14304,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
14305,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
14306,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Bareland
14307,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
14308,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
14309,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
14310,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
14311,Water,Water,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
14312,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
14313,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
14314,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
14315,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
14316,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
14317,Water,Water,NULL,Water,Non_Wetland,Bareland,Built-up,Water
14318,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
14319,Water,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Water
14320,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
14321,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
14322,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
14323,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
14324,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
14325,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
14326,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
14327,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
14328,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
14329,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
14330,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
14331,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
14332,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
14333,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
14334,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
14335,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
14336,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
14337,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Grassland
14338,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
14339,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
14340,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14341,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14342,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14343,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
14344,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14345,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
14346,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14347,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
14348,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
14349,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14350,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
14351,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14352,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
14353,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
