Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZL_M_R
1776,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1777,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1778,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1779,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1780,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1781,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1782,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1783,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1784,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1785,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1786,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1787,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1788,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1789,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1790,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1791,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1792,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1793,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1794,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1795,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1796,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1797,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1798,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1799,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1800,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1801,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1802,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1803,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1804,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1805,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1806,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1807,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1808,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1809,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1810,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1811,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1812,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1813,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1814,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1815,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1816,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1817,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1818,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1819,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
1820,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1821,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1822,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1823,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1824,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1825,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1826,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1827,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1828,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1829,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1830,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1831,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1832,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1833,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1834,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1835,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1836,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1837,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1838,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1839,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1840,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1841,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1842,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1843,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1844,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1845,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1846,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1847,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1848,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1849,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
1850,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1851,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1852,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1853,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1854,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1855,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1856,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1857,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1858,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1859,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1860,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
1861,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1862,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1863,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1864,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Water
1865,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Forest
1866,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1867,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1868,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1869,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
1870,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1871,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
1872,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1873,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
1874,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1875,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1876,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
1877,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1878,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1879,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1880,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1881,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
