Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBN_M_R
23136,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
23137,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
23138,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
23139,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
23140,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
23141,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
23142,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
23143,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
23144,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
23145,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
23146,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
23147,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
23148,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
23149,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
23150,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
23151,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
23152,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
23153,Water,Water,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
23154,Water,Water,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
23155,Water,Water,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
23156,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
23157,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
23158,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Grassland
23159,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Water
23160,Water,Water,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
23161,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,NULL
23162,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
23163,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Cropland
23164,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Wetland
23165,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
23166,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Built-up
23167,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
23168,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
23169,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
23170,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
23171,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
23172,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
23173,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
23174,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
23175,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
23176,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
23177,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
23178,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
23179,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
23180,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Wetland
23181,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Bareland
23182,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
23183,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
23184,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
23185,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
23186,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
23187,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
23188,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
23189,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
23190,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
23191,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
23192,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
23193,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
23194,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
23195,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
23196,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
23197,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
23198,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
23199,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
23200,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
23201,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
23202,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
23203,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
23204,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
23205,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
23206,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
23207,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
23208,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
23209,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
23210,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
23211,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
23212,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
23213,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
23214,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
23215,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
23216,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
23217,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
23218,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
23219,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
23220,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
23221,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
23222,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
23223,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
23224,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
23225,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
23226,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
23227,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
23228,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
23229,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
23230,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
23231,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23232,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
23233,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
23234,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23235,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
23236,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
23237,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
23238,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
23239,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
23240,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
23241,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
23242,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
23243,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
23244,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
23245,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
23246,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Grassland
23247,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
23248,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
23249,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
23250,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Water,Grassland
23251,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
23252,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
23253,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
23254,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
23255,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
23256,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
23257,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
23258,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
23259,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
23260,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
23261,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
23262,Water,Water,NULL,Non_Water,Non_Wetland,Water,Built-up,Forest
23263,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
23264,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
23265,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
23266,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
23267,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
23268,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
23269,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
23270,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
23271,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Cropland
23272,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
23273,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
23274,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
23275,Water,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
23276,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23277,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
23278,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
23279,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
23280,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
23281,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
23282,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
23283,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
23284,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Built-up
23285,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
23286,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
23287,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
23288,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
23289,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Cropland
23290,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
23291,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Bareland
23292,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
23293,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
23294,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Grassland
23295,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Bareland
23296,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
23297,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
23298,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
23299,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
23300,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
23301,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
23302,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
23303,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
23304,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
23305,Water,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
23306,Water,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Wetland
23307,Water,Water,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
23308,Water,Water,NULL,Water,Non_Wetland,Cropland,NULL,Water
23309,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
23310,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
23311,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
23312,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Wetland
23313,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
23314,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
23315,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
23316,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
23317,Water,Water,NULL,Water,Non_Wetland,Bareland,Built-up,Bareland
23318,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
23319,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
23320,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
23321,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
23322,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
23323,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
23324,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
23325,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
23326,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
23327,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
23328,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
23329,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
23330,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
23331,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
23332,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
23333,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Bareland
23334,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
23335,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Bareland
23336,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
23337,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
23338,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
23339,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
23340,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
23341,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
23342,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
23343,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
23344,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Wetland
23345,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
23346,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
23347,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Grassland
23348,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Wetland
23349,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Grassland
23350,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Grassland
23351,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
23352,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
23353,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
23354,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
23355,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
23356,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
23357,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
23358,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
23359,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
23360,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23361,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
23362,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
23363,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
23364,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
23365,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
23366,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
23367,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
23368,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
23369,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
23370,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
23371,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
23372,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
23373,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
23374,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
23375,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
23376,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
23377,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
23378,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
23379,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
23380,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
23381,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
23382,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
23383,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
23384,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
23385,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23386,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
23387,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
23388,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
23389,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
23390,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23391,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
23392,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23393,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
23394,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23395,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
23396,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
23397,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
23398,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
23399,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
23400,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
23401,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
23402,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
23403,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
23404,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
23405,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
23406,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
23407,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
23408,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
23409,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
23410,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
23411,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
23412,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
23413,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
23414,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
23415,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
23416,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
23417,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
23418,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
23419,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
23420,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
23421,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
23422,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
23423,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
23424,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
23425,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
23426,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
23427,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
23428,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
23429,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
23430,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
23431,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
23432,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
23433,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
23434,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
23435,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
23436,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
23437,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
23438,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
23439,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
23440,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
23441,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
23442,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
23443,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
23444,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
23445,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
23446,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
23447,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
23448,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
23449,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
23450,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
23451,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
23452,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
23453,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
23454,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
23455,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
23456,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
23457,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
23458,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
23459,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
23460,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
23461,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
23462,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
23463,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
23464,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
23465,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
23466,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
23467,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
23468,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
23469,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
