Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R
5758,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5759,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
5760,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
5761,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
5762,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5763,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5764,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5765,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5766,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5767,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5768,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5769,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5770,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5771,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5772,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5773,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5774,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5775,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5776,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5777,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5778,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5779,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5780,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5781,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5782,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5783,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
5784,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
5785,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5786,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5787,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5788,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5789,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5790,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5791,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5792,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5793,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5794,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5795,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5796,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5797,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5798,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5799,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5800,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5801,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5802,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5803,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5804,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5805,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5806,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5807,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5808,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5809,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
5810,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5811,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5812,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5813,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
5814,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
5815,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5816,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5817,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5818,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5819,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
5820,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
5821,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5822,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5823,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5824,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5825,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5826,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5827,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5828,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5829,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5830,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5831,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5832,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5833,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5834,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5835,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
5836,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5837,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
5838,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
5839,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5840,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
5841,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
5842,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5843,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5844,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5845,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5846,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5847,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5848,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5849,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5850,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5851,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
5852,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5853,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5854,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
5855,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5856,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
5857,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
5858,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5859,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5860,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5861,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
5862,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
5863,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5864,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
5865,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5866,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
5867,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
5868,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Built-up
5869,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5870,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
5871,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
5872,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
5873,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
5874,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
5875,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
5876,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Cropland
5877,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
5878,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5879,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
5880,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
5881,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
5882,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5883,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5884,Cropland,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Forest
5885,Cropland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5886,Cropland,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5887,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
5888,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5889,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5890,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5891,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
5892,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
5893,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
5894,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5895,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5896,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5897,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5898,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5899,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5900,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5901,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
5902,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
5903,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
5904,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5905,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5906,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5907,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5908,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
5909,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5910,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
5911,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5912,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5913,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
5914,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
5915,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
5916,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5917,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
5918,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
5919,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
5920,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5921,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5922,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5923,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5924,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5925,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5926,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5927,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5928,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5929,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5930,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5931,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
5932,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
5933,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5934,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5935,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5936,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
5937,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5938,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
5939,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
5940,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5941,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5942,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5943,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5944,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5945,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5946,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5947,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5948,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5949,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5950,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5951,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5952,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5953,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
5954,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
5955,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
5956,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
5957,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5958,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
5959,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5960,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5961,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5962,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5963,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
5964,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
5965,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
5966,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5967,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5968,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5969,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5970,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5971,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
5972,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5973,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5974,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5975,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
5976,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5977,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5978,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5979,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5980,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
5981,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5982,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
5983,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
5984,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
5985,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5986,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
5987,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
5988,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5989,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5990,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
5991,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
5992,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5993,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5994,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5995,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5996,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5997,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5998,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5999,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6000,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6001,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6002,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6003,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6004,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6005,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6006,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6007,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6008,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6009,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6010,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
6011,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
6012,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6013,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6014,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6015,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6016,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
6017,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6018,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6019,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6020,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6021,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6022,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6023,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6024,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6025,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6026,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6027,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6028,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6029,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6030,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
6031,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6032,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
6033,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
6034,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6035,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6036,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
6037,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
6038,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6039,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6040,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6041,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
6042,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
6043,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6044,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6045,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6046,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6047,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6048,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6049,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6050,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6051,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6052,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6053,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
6054,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6055,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
6056,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6057,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
6058,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6059,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6060,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6061,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
6062,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6063,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
6064,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
