Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPG_M_R
1956,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1957,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1958,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1959,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1960,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1961,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1962,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1963,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1964,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1965,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1966,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
1967,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1968,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1969,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1970,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
1971,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1972,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Forest
1973,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1974,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
1975,Wetland,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
1976,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
1977,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1978,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1979,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1980,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1981,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1982,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1983,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
1984,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1985,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1986,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
1987,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1988,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1989,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1990,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1991,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
1992,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1993,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
1994,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
1995,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1996,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1997,Wetland,Wetland,Water,Water,Water,Water,Water,Bareland
1998,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1999,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
2000,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2001,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2002,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2003,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2004,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2005,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2006,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2007,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2008,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2009,Wetland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2010,Wetland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Water
2011,Wetland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2012,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
2013,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Water
2014,Wetland,Bareland,Water,Non_Water,Water,Grassland,Wetland,Forest
2015,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2016,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
2017,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2018,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
2019,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2020,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2021,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2022,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2023,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2024,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2025,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2026,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
2027,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2028,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2029,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2030,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2031,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2032,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2033,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
2034,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
2035,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
2036,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
2037,Wetland,Water,Water,NULL,Water,Water,Water,Forest
2038,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
2039,Wetland,Water,Water,Water,Water,Wetland,Wetland,Water
2040,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
2041,Wetland,Water,Water,Water,Water,Water,Wetland,Forest
2042,Wetland,Water,Water,Water,Water,Water,Water,Grassland
2043,Wetland,Water,Water,Water,Water,Water,Water,Wetland
2044,Wetland,Water,Water,Water,Water,Water,Water,Water
2045,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2046,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2047,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2048,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2049,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2050,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2051,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2052,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2053,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2054,Wetland,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2055,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2056,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2057,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2058,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2059,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2060,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2061,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2062,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2063,Wetland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2064,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2065,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2066,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2067,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2068,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2069,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2070,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2071,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2072,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2073,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2074,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2075,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2076,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2077,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2078,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2079,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2080,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2081,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2082,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2083,Wetland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2084,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2085,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2086,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2087,Wetland,Forest,Water,NULL,Water,Grassland,Water,Forest
2088,Wetland,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2089,Wetland,Forest,Water,Water,Water,Grassland,Water,Forest
2090,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
2091,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2092,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2093,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2094,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2095,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2096,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2097,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2098,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2099,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2100,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2101,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2102,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2103,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2104,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2105,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2106,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2107,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2108,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Water
2109,Wetland,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2110,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2111,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2112,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2113,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2114,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
2115,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2116,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2117,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2118,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
2119,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2120,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2121,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2122,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2123,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
2124,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2125,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2126,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2127,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2128,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2129,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2130,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2131,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2132,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2133,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2134,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
2135,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2136,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2137,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2138,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2139,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
2140,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2141,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2142,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2143,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2144,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2145,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2146,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
2147,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
2148,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2149,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
2150,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
2151,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Bareland
2152,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2153,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2154,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
2155,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2156,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2157,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
2158,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2159,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
2160,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2161,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2162,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2163,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2164,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
2165,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
2166,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2167,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2168,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2169,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2170,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2171,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2172,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2173,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2174,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2175,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2176,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
2177,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2178,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2179,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
2180,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2181,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2182,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2183,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2184,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2185,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Water
2186,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Forest,Grassland
2187,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2188,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2189,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2190,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2191,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2192,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
2193,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
2194,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2195,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2196,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2197,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2198,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2199,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2200,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2201,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2202,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2203,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2204,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2205,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2206,Bareland,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
2207,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2208,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2209,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
2210,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
2211,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
2212,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2213,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2214,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2215,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
2216,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2217,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2218,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2219,Bareland,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
2220,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2221,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2222,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2223,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2224,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
2225,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2226,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2227,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
2228,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
2229,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Forest
2230,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2231,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
2232,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
2233,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2234,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2235,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2236,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2237,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2238,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
2239,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2240,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2241,Bareland,NULL,Water,NULL,Water,Grassland,Water,Forest
2242,Bareland,NULL,Water,NULL,Water,Water,Wetland,Water
2243,Bareland,NULL,Water,NULL,Water,Water,Water,Forest
2244,Bareland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
2245,Bareland,NULL,Water,Water,Water,Grassland,Water,Grassland
2246,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2247,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2248,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Water
2249,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
2250,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
2251,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
2252,Bareland,NULL,Water,Water,Water,Water,Wetland,Grassland
2253,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
2254,Bareland,NULL,Water,Water,Water,Water,Wetland,Bareland
2255,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
2256,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
2257,Bareland,NULL,Water,Water,Water,Water,Water,Water
2258,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2259,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2260,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2261,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2262,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2263,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2264,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2265,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2266,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2267,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2268,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2269,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2270,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2271,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2272,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2273,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2274,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2275,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2276,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2277,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2278,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2279,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
2280,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2281,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2282,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
2283,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2284,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2285,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2286,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2287,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
2288,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2289,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2290,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
