Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R
8120,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
8121,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
8122,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
8123,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8124,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8125,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8126,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8127,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8128,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8129,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8130,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8131,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8132,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
8133,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8134,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8135,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8136,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8137,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
8138,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
8139,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8140,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8141,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8142,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8143,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8144,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8145,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8146,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
8147,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8148,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8149,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8150,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8151,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8152,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8153,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8154,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8155,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
8156,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8157,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
8158,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8159,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8160,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8161,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8162,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8163,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8164,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8165,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8166,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8167,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8168,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8169,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8170,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8171,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8172,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8173,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8174,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8175,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8176,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8177,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8178,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8179,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8180,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8181,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8182,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8183,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8184,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8185,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
8186,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8187,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8188,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8189,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8190,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8191,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8192,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8193,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8194,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8195,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8196,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
8197,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8198,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8199,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
8200,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8201,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8202,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8203,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8204,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8205,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8206,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8207,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8208,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8209,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8210,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8211,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8212,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8213,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8214,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8215,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8216,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8217,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8218,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8219,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
8220,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
8221,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8222,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8223,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
8224,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Water
8225,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8226,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8227,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8228,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8229,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8230,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8231,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8232,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8233,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
8234,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8235,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
8236,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8237,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8238,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8239,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
8240,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8241,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
8242,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8243,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8244,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8245,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8246,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8247,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
8248,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8249,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
8250,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
8251,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8252,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8253,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8254,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8255,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
8256,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
8257,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8258,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
8259,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
8260,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8261,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8262,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8263,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8264,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8265,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8266,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8267,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8268,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8269,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8270,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8271,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8272,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8273,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
8274,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8275,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8276,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8277,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8278,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8279,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8280,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8281,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8282,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8283,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8284,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8285,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8286,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
8287,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8288,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8289,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8290,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8291,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8292,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8293,Cropland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8294,Cropland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8295,Cropland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8296,Cropland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8297,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8298,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8299,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8300,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8301,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8302,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8303,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8304,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8305,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8306,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
8307,Cropland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8308,Cropland,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
8309,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8310,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8311,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
8312,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8313,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8314,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8315,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
8316,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
8317,Cropland,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8318,Cropland,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
8319,Cropland,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,NULL
8320,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8321,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8322,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8323,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8324,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8325,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8326,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8327,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8328,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8329,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8330,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8331,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8332,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8333,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8334,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8335,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8336,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8337,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
8338,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8339,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8340,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8341,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8342,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
8343,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,NULL
8344,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
8345,Cropland,Water,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Grassland
8346,Cropland,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8347,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8348,Cropland,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8349,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8350,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8351,Cropland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
8352,Cropland,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
8353,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8354,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8355,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8356,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8357,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8358,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8359,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
8360,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8361,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8362,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8363,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8364,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8365,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8366,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8367,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
8368,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8369,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8370,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8371,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8372,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8373,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8374,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8375,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8376,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8377,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
8378,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
8379,Cropland,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8380,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8381,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8382,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8383,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,NULL
8384,Cropland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8385,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8386,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8387,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8388,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8389,Cropland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
8390,Cropland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8391,Cropland,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Cropland
8392,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
8393,Cropland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
8394,Cropland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8395,Cropland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
8396,Cropland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8397,Cropland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8398,Cropland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
8399,Cropland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
8400,Cropland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
8401,Cropland,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8402,Cropland,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8403,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8404,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
8405,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
8406,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8407,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
8408,Cropland,Water,Wetland,Water,Wetland,Water,Water,Bareland
8409,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
8410,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8411,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
8412,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8413,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8414,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Wetland
8415,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8416,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8417,Cropland,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8418,Cropland,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
8419,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8420,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8421,Cropland,Water,Built-up,Water,Non_Wetland,Grassland,Built-up,Built-up
8422,Cropland,Water,Water,NULL,Water,Water,Water,Grassland
8423,Cropland,Water,Water,Water,Water,Water,Water,Water
8424,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
