Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLL_M_R
6030,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6031,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6032,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6033,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6034,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6035,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6036,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6037,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6038,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6039,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6040,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6041,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
6042,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6043,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
6044,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
6045,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6046,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
6047,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
6048,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6049,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6050,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6051,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6052,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Built-up
6053,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6054,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6055,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
6056,Bareland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6057,Bareland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6058,Bareland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6059,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6060,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
6061,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6062,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6063,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6064,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6065,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6066,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6067,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6068,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6069,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6070,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6071,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6072,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6073,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6074,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6075,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6076,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6077,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6078,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6079,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6080,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6081,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6082,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6083,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6084,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6085,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6086,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6087,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6088,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6089,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6090,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6091,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6092,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6093,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6094,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6095,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6096,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6097,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6098,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6099,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
6100,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6101,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6102,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
6103,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
6104,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6105,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6106,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6107,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
6108,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
6109,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
6110,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6111,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6112,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6113,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6114,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6115,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6116,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
6117,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
6118,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6119,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6120,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6121,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6122,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6123,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6124,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6125,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6126,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6127,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
6128,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
6129,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6130,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
6131,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6132,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
6133,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6134,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6135,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6136,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6137,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6138,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6139,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6140,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
6141,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6142,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6143,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
6144,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6145,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6146,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6147,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6148,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6149,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6150,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6151,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
6152,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6153,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6154,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
6155,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
6156,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6157,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6158,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6159,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6160,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
6161,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
6162,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
6163,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
6164,Bareland,Built-up,Water,NULL,Water,NULL,Bareland,Bareland
6165,Bareland,Built-up,Water,NULL,Water,Grassland,Built-up,Grassland
6166,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Grassland
6167,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
6168,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Bareland
6169,Bareland,Built-up,Water,NULL,Water,Cropland,Bareland,Bareland
6170,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
6171,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
6172,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
6173,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
6174,Bareland,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
6175,Bareland,Built-up,Water,NULL,Water,Built-up,Bareland,Bareland
6176,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6177,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6178,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6179,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6180,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6181,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6182,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6183,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6184,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
6185,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
6186,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6187,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6188,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6189,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6190,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6191,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
6192,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
6193,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6194,Bareland,Water,Water,NULL,Water,Water,Shrubland,Water
6195,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6196,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6197,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6198,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6199,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6200,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6201,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6202,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6203,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6204,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6205,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6206,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6207,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6208,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6209,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6210,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6211,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6212,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6213,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6214,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6215,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6216,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6217,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6218,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6219,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6220,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6221,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6222,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6223,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6224,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6225,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6226,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6227,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6228,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6229,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6230,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6231,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6232,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6233,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6234,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6235,Bareland,Forest,Water,Non_Water,Water,Cropland,Shrubland,Bareland
6236,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6237,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6238,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6239,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6240,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6241,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6242,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6243,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6244,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6245,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6246,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6247,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6248,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6249,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6250,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6251,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6252,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6253,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6254,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6255,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
6256,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6257,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6258,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
6259,Water,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6260,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Bareland
6261,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
6262,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6263,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
6264,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6265,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6266,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6267,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6268,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6269,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6270,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6271,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
6272,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
6273,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6274,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6275,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
6276,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
6277,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6278,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6279,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6280,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
6281,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6282,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6283,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6284,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6285,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6286,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
6287,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
6288,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6289,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6290,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
6291,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
6292,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6293,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6294,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6295,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6296,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
6297,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
6298,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
6299,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,NULL
6300,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
6301,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
6302,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6303,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6304,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Water
6305,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
6306,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6307,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6308,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6309,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
6310,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
6311,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Water
6312,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
6313,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6314,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
6315,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
6316,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6317,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6318,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
6319,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
6320,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6321,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
6322,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6323,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
6324,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
6325,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
6326,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
6327,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
6328,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6329,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
6330,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6331,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
6332,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6333,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
6334,Water,NULL,Water,NULL,Water,Shrubland,Water,NULL
6335,Water,NULL,Water,NULL,Water,Shrubland,Water,Grassland
6336,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
6337,Water,NULL,Water,NULL,Water,Shrubland,Water,Forest
6338,Water,NULL,Water,NULL,Water,Wetland,Shrubland,Water
6339,Water,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
6340,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
6341,Water,NULL,Water,NULL,Water,Forest,Shrubland,Forest
6342,Water,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
6343,Water,NULL,Water,Non_Water,Water,Wetland,Water,Forest
6344,Water,NULL,Water,Water,Water,Shrubland,Water,Forest
6345,Water,NULL,Water,Water,Water,Bareland,Water,Water
6346,Water,NULL,Water,Water,Water,Water,Water,Water
6347,Water,NULL,Water,Water,Water,Water,Water,Forest
6348,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
