Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXV_M_R
1761,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1762,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1763,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1764,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1765,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1766,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1767,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1768,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1769,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1770,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1771,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1772,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1773,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1774,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1775,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1776,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1777,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1778,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1779,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1780,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1781,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1782,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1783,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1784,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1785,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1786,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1788,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1789,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1791,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1792,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1793,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1794,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1796,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1797,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1799,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1800,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1801,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1802,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1803,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1804,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1805,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1806,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1807,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1808,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1809,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1810,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1811,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1812,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1813,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1814,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1815,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1816,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1817,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1818,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1819,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1821,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1822,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1823,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1824,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1825,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1826,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1827,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1828,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1829,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1831,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1832,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
