Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQU_M_R
5384,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5385,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
5386,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5387,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5388,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5389,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5390,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5391,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5392,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
5393,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Built-up
5394,Grassland,Cropland,Cropland,Water,Non_Wetland,Built-up,Grassland,Grassland
5395,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5396,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5397,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5398,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
5399,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5400,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5401,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
5402,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5403,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
5404,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
5405,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5406,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5407,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5408,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5409,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5410,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5411,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5412,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5413,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5414,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5415,Grassland,Cropland,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
5416,Grassland,Cropland,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
5417,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5418,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5419,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5420,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5421,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5422,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5423,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5424,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5425,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5426,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5427,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5428,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5429,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5430,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5431,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5432,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5433,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
5434,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5435,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5436,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5437,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5438,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5439,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5440,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5441,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5442,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5443,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5444,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Water
5445,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5446,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
5447,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Water
5448,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5449,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5450,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
5451,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5452,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5453,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
5454,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5455,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
5456,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5457,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5458,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5459,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5460,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5461,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5462,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
5463,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5464,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5465,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
5466,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5467,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5468,Grassland,Wetland,NULL,Water,Non_Wetland,Water,NULL,Wetland
5469,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5470,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5471,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5472,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5473,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5474,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
5475,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5476,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
5477,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5478,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5479,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5480,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5481,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5482,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5483,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5484,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5485,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5486,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5487,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
5488,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5489,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5490,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5491,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5492,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5493,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5494,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5495,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
5496,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5497,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
5498,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5499,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5500,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5501,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5502,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5503,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5504,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5505,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5506,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5507,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5508,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5509,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5510,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
5511,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5512,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5513,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5514,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5515,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5516,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5517,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5518,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5519,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5520,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5521,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5522,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5523,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5524,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5525,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5526,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5527,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5528,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5529,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5530,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5531,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5532,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5533,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5534,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5535,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5536,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5537,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5538,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5539,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5540,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5541,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
5542,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5543,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5544,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5545,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5546,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5547,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5548,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5549,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5550,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5551,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5552,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5553,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
5554,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
5555,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5556,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5557,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5558,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5559,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5560,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5561,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5562,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5563,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5564,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5565,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
5566,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5567,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5568,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5569,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
5570,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5571,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5572,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5573,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5574,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5575,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5576,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5577,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5578,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5579,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5580,Grassland,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5581,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5582,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5583,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5584,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
5585,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5586,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5587,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5588,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
5589,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5590,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5591,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5592,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5593,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
5594,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5595,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5596,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5597,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5598,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5599,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5600,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5601,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5602,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5603,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
5604,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5605,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5606,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5607,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5608,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5609,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5610,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5611,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
5612,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5613,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5614,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
5615,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5616,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5617,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5618,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5619,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5620,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
5621,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5622,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5623,Grassland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5624,Grassland,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5625,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5626,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
5627,Grassland,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
5628,Grassland,Water,NULL,Water,Non_Wetland,NULL,Water,Water
5629,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5630,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5631,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5632,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5633,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5634,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5635,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5636,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5637,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5638,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5639,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5640,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5641,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5642,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5643,Grassland,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
5644,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5645,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5646,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5647,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5648,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5649,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
5650,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
5651,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5652,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5653,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5654,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5655,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5656,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5657,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5658,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5659,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5660,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
5661,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5662,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5663,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5664,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5665,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5666,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5667,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5668,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
5669,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5670,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5671,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5672,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5673,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5674,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5675,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5676,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5677,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
5678,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5679,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5680,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5681,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
5682,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5683,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5684,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5685,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5686,Grassland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
5687,Grassland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
