Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTT_M_R
4383,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
4384,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4385,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
4386,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4387,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4388,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4389,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4390,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
4391,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4392,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
4393,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
4394,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
4395,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4396,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4397,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4398,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4399,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4400,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4401,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4402,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4403,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4404,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4405,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4406,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4407,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4408,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4409,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4410,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4411,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
4412,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4413,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4414,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4415,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
4416,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4417,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4418,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4419,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4420,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4421,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4422,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4423,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
4424,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4425,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4426,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4427,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4428,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4429,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4430,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
4431,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4432,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4433,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4434,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4435,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4436,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4437,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4438,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4439,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4440,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4441,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4442,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4443,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4444,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4445,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4446,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4447,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4448,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4449,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4450,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4451,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4452,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
4453,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4454,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4455,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4456,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4457,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4458,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4459,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4460,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4461,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4462,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4466,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4467,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4468,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4469,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4470,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4471,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4472,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4473,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4474,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4475,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4476,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4477,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
4478,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4479,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4480,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4481,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4482,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
4483,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4484,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4485,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4486,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
4487,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4488,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4489,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4490,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4491,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4492,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4493,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4494,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4495,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4496,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4497,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4498,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4499,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4500,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4501,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4502,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
4503,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4504,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4505,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4506,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4507,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4508,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4509,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4510,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4511,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4512,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4513,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4514,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4515,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4516,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4517,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4518,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4519,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4520,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4521,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4522,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4523,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4524,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4525,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4526,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4527,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4528,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4529,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4530,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4531,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
4532,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4533,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4534,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4535,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4536,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4537,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4538,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4539,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4540,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4541,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4542,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4543,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4544,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4545,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4546,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4547,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4548,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4549,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4550,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
4551,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
4552,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
4553,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
4554,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
4555,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
4556,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4557,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4558,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4559,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4560,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4561,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4562,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4563,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
4564,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4565,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
4566,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4567,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4568,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
4569,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4570,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4571,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4572,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4573,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
4574,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4575,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4576,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4577,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
4578,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
4579,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
4580,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
4581,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
4582,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4583,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
4584,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
4585,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4586,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4587,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4588,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4589,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4590,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
4591,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4592,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
4593,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4594,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4595,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
4596,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
4597,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
4598,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
4599,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
4600,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
4601,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
4602,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
4603,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
4604,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4605,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4606,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4607,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4608,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
4609,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4610,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4611,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4612,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4613,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4614,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4615,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4616,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4617,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
4618,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
4619,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4620,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4621,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4622,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4623,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4624,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4625,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4626,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4627,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4628,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4629,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4630,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4631,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
4632,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
4633,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
4634,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4635,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
4636,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
4637,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
4638,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
4639,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
4640,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4641,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
4642,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4643,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4644,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
4645,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
4646,Forest,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
4647,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
4648,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4649,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
4650,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
4651,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
4652,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
4653,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
4654,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4655,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4656,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
4657,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4658,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4659,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
4660,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
4661,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
4662,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4663,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
4664,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
4665,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4666,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
4667,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
4668,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
4669,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
4670,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Bareland
4671,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4672,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4673,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
4674,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4675,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4676,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4677,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4678,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4679,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4680,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4681,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4682,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4683,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4684,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4685,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4686,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
4687,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4688,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Built-up
4689,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4690,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4691,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4692,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4693,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4694,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4695,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4696,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4697,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
4698,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4699,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4700,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4701,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4702,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4703,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4704,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
4705,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
