Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYS_M_R
5078,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
5079,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5080,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
5081,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5082,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
5083,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
5084,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
5085,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
5086,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5087,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
5088,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Water
5089,Bareland,Forest,Water,NULL,Water,Bareland,Forest,Forest
5090,Bareland,Forest,Water,NULL,Water,Water,Water,Water
5091,Bareland,Forest,Water,NULL,Water,Water,Water,Forest
5092,Bareland,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
5093,Bareland,Forest,Water,Non_Water,Water,Bareland,Water,Bareland
5094,Bareland,Forest,Water,Non_Water,Water,Bareland,Water,Water
5095,Bareland,Forest,Water,Non_Water,Water,Bareland,Forest,Water
5096,Bareland,Forest,Water,Non_Water,Water,Water,Grassland,Water
5097,Bareland,Forest,Water,Non_Water,Water,Water,Wetland,Water
5098,Bareland,Forest,Water,Non_Water,Water,Water,Water,Grassland
5099,Bareland,Forest,Water,Non_Water,Water,Water,Water,Bareland
5100,Bareland,Forest,Water,Non_Water,Water,Water,Water,Water
5101,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Water
5102,Bareland,Forest,Water,Water,Water,Grassland,Water,Water
5103,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Water
5104,Bareland,Forest,Water,Water,Water,Bareland,Water,Bareland
5105,Bareland,Forest,Water,Water,Water,Bareland,Water,Water
5106,Bareland,Forest,Water,Water,Water,Water,Wetland,Bareland
5107,Bareland,Forest,Water,Water,Water,Water,Wetland,Water
5108,Bareland,Forest,Water,Water,Water,Water,Water,Water
5109,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5110,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5111,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5112,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5113,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5114,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5115,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5116,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
5117,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
5118,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
5119,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Water,Water
5120,Bareland,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
5121,Bareland,Forest,Forest,Water,Non_Wetland,Water,Water,Water
5122,Bareland,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
5123,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5124,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5125,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5126,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5127,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5128,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5129,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5130,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5131,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5132,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5133,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5134,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5135,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5136,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5137,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5138,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5139,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5140,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5141,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
5142,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5143,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5144,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5145,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5146,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5147,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
5148,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5149,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5150,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5151,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5152,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5153,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5154,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5155,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5156,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5157,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
5158,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Water
5159,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5160,Water,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5161,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5162,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5163,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5164,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5165,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
5166,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
5167,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5168,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5169,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
5170,Water,NULL,NULL,Water,Non_Wetland,Water,Forest,Water
5171,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5172,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5173,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5174,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5175,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5176,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5177,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5178,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5179,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5180,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5181,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5182,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5183,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5184,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5185,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5186,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5187,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5188,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5189,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5190,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5191,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
5192,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5193,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5194,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5195,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5196,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5197,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5198,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5199,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5200,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5201,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5202,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5203,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5204,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5205,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5206,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5207,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5208,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
5209,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5210,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5211,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5212,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5213,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5214,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5215,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5216,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
5217,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
5218,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5219,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5220,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5221,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5222,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
5223,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5224,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5225,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5226,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
5227,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5228,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5229,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Water
5230,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5231,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5232,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5233,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5234,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5235,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5236,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5237,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5238,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5239,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5240,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5241,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5242,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5243,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
5244,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5245,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
5246,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5247,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5248,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
5249,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
5250,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5251,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5252,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5253,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5254,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5255,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5256,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5257,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5258,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
5259,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5260,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
5261,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
5262,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5263,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5264,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
5265,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
5266,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5267,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
5268,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
5269,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5270,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
5271,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
5272,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
5273,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
5274,Water,NULL,Grassland,Water,Non_Wetland,Water,Bareland,Bareland
5275,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
5276,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Bareland
5277,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Forest
5278,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5279,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5280,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5281,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5282,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5283,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5284,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
5285,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
5286,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5287,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5288,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5289,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5290,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5291,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5292,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5293,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
5294,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5295,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
5296,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Water
5297,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
5298,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
5299,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
5300,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
5301,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
5302,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
5303,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
5304,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
5305,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
5306,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
5307,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Forest
5308,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Grassland
5309,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5310,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5311,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5312,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5313,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5314,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5315,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
5316,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5317,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5318,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
5319,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5320,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5321,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5322,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5323,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
5324,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5325,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5326,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
5327,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
5328,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5329,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5330,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5331,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
5332,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
5333,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
5334,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
5335,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5336,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5337,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5338,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5339,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5340,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5341,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
5342,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5343,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5344,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5345,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
5346,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
5347,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
5348,Water,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
5349,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
5350,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5351,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5352,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5353,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
5354,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
5355,Water,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Bareland
5356,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
5357,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
5358,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
5359,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
5360,Water,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
5361,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
5362,Water,NULL,Water,NULL,Water,Grassland,Water,Water
5363,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
5364,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
5365,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
5366,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
5367,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
5368,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
5369,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
5370,Water,NULL,Water,NULL,Water,Water,Grassland,Water
5371,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
5372,Water,NULL,Water,NULL,Water,Water,Wetland,Water
5373,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
5374,Water,NULL,Water,NULL,Water,Water,Bareland,Grassland
5375,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
5376,Water,NULL,Water,NULL,Water,Water,Bareland,Forest
5377,Water,NULL,Water,NULL,Water,Water,Water,Grassland
5378,Water,NULL,Water,NULL,Water,Water,Water,Bareland
5379,Water,NULL,Water,NULL,Water,Water,Water,Water
5380,Water,NULL,Water,NULL,Water,Water,Water,Forest
5381,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
5382,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
5383,Water,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
5384,Water,NULL,Water,Non_Water,Water,Grassland,Water,Forest
5385,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
5386,Water,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
5387,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
5388,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
5389,Water,NULL,Water,Non_Water,Water,Water,Water,Bareland
5390,Water,NULL,Water,Non_Water,Water,Water,Water,Water
5391,Water,NULL,Water,Water,Water,NULL,Wetland,Forest
5392,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
5393,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
5394,Water,NULL,Water,Water,Water,Grassland,Wetland,Water
5395,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
