Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRM_M_R
1076,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1077,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1078,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1079,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1080,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1081,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1082,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1083,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1084,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1085,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1086,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1087,Wetland,Water,Water,NULL,Water,NULL,NULL,Bareland
1088,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1089,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1090,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1091,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1092,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1093,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1094,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1095,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1096,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1097,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1098,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1099,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1101,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1102,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1103,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1104,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1105,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1106,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1107,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1108,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1109,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1110,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1111,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1112,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1114,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1115,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1116,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1117,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1118,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1119,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1120,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1121,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1122,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1123,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1124,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1125,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1126,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1127,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1128,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1129,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1130,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1131,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1134,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1135,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1136,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1137,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1139,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1140,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1141,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1144,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1145,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1147,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1148,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1149,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1150,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1153,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1154,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1155,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1157,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1158,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1159,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1160,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1161,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1162,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1163,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1165,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1166,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1167,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1168,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1169,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1170,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1171,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1172,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1173,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1175,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1176,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1177,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1178,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1180,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1181,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1182,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1183,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1184,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1185,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1186,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1187,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1188,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1189,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1190,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1191,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1192,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1193,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1194,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1195,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1198,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1199,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1200,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1201,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1203,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1204,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1205,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1206,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1207,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1208,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1209,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1210,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1211,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1212,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1213,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1214,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1215,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1216,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1217,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1218,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1219,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1221,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1222,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1223,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1224,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1225,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1226,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1227,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1228,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1229,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1230,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1231,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1232,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1233,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1236,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1237,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1238,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1239,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1240,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1241,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1242,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1243,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1244,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1245,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1246,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1247,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1248,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1249,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1250,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1251,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1252,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1254,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1255,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1256,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1257,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1258,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1259,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1260,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1261,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1262,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1263,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1264,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1265,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1266,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1267,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1268,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1269,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1270,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1271,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1272,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1273,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1274,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1275,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1276,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1277,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1279,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1280,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1281,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1282,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1283,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1284,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1285,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1286,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1287,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
1288,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1289,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1290,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1291,Bareland,Wetland,Water,Water,Water,NULL,NULL,Forest
1292,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1293,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1295,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1296,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1297,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1299,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1300,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1301,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1302,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1303,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1304,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1306,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1307,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1308,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1309,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1310,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1311,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1312,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1313,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1314,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1315,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1316,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1317,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1318,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1319,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1320,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1321,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1323,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1324,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1325,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1327,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1328,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1329,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1332,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1333,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1334,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1336,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1337,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1338,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1340,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1341,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1342,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1343,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1344,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1345,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1346,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1347,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1348,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1349,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1350,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1351,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1352,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1353,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1354,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1355,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1356,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1358,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1359,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1360,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1362,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1363,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1364,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1366,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1367,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1368,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1369,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1370,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1371,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1372,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1373,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1374,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1375,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1378,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1379,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1380,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1381,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1382,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1383,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1384,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1387,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1388,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1390,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1391,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1392,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1393,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1395,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1396,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1397,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1398,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1399,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1400,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1401,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1402,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1403,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1404,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1405,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1407,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1408,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1409,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1411,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
