Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVK_M_R
4448,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4449,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4450,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4451,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4452,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4453,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4454,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4455,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4456,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4457,Bareland,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4458,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4459,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4460,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4461,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4462,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4463,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4464,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4465,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4466,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4467,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4468,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4469,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4470,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
4471,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4472,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4473,Bareland,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4474,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4475,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4476,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
4477,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4478,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4479,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
4480,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4481,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4482,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4483,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4484,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4485,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4486,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4487,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4488,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4489,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4490,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4491,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4492,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
4493,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4494,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
4495,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4496,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4497,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4498,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4499,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4500,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4501,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4502,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4503,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
4504,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4505,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4506,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4507,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4508,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4509,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4510,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4511,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4512,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4513,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4514,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
4515,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4516,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
4517,Bareland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
4518,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4519,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4520,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4521,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4522,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4523,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4524,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4525,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
4526,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4527,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
4528,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
4529,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4530,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4531,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4532,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
4533,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Built-up
4534,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4535,Bareland,Water,Wetland,Water,Wetland,Bareland,Forest,Bareland
4536,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
4537,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
4538,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
4539,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4540,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4541,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4542,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4543,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4544,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4545,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4546,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4547,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
4548,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
4549,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4550,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4551,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
4552,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Bareland
4553,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
4554,Bareland,Water,Water,NULL,Water,Bareland,Water,Built-up
4555,Bareland,Water,Water,Water,Water,Bareland,Wetland,Bareland
4556,Bareland,Water,Water,Water,Water,Bareland,Bareland,Bareland
4557,Bareland,Water,Water,Water,Water,Bareland,Bareland,Forest
4558,Bareland,Water,Water,Water,Water,Bareland,Water,Water
4559,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4560,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4561,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4562,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4563,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4564,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4565,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4566,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4567,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4568,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4569,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4570,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4571,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4572,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4573,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4574,Bareland,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4575,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4576,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4577,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4578,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4579,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Bareland
4580,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4581,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4582,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4583,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4584,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4585,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4586,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4587,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4588,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4589,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4590,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4591,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4592,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4593,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4594,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4595,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4596,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4597,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4598,Bareland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4599,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4600,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4601,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4602,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4603,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4604,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4605,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4606,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4607,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4608,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4609,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4610,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4611,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4612,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4613,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4614,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4615,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4616,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4617,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4618,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4619,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4620,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4621,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
4622,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4623,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4624,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4625,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4626,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4627,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4628,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4629,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4630,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4631,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4632,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4633,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4634,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4635,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4636,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4637,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4638,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
4639,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
4640,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4641,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4642,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4643,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4644,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4645,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4646,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4647,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4648,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4649,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4650,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4651,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4652,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4653,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4654,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4655,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4656,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
4657,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4658,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
4659,Bareland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4660,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4661,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4662,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4663,Bareland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
4664,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
4665,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4666,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4667,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4668,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4669,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4670,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4671,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Forest
4672,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4673,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
4674,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4675,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4676,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4677,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4678,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4679,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4680,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4681,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4682,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4683,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4684,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4685,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4686,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4687,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4688,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4689,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4690,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4691,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4692,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4693,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4694,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4695,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4696,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4697,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4698,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4699,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4700,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4701,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4702,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4703,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4704,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4705,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4706,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4707,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4708,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4709,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4710,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4711,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4712,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4713,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4714,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4715,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4716,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4717,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4718,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4719,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4720,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4721,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4722,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4723,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4724,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4725,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4726,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4727,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4728,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4729,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4730,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
4731,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4732,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4733,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4734,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4735,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
4736,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4737,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4738,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
4739,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
4740,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4741,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
4742,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
4743,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
4744,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4745,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4746,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4747,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4748,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4749,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4750,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4751,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4752,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4753,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4754,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
4755,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
