Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLC_M_R
10145,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10146,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10147,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
10148,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10149,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10150,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
10151,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10152,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
10153,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10154,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10155,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
10156,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10157,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10158,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10159,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
10160,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10161,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10162,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10163,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10164,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
10165,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
10166,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10167,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10168,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10169,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10170,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10171,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10172,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10173,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10174,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
10175,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10176,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10177,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10178,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10179,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10180,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10181,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10182,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10183,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
10184,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10185,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10186,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10187,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10188,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10189,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
10190,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10191,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10192,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
10193,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10194,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10195,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10196,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
10197,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
10198,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
10199,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
10200,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
10201,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
10202,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
10203,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
10204,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland,Bareland
10205,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
10206,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
10207,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
10208,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
10209,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
10210,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
10211,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
10212,Bareland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10213,Bareland,Water,Water,NULL,Water,NULL,Water,Water
10214,Bareland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
10215,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
10216,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
10217,Bareland,Water,Water,NULL,Water,Water,Water,Water
10218,Bareland,Water,Water,Non_Water,Water,Bareland,Shrubland,Grassland
10219,Bareland,Water,Water,Water,Water,Grassland,Grassland,Grassland
10220,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
10221,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
10222,Bareland,Water,Water,Water,Water,Bareland,Water,Water
10223,Bareland,Water,Water,Water,Water,Water,NULL,Water
10224,Bareland,Water,Water,Water,Water,Water,Grassland,Water
10225,Bareland,Water,Water,Water,Water,Water,Water,Bareland
10226,Bareland,Water,Water,Water,Water,Water,Water,Water
10227,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10228,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
10229,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10230,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10231,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10232,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
10233,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
10234,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10235,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10236,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
10237,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10238,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
10239,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10240,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10241,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10242,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10243,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
10244,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10245,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10246,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10247,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10248,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10249,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10250,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10251,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10252,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
10253,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10254,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10255,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10256,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10257,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10258,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10259,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10260,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10261,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10262,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10263,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10264,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10265,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10266,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10267,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
10268,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10269,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10270,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10271,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10272,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10273,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10274,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10275,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10276,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10277,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10278,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
10279,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10280,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10281,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10282,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10283,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10284,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10285,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10286,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10287,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10288,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10289,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10290,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10291,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10292,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10293,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10294,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10295,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10296,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10297,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10298,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10299,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10300,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10301,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10302,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10303,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10304,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10305,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10306,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
10307,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10308,Bareland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10309,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10310,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10311,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10312,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10313,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10314,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10315,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10316,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10317,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10318,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10319,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10320,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10321,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10322,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10323,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10324,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10325,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10326,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10327,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10328,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10329,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10330,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10331,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10332,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10333,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10334,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10335,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10336,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10337,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10338,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
10339,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
10340,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
10341,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10342,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10343,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10344,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10345,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
10346,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10347,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
10348,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10349,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
10350,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
10351,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
10352,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
10353,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
10354,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
10355,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
10356,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10357,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
10358,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10359,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10360,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
10361,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
10362,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
10363,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
10364,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10365,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
10366,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10367,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
10368,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10369,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10370,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
10371,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10372,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
10373,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10374,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
10375,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
10376,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10377,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10378,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10379,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
10380,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
10381,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
10382,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
10383,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
10384,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10385,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
10386,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
10387,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
10388,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
10389,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
10390,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10391,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
10392,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
10393,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
10394,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
10395,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
10396,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
10397,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
10398,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
10399,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10400,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
10401,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
10402,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Water
10403,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
10404,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
10405,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10406,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10407,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10408,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10409,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10410,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10411,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10412,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10413,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
10414,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10415,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
10416,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10417,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10418,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,NULL
10419,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10420,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10421,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
10422,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
10423,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10424,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
10425,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10426,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10427,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
10428,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
10429,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
10430,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10431,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
10432,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
10433,Water,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Water
10434,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
10435,Water,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,NULL
10436,Water,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
10437,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,NULL
10438,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
10439,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
10440,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
10441,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
10442,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
10443,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10444,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10445,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10446,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10447,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10448,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10449,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
10450,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10451,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
10452,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10453,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
10454,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10455,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
10456,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10457,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10458,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10459,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10460,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
10461,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10462,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10463,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10464,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10465,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10466,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10467,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10468,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10469,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10470,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10471,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10472,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
