Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MCN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MCN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MCN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MCN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MCN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MCN_M_R
1677,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1678,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1679,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1680,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1681,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
1682,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1683,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1684,Forest,Water,Wetland,Water,Wetland,Wetland,Built-up,Wetland
1685,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1686,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1687,Forest,Water,Water,NULL,Water,Forest,Wetland,Wetland
1688,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1689,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1690,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
1691,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1692,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1693,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1694,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1695,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1696,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1697,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1698,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1699,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1700,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1701,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1702,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1703,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1704,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1705,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1706,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
1707,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1708,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1709,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1710,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
1711,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
1712,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1713,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1714,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
1715,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1716,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1717,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1718,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1719,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1720,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1721,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1722,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1723,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1724,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
1725,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1726,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1727,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1728,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
1729,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1730,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1731,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
1732,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1733,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1734,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
1735,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
1736,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
1737,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1738,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1739,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1741,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1742,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1743,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1744,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1745,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1746,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1747,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
1748,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
1749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1751,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1752,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1753,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1754,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1755,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1756,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1757,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
1759,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1760,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1761,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1762,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1763,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1764,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
1765,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1766,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1767,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1768,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1769,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1770,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1771,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1772,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1773,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1774,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1775,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1776,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1777,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1778,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1779,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1780,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1781,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1782,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1783,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
1784,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1785,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1786,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1787,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1788,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1789,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1790,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1791,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1792,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1793,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1794,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1795,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1796,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
1797,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1798,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1799,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
1800,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1801,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1803,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
1804,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
1805,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1806,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1807,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1808,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1809,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1810,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
1811,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
1812,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
1813,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1814,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
1815,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Built-up
1816,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1817,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1818,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1819,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1820,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1821,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1822,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
1823,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
1824,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
1825,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1826,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1827,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1828,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Wetland
1829,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
1830,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1831,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
1832,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1833,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
1834,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
1835,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
1836,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1837,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1838,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1839,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1840,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1841,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
1842,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1843,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1844,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1845,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1846,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
1847,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
1848,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
1849,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1850,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1851,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
1852,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1853,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
1854,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1855,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1856,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1857,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
1858,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,NULL,Built-up
1859,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
1860,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1861,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1862,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1863,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1864,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1866,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1867,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1868,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1869,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1870,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1871,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1872,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1873,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1874,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1875,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1876,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1877,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1878,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
1879,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1880,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1881,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1882,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1883,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1884,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
1885,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1886,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1888,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1889,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1890,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1891,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1892,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1893,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1894,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1895,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1896,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1897,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1898,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1899,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
1900,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
1901,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1902,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1903,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1904,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1905,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1906,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1907,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1908,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1909,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1910,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
1911,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1912,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1913,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1914,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1915,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1916,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1917,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
1918,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1919,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1920,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1921,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1922,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
1923,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1924,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1925,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1926,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1927,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
1928,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1929,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1930,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1931,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1932,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1933,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
1934,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
1935,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
1936,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1937,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1938,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
