Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFB_M_R
3185,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3186,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3187,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3188,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3189,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
3190,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3191,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
3192,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
3193,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3194,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3195,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3196,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3197,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
3198,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3199,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3200,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3201,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3202,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3203,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3204,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
3205,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
3206,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
3207,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3208,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3209,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
3210,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3211,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
3212,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3213,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
3214,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
3215,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
3216,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
3217,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3218,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
3219,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3220,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3221,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
3222,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3223,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3224,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3225,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3226,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
3227,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3228,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3229,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Cropland
3230,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Water
3231,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3232,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3233,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3234,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3235,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3236,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3237,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3238,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3239,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3240,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3241,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3242,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
3243,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
3244,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3245,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3246,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3247,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3248,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3249,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
3250,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3251,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3252,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3253,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3254,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
3255,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3256,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
3257,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3258,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3259,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Water
3260,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3261,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3262,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3263,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
3264,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3265,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3266,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3267,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3268,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
3269,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3270,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
3271,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3272,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3273,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
3274,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
3275,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3276,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3277,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3278,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3279,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3280,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3281,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3282,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3283,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3284,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
3285,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
3286,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3287,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,NULL
3288,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3289,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3290,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3291,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
3292,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3293,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3294,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
3295,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
3296,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
3297,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3298,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
3299,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
3300,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3301,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3302,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3303,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3304,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3305,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3306,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3307,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
3308,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3309,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3310,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3311,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
3312,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
3313,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
3314,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
3315,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
3316,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
3317,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Cropland
3318,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3319,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
3320,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
3321,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3322,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3323,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3324,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
3325,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
3326,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
3327,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3328,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
3329,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
3330,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
3331,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
3332,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Cropland
3333,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
3334,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3335,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3336,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
3337,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3338,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3339,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3340,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
3341,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
3342,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
3343,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
3344,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
3345,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Cropland
3346,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
3347,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
3348,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3349,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
3350,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
3351,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Wetland
3352,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Water
3353,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Water
3354,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
3355,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Water
3356,Grassland,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
3357,Grassland,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
3358,Grassland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Water
3359,Grassland,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Water
3360,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3361,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3362,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3363,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3364,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3365,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3366,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3367,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
3368,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest,Grassland
3369,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest,Wetland
3370,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
3371,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3372,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Cropland
3373,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3374,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
3375,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
3376,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
3377,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
3378,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3379,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
3380,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3381,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3382,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3383,Grassland,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
3384,Grassland,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
3385,Grassland,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
3386,Grassland,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3387,Grassland,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3388,Grassland,Cropland,Wetland,NULL,Wetland,Forest,Water,Grassland
3389,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3390,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3391,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3392,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3393,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3394,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3395,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3396,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3397,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3398,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3399,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3400,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
3401,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
3402,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
3403,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,NULL
3404,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
3405,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3406,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3407,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3408,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3409,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3410,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3411,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3412,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
3413,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
3414,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3415,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
3416,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Water
3417,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Forest
3418,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
3419,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
3420,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
3421,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3422,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3423,Grassland,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
3424,Grassland,Cropland,Wetland,Water,Wetland,NULL,Water,Cropland
3425,Grassland,Cropland,Wetland,Water,Wetland,NULL,Forest,Water
3426,Grassland,Cropland,Wetland,Water,Wetland,NULL,Forest,Forest
3427,Grassland,Cropland,Wetland,Water,Wetland,Water,NULL,Water
3428,Grassland,Cropland,Wetland,Water,Wetland,Water,Water,Water
3429,Grassland,Cropland,Wetland,Water,Wetland,Water,Forest,Water
3430,Grassland,Cropland,Wetland,Water,Wetland,Forest,NULL,Forest
3431,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3432,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
3433,Grassland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3434,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3435,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3436,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3437,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3438,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3439,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3440,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3441,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3442,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
3443,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
3444,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
3445,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3446,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3447,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3448,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Cropland
3449,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3450,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
3451,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3452,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3453,Grassland,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3454,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3455,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3456,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3457,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
3458,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Water
3459,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3460,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
3461,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
3462,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3463,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3464,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3465,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
3466,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
3467,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3468,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3469,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3470,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3471,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3472,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland,Cropland
3473,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
3474,Grassland,Cropland,Bareland,Water,Non_Wetland,Cropland,NULL,Water
3475,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3476,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3477,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3478,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3479,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3480,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
3481,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
3482,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
3483,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
3484,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
3485,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3486,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
3487,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
3488,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3489,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
