Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQU_M_R
1833,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1834,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1835,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1836,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1837,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1841,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1842,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1843,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1844,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1845,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1846,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1847,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1848,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1849,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1850,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1851,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1852,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1853,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1854,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1855,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1856,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1857,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1858,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1859,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1860,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1861,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1862,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1863,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1864,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1865,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1866,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1867,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1868,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1870,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1871,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1872,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1873,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1874,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1875,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1876,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1877,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1878,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1879,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1880,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1881,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1882,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1884,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1885,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1886,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1888,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1889,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1890,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1891,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1892,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1893,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1894,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1895,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1896,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1897,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1898,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1899,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1900,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1901,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1902,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1903,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1905,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1906,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1907,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1908,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1909,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1910,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1911,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1912,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1913,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1914,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1915,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1916,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1917,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1918,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1919,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1920,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1921,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1922,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1923,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1924,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1925,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1926,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1927,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1928,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1929,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1930,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1931,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1932,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1933,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1934,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1935,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1936,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1937,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1938,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1939,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1940,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1941,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1942,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1943,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1944,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1946,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1947,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1948,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1949,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1950,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1951,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1952,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1953,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1954,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1955,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1956,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1957,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1958,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1959,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1960,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1961,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1962,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1963,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1964,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1965,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1966,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1967,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1968,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1969,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1970,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1971,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1972,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1973,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1974,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1975,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1976,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1977,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1978,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1979,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1980,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1981,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1982,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1983,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1984,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1985,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1986,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1987,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1989,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1990,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1991,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1992,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1993,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1994,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1995,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1996,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1997,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1998,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1999,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2000,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2002,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2003,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2004,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2005,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2006,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2007,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2008,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2009,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2010,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2011,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2012,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2013,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2014,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2015,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2016,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2017,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2018,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2019,Water,NULL,Water,Water,Water,NULL,NULL,Water
2020,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2021,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2022,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2024,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2025,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2026,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2027,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2028,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2029,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2030,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2031,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2032,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2033,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2034,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2035,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2036,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2037,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2038,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2039,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2040,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2041,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2042,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2043,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2045,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2046,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2048,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2049,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2050,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2051,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2053,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2054,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2055,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2057,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2060,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2061,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2062,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2063,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2064,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2065,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2066,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2067,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2068,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2069,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2070,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2071,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2072,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2073,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2074,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2075,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2076,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2077,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2078,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
2079,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2080,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2081,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2082,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2083,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2084,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2085,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2087,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2088,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2089,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2090,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2091,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2092,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2093,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2094,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2095,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2096,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2097,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2098,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2099,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2100,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2101,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2102,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2103,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2104,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2105,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2106,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2107,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2108,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2109,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2110,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2111,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2112,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2113,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2114,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2115,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2116,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2117,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2118,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2119,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2120,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2121,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2122,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2123,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2124,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2126,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2128,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2129,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2130,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2131,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2132,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2133,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2134,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2135,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2136,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2137,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2138,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2139,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2140,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2141,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2142,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2143,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2144,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2145,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2146,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2147,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2148,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2149,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2150,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2151,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2152,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2153,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2154,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2155,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2156,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2157,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2160,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2162,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2163,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2164,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2165,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2166,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2167,Water,Wetland,Water,NULL,Water,NULL,NULL,Cropland
2168,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2169,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2170,Water,Wetland,Water,NULL,Water,NULL,NULL,Built-up
2171,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2172,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2173,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2174,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2175,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2176,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2177,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2178,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2179,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2180,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2181,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
2182,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
