Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDF_M_R
2052,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2053,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2054,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2055,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2057,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2058,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2060,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2061,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2062,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2063,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2064,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2065,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2066,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2067,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2068,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2069,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2070,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2071,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2072,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2073,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2074,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2075,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2076,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2077,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2078,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2079,Bareland,Forest,Water,NULL,Water,NULL,NULL,Built-up
2080,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2081,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2082,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2083,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2084,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2085,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2086,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2087,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2088,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2089,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2090,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2091,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2092,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2093,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2094,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2095,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2096,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2097,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2098,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2099,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2100,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2101,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2102,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2103,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2105,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2106,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2107,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2108,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2109,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2110,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2111,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2112,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2113,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2114,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2116,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2117,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2118,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2119,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2120,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2121,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2122,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2123,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2124,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2125,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2126,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2127,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2128,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2129,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2131,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2132,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2133,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2134,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2135,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2137,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2138,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2139,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2140,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2141,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2142,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2143,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2144,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2145,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2146,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2147,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2148,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2149,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2150,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2151,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2152,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2153,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2154,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2155,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2158,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2159,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2160,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2161,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2162,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2163,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2164,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2165,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2166,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2167,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2168,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2169,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2170,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2171,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2172,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2173,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2174,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2175,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2176,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2177,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2178,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2179,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2180,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2181,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2182,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2183,Water,NULL,Water,Water,Water,NULL,NULL,Water
2184,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2185,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2186,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2187,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2188,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2189,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2190,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2191,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2192,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2193,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2194,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2195,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2196,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2197,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2198,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2199,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2201,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2202,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2203,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2204,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2205,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2206,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2207,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2208,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2209,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2210,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2211,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2212,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2213,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2214,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2215,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2216,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2217,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2218,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2219,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2220,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2221,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2222,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2223,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2224,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2225,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2226,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2227,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2228,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2229,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2230,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2231,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2232,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2233,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2234,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2235,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2236,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2237,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2238,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2239,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2240,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2241,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2242,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2243,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2244,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2245,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2246,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2247,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2248,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2249,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2250,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2251,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2252,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2253,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2254,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2255,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2256,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2257,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2258,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2259,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2260,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2261,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2262,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2263,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2264,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2265,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2266,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2267,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2268,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2269,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2270,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2271,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2272,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2273,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2274,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2275,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2276,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2277,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2278,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2279,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2280,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2281,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2282,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2283,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2284,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2285,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2286,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2287,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2288,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2289,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2290,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2291,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2292,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2293,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2294,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2295,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2296,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2297,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2298,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2299,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2300,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2301,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2302,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2303,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2304,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2305,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2306,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2307,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2308,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2309,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2310,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2311,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2312,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2313,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2314,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2315,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2316,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2317,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2318,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2319,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2320,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2321,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2322,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2323,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2324,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2325,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2326,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2327,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2329,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2330,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2331,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2332,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2333,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2334,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2335,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2336,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2337,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2338,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2339,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2340,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2341,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2342,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2343,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2344,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2345,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2346,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2347,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2348,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2349,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2350,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2351,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2352,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2353,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2354,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2355,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2356,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2357,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2358,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2359,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2360,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2361,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2362,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2363,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2364,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2365,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2366,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2367,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2368,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2369,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2370,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2371,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2372,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2373,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2374,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2375,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2376,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2377,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2378,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2379,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2380,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2381,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2382,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2383,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2384,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2385,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2386,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2387,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2388,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2389,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2390,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2391,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2392,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2393,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2394,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2395,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2396,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2397,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2398,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2399,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2400,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2401,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
